time	pps	kbps
0.100101	820	28890.2
0.200146	720	25367
0.300287	690	24310.1
0.40039	710	25014.7
0.500414	1510	53200.3
0.600529	1150	40516.8
0.701149	1050	36993.6
0.801206	1060	37345.9
0.901259	1040	36641.3
1.00135	1080	38050.6
1.10156	1070	37698.2
1.20171	1020	35936.6
1.30179	1090	38402.9
1.40185	1090	38402.9
1.50192	1030	36289
1.60205	1090	38402.9
1.70213	1070	37698.2
1.80223	1060	37345.9
1.90235	1060	37345.9
2.00251	1070	37698.2
2.10257	1070	37698.2
2.20266	1200	42278.4
