segment	time	rtt	rttvar	srtt	rto
44	0.0336895	20.0983	4.24762	3.75804	200
45	0.033924	20.2683	4.38696	3.85185	200
46	0.0342303	20.3285	4.51837	3.94139	200
47	0.0347314	20.7496	4.65196	4.03274	200
48	0.0352097	20.9778	4.78001	4.121	200
49	0.0354948	21.2117	4.90825	4.21001	200
50	0.035788	21.2691	5.02976	4.29531	200
51	0.0361986	21.6291	5.1528	4.38198	200
52	0.0363436	19.9049	5.25251	4.45661	200
53	0.0364719	19.9695	5.35117	4.53119	200
54	0.0365923	19.8192	5.44317	4.60197	200
55	0.0367165	19.8865	5.5343	4.67273	200
56	0.0368431	15.7866	5.58412	4.72234	200
57	0.0369766	15.8424	5.63354	4.77199	200
58	0.0370994	11.5737	5.64362	4.8013	200
59	0.0372405	11.6692	5.65417	4.83091	200
60	0.0373679	10.356	5.65309	4.85393	200
61	0.0374921	10.4306	5.65246	4.87716	200
62	0.0376119	9.84107	5.6469	4.89718	200
63	0.0377398	9.91885	5.64186	4.91743	200
64	0.0378614	9.85385	5.63635	4.93671	200
65	0.0379809	9.93545	5.63137	4.95624	200
66	0.0381067	9.88088	5.62602	4.97489	200
67	0.0382659	9.99861	5.62145	4.99392	200
68	0.0384717	10.0326	5.61717	5.01245	200
69	0.038617	10.1429	5.61359	5.03131	200
70	0.0388042	10.159	5.61012	5.04962	200
71	0.0390316	10.3308	5.60777	5.06848	200
72	0.039282	10.4407	5.60613	5.08714	200
73	0.0393591	10.4831	5.60467	5.10587	200
74	0.0394327	10.3774	5.60242	5.12368	200
75	0.039507	10.4094	5.60028	5.14154	200
76	0.039581	10.335	5.59761	5.15862	200
77	0.0396532	10.3799	5.59513	5.1758	200
78	0.0397284	10.3284	5.59229	5.19231	200
79	0.0398158	10.3838	5.58972	5.20895	200
80	0.0398866	9.87478	5.58395	5.22353	200
81	0.0399619	9.92161	5.57841	5.23821	200
82	0.0400614	9.00133	5.56734	5.24969	200
83	0.0401762	9.07999	5.55675	5.26136	200
84	0.0402807	7.16008	5.53498	5.26701	200
85	0.0403936	7.2406	5.51378	5.27289	200
86	0.0405018	7.04739	5.49204	5.27805	200
87	0.0406223	7.12838	5.47087	5.28343	200
88	0.0421424	8.36988	5.45732	5.29219	200
89	0.043399	9.58305	5.45069	5.30438	200
90	0.0499139	15.8902	5.47922	5.33379	200
91	0.05009	16.057	5.50835	5.36358	200
92	0.0501991	15.9101	5.53573	5.39224	200
93	0.0502909	15.9766	5.56317	5.421	200
94	0.0503843	15.5889	5.58767	5.44804	200
95	0.0504845	15.6655	5.61229	5.47521	200
96	0.0505771	15.3028	5.63425	5.50081	200
97	0.0506747	15.3779	5.65635	5.52653	200
98	0.0507417	15.193	5.67681	5.55119	200
99	0.0508054	15.228	5.69721	5.57587	200
100	0.0508711	15.0266	5.71598	5.5995	200
101	0.0509362	15.0684	5.73475	5.62317	200
102	0.0509988	14.7455	5.75135	5.64553	200
103	0.0510637	14.7847	5.76796	5.66793	200
104	0.0511286	14.7418	5.78385	5.68974	200
105	0.0511936	14.7835	5.79977	5.7116	200
106	0.0512652	14.7511	5.81505	5.73292	200
107	0.051342	14.8082	5.83043	5.75433	200
108	0.0514089	14.7745	5.84519	5.77521	200
109	0.0664245	29.7268	5.92902	5.83065	200
110	0.0702647	33.4786	6.02774	5.89349	200
111	0.0704234	33.6387	6.12646	5.95654	200
112	0.0705326	33.6433	6.22271	6.01834	200
113	0.070636	33.7225	6.31861	6.08018	200
114	0.070739	33.7153	6.4121	6.14079	200
115	0.0708341	33.7927	6.50526	6.20143	200
116	0.0709326	33.7863	6.59612	6.26088	200
117	0.071031	33.8641	6.68667	6.32037	200
118	0.0711283	33.8438	6.77496	6.37868	200
119	0.0712205	33.9092	6.86291	6.43701	200
120	0.0713169	33.905	6.94876	6.49423	200
121	0.0714194	33.9833	7.03434	6.5515	200
122	0.071525	33.9878	7.11796	6.60772	200
123	0.0716314	34.075	7.20136	6.66401	200
124	0.0717685	34.1119	7.283	6.71935	200
125	0.0718756	34.1946	7.36442	6.77474	200
126	0.071988	34.2008	7.44403	6.82916	200
127	0.0720988	34.2934	7.52347	6.88365	200
128	0.0722048	34.2989	7.60117	6.93719	200
129	0.0723165	34.3875	7.67871	6.99081	200
130	0.0724158	34.3852	7.75454	7.04349	200
131	0.072518	34.4683	7.83019	7.09623	200
132	0.0726268	34.468	7.90422	7.14807	200
133	0.0727311	34.5562	7.97809	7.19998	200
134	0.0728346	34.5056	8.05021	7.25092	200
135	0.0729466	34.5966	8.12221	7.30194	200
136	0.0730541	34.5333	8.19246	7.352	200
137	0.0731654	34.63	8.26263	7.40214	200
138	0.0732638	34.5975	8.33123	7.45141	200
139	0.0733743	34.6731	8.39967	7.50072	200
140	0.0734852	34.623	8.46654	7.54916	200
141	0.0735921	34.7072	8.53329	7.59765	200
142	0.0737486	34.6269	8.59842	7.64524	200
143	0.0739846	34.8086	8.66379	7.69306	200
144	0.0741725	34.8406	8.72797	7.74019	200
145	0.074288	34.9595	8.79218	7.78745	200
146	0.0743997	35.0066	8.85528	7.83406	200
147	0.0745137	35.1041	8.91835	7.88075	200
148	0.0746279	35.1598	8.98037	7.92683	200
149	0.0747365	35.2587	9.04237	7.973	200
150	0.0748443	35.3025	9.10333	8.01855	200
151	0.0761106	36.5538	9.1681	8.06611	200
152	0.0828188	43.1592	9.25338	8.12383	200
153	0.0830067	43.3831	9.33893	8.18182	200
154	0.0831299	43.4459	9.4231	8.23907	200
155	0.0832417	43.5461	9.50714	8.29638	200
156	0.0833458	43.5871	9.58978	8.35294	200
157	0.0834489	43.6791	9.67227	8.40955	200
158	0.0835514	43.7062	9.75336	8.4654	200
159	0.0836612	43.8036	9.83432	8.52132	200
160	0.0837659	43.8473	9.91398	8.57651	200
161	0.0838696	43.9406	9.99352	8.63177	200
162	0.0839724	43.9765	10.0718	8.68631	200
163	0.0840788	44.0654	10.1499	8.74091	200
164	0.0842001	44.0988	10.2267	8.79481	200
165	0.08442	44.2882	10.3038	8.84892	200
166	0.0847668	44.5261	10.3802	8.90265	200
167	0.0853485	45.0556	10.4578	8.95709	200
168	0.0855341	45.2061	10.5346	9.01104	200
169	0.085655	45.3099	10.6112	9.06505	200
170	0.0859388	45.4822	10.6871	9.11861	200
171	0.0863922	45.9316	10.764	9.17274	200
172	0.0865317	45.9898	10.8397	9.22626	200
173	0.086641	46.0774	10.9153	9.27982	200
174	0.0867476	46.0859	10.9897	9.3327	200
175	0.0868592	46.1808	11.064	9.38564	200
176	0.0869972	44.7663	11.1331	9.4359	200
177	0.0871219	44.8899	11.2022	9.48626	200
178	0.0872558	43.7925	11.2671	9.53444	200
179	0.0873951	43.8971	11.332	9.58271	200
180	0.0875411	37.5471	11.3782	9.62155	200
181	0.0877046	37.6901	11.4246	9.66053	200
182	0.0878437	37.6967	11.4702	9.69904	200
183	0.0879944	37.8232	11.5159	9.73767	200
184	0.0881432	37.8837	11.5611	9.77591	200
185	0.0882724	38.0086	11.6064	9.81427	200
186	0.088413	38.081	11.6512	9.85227	200
187	0.0885278	38.186	11.6961	9.89035	200
188	0.0886365	38.2094	11.7403	9.92801	200
189	0.0887515	38.3072	11.7845	9.96575	200
190	0.0888662	38.3455	11.8282	10.0031	200
191	0.0889982	38.463	11.872	10.0405	200
192	0.0891325	38.5085	11.9152	10.0776	200
193	0.0892994	38.6444	11.9586	10.1148	200
194	0.0894466	38.7331	12.0015	10.1517	200
195	0.0895766	38.8525	12.0445	10.1887	200
196	0.0897114	38.9331	12.0871	10.2253	200
197	0.0898769	39.0714	12.1299	10.2621	200
198	0.0900249	39.1714	12.1723	10.2986	200
199	0.0901927	39.3256	12.2148	10.3353	200
200	0.0904103	39.4849	12.2572	10.3717	200
201	0.0905546	39.6276	12.2997	10.4083	200
202	0.0907096	39.7279	12.3418	10.4446	200
203	0.0908691	39.8742	12.3841	10.481	200
204	0.0910157	39.9698	12.426	10.5171	200
205	0.0911768	40.1197	12.4681	10.5534	200
206	0.0913377	40.2249	12.5099	10.5894	200
207	0.0914944	40.3745	12.5518	10.6256	200
208	0.0916535	40.4759	12.5934	10.6614	200
209	0.0918233	40.6341	12.6351	10.6975	200
210	0.0920185	40.7757	12.6767	10.7333	200
211	0.0922154	40.9635	12.7185	10.7693	200
212	0.0923827	41.067	12.7599	10.805	200
213	0.0925513	41.2257	12.8016	10.8409	200
214	0.0927191	41.3277	12.8429	10.8765	200
215	0.0928954	41.4927	12.8844	10.9122	200
216	0.0930734	41.6131	12.9257	10.9478	200
217	0.0932436	41.7767	12.9671	10.9835	200
218	0.0934063	26.8877	12.9739	11.0017	200
219	0.0935717	27.0278	12.9809	11.0201	200
220	0.0937445	23.3994	12.9795	11.0341	200
221	0.09402	23.621	12.9786	11.0484	200
222	0.0948782	24.2486	12.9791	11.0633	200
223	0.0958922	25.2406	12.9818	11.0793	200
224	0.0966536	26.0493	12.9862	11.096	200
225	0.0968725	26.2653	12.9911	11.1129	200
226	0.0971257	26.3547	12.9961	11.1298	200
227	0.0977282	26.9566	13.0023	11.1473	200
228	0.0983979	27.5279	13.0098	11.1652	200
229	0.0990335	28.1627	13.0185	11.1839	200
230	0.0995588	28.6797	13.0282	11.2029	200
231	0.099699	28.8065	13.0382	11.222	200
232	0.0998294	28.8556	13.0481	11.241	200
233	0.0999561	28.9673	13.0582	11.2601	200
234	0.10008	29.0085	13.0682	11.2791	200
235	0.101057	29.9548	13.0802	11.2991	200
236	0.102943	31.7395	13.0958	11.3207	200
237	0.110115	38.9178	13.1265	11.3499	200
238	0.122949	51.6751	13.1836	11.3923	200
239	0.123187	51.9145	13.2411	11.4349	200
240	0.123312	51.9611	13.2979	11.4771	200
241	0.123423	52.0564	13.3547	11.5193	200
242	0.123537	52.0815	13.411	11.5613	200
243	0.123647	52.1775	13.4672	11.6032	200
244	0.123757	52.1932	13.5227	11.6448	200
245	0.123866	52.2899	13.5783	11.6864	200
246	0.12399	52.322	13.6333	11.7277	200
247	0.1241	52.4164	13.6883	11.7691	200
248	0.124212	52.4067	13.7426	11.8101	200
249	0.124325	52.5025	13.797	11.8511	200
250	0.124441	52.5286	13.8507	11.8918	200
251	0.124553	52.6266	13.9045	11.9325	200
252	0.124664	52.6353	13.9577	11.9729	200
253	0.124777	52.7312	14.0109	12.0133	200
254	0.124928	52.7761	14.0635	12.0534	200
255	0.125044	52.8886	14.1162	12.0936	200
256	0.125158	52.9173	14.1684	12.1335	200
257	0.125277	53.0166	14.2206	12.1734	200
258	0.125401	53.0486	14.2722	12.213	200
259	0.125518	53.1538	14.3239	12.2527	200
260	0.12564	53.1875	14.3751	12.292	200
261	0.12578	53.3117	14.4263	12.3315	200
262	0.125899	53.3456	14.477	12.3706	200
263	0.12602	53.4509	14.5278	12.4098	200
264	0.126141	53.4787	14.5781	12.4487	200
265	0.126264	53.5842	14.6284	12.4877	200
266	0.126382	53.6161	14.6782	12.5263	200
267	0.126505	53.7252	14.728	12.565	200
268	0.126642	53.7717	14.7774	12.6035	200
269	0.126765	53.8798	14.8269	12.642	200
270	0.126886	53.904	14.8758	12.6802	200
271	0.127009	54.0127	14.9248	12.7185	200
272	0.127132	54.0425	14.9734	12.7564	200
273	0.127252	54.1455	15.0219	12.7945	200
274	0.127377	54.1767	15.07	12.8322	200
275	0.127518	54.3043	15.1182	12.8701	200
276	0.127648	54.3437	15.1659	12.9076	200
277	0.127764	54.4487	15.2137	12.9453	200
278	0.12788	54.4689	15.261	12.9826	200
279	0.12799	54.5651	15.3084	13.02	200
280	0.128098	54.5766	15.3553	13.0571	200
281	0.128202	54.6659	15.4021	13.0943	200
282	0.128315	54.6864	15.4486	13.1311	200
283	0.128459	54.7963	15.4951	13.1681	200
284	0.128695	54.8791	15.5412	13.2048	200
285	0.129559	55.6022	15.5885	13.2421	200
286	0.129819	55.7711	15.6356	13.2793	200
287	0.130517	56.3746	15.6836	13.317	200
288	0.130744	56.5225	15.7314	13.3545	200
289	0.130906	56.6719	15.7793	13.3921	200
290	0.131058	56.7207	15.8268	13.4294	200
291	0.131191	56.8444	15.8743	13.4668	200
292	0.131322	56.8813	15.9215	13.504	200
293	0.131455	56.9996	15.9687	13.5413	200
294	0.131592	57.0379	16.0155	13.5782	200
295	0.131733	57.1569	16.0624	13.6153	200
296	0.131861	57.1932	16.1089	13.6521	200
297	0.132005	57.325	16.1554	13.689	200
298	0.132132	57.3603	16.2016	13.7256	200
299	0.132266	57.4733	16.2478	13.7623	200
300	0.132407	57.521	16.2937	13.7988	200
301	0.13257	57.6653	16.3396	13.8354	200
302	0.132707	56.5464	16.3833	13.8707	200
303	0.132842	56.6664	16.427	13.9061	200
304	0.132984	50.1023	16.4595	13.9359	200
305	0.133122	50.2209	16.4921	13.9657	200
306	0.133258	50.2094	16.5244	13.9954	200
307	0.137027	53.9313	16.5627	14.028	200
308	0.13768	54.4729	16.6014	14.0608	200
309	0.138099	54.9039	16.6408	14.094	200
310	0.138262	54.9829	16.6799	14.1269	200
311	0.138423	55.1313	16.7191	14.16	200
312	0.138566	55.1848	16.7581	14.1929	200
313	0.138707	55.3105	16.7971	14.2258	200
314	0.138845	55.3614	16.8359	14.2586	200
315	0.138985	55.4872	16.8747	14.2914	200
316	0.139128	55.541	16.9133	14.324	200
317	0.139267	55.6623	16.9519	14.3567	200
318	0.139407	55.7089	16.9903	14.3892	200
319	0.139548	55.8368	17.0288	14.4218	200
320	0.139691	55.8888	17.0669	14.4542	200
321	0.139832	56.017	17.1052	14.4867	200
322	0.13997	56.0652	17.1432	14.519	200
323	0.140113	56.1949	17.1813	14.5513	200
324	0.140255	56.2461	17.2191	14.5835	200
325	0.140397	56.3727	17.2571	14.6158	200
326	0.140536	56.4219	17.2947	14.6478	200
327	0.140686	56.5562	17.3325	14.68	200
328	0.140833	56.5867	17.3699	14.7119	200
329	0.141076	56.7775	17.4076	14.744	200
330	0.141333	56.8409	17.445	14.7758	200
331	0.141602	57.0836	17.4827	14.8079	200
332	0.141875	57.0268	17.5199	14.8397	200
333	0.142124	57.2324	17.5574	14.8716	200
334	0.142439	57.0299	17.5942	14.9032	200
335	0.142713	57.2856	17.6313	14.9349	200
336	0.142908	57.3203	17.6681	14.9664	200
337	0.143072	57.4697	17.7051	14.9981	200
338	0.14326	57.5402	17.7418	15.0295	200
339	0.143629	57.8461	17.7789	15.0612	200
340	0.143893	57.8712	17.8157	15.0927	200
341	0.144192	58.1339	17.8528	15.1243	200
342	0.144406	57.9696	17.8894	15.1556	200
343	0.144592	58.1394	17.9261	15.1871	200
344	0.14474	58.1725	17.9625	15.2183	200
345	0.144927	58.3448	17.9991	15.2496	200
346	0.145167	58.4742	18.0355	15.2809	200
347	0.145416	58.7073	18.0722	15.3122	200
348	0.149288	62.469	18.114	15.3461	200
349	0.149574	62.7713	18.1561	15.3802	200
350	0.149805	62.8892	18.198	15.4141	200
351	0.150071	63.1454	18.2402	15.4482	200
352	0.150323	63.2632	18.2822	15.4822	200
353	0.15048	63.4254	18.3244	15.5162	200
354	0.150715	63.5518	18.3663	15.5502	200
355	0.150866	63.6864	18.4084	15.5841	200
356	0.151009	63.7145	18.4501	15.6179	200
357	0.151153	63.8364	18.4919	15.6518	200
358	0.151297	63.8543	18.5334	15.6855	200
359	0.151444	63.9831	18.575	15.7192	200
360	0.151584	63.9798	18.6162	15.7527	200
361	0.151721	64.0986	18.6575	15.7863	200
362	0.151859	64.1091	18.6985	15.8197	200
363	0.151995	64.225	18.7395	15.8531	200
364	0.152145	64.2597	18.7803	15.8863	200
365	0.152282	64.3729	18.8211	15.9196	200
366	0.152422	64.3858	18.8616	15.9527	200
367	0.152558	64.5054	18.9022	15.9859	200
368	0.152697	64.5155	18.9424	16.0189	200
369	0.152837	64.6388	18.9827	16.0519	200
370	0.153153	64.8113	19.023	16.0848	200
371	0.154138	65.6916	19.0643	16.1184	200
372	0.155344	66.7721	19.1068	16.1524	200
373	0.155829	67.353	19.1499	16.1868	200
374	0.156018	67.4534	19.1928	16.2211	200
375	0.15618	67.5886	19.2358	16.2554	200
376	0.156338	67.6632	19.2786	16.2896	200
377	0.156489	67.7973	19.3215	16.3238	200
378	0.156637	67.8474	19.3641	16.3579	200
379	0.156788	67.9823	19.4068	16.3921	200
380	0.156949	68.044	19.4492	16.4261	200
381	0.157104	68.1721	19.4917	16.4601	200
382	0.157295	68.2565	19.534	16.494	200
383	0.157456	68.3997	19.5763	16.528	200
384	0.157613	68.4379	19.6184	16.5618	200
385	0.157771	68.5652	19.6606	16.5956	200
386	0.157926	68.5739	19.7025	16.6293	200
387	0.158083	68.7105	19.7444	16.663	200
388	0.158261	68.772	19.7861	16.6966	200
389	0.158422	68.9155	19.8279	16.7302	200
390	0.158575	68.9561	19.8694	16.7637	200
391	0.158735	69.0953	19.9111	16.7973	200
392	0.15889	69.1272	19.9524	16.8306	200
393	0.159053	69.2669	19.9938	16.8641	200
394	0.159191	69.2701	20.035	16.8973	200
395	0.159347	69.4069	20.0762	16.9306	200
396	0.159499	69.4239	20.1171	16.9638	200
397	0.159647	69.5537	20.1581	16.997	200
398	0.159813	69.5194	20.1988	17.03	200
399	0.160002	69.6839	20.2395	17.063	200
400	0.160178	69.7213	20.2801	17.096	200
401	0.160403	69.9287	20.3208	17.129	200
402	0.160584	69.9809	20.3612	17.1618	200
403	0.160771	70.1409	20.4018	17.1948	200
404	0.160963	70.2053	20.4422	17.2276	200
405	0.161144	70.3618	20.4826	17.2605	200
406	0.161331	70.4145	20.5228	17.2932	200
407	0.161512	70.5783	20.5632	17.326	200
408	0.161712	70.6458	20.6033	17.3587	200
409	0.161925	70.8332	20.6436	17.3915	200
410	0.162111	70.8837	20.6837	17.4241	200
411	0.162297	71.045	20.7238	17.4568	200
412	0.162488	71.1006	20.7638	17.4893	200
413	0.162693	71.2802	20.8039	17.522	200
414	0.162871	71.3204	20.8437	17.5544	200
415	0.163046	71.4758	20.8837	17.587	200
416	0.163229	71.5272	20.9234	17.6194	200
417	0.163443	71.7061	20.9633	17.6519	200
418	0.163635	71.7608	21.0029	17.6843	200
419	0.164457	72.39	21.0432	17.717	200
420	0.165218	73.1059	21.0841	17.75	200
421	0.166173	74.0564	21.1261	17.7835	200
422	0.166502	74.2308	21.1679	17.8169	200
423	0.166758	74.4637	21.2099	17.8505	200
424	0.167012	74.5738	21.2518	17.8839	200
425	0.167246	74.7814	21.2939	17.9175	200
426	0.167493	74.8886	21.3357	17.9509	200
427	0.169077	76.4238	21.3793	17.9852	200
428	0.169437	76.6637	21.4229	18.0195	200
429	0.169954	77.1276	21.4669	18.054	200
430	0.170391	77.4348	21.511	18.0886	200
431	0.170784	77.7785	21.5554	18.1233	200
432	0.171032	77.9072	21.5996	18.1579	200
433	0.171241	78.0879	21.644	18.1925	200
434	0.171457	78.1604	21.6882	18.2271	200
435	0.171688	78.3646	21.7325	18.2617	200
436	0.171888	78.4308	21.7765	18.2962	200
437	0.172086	78.6042	21.8207	18.3308	200
438	0.172302	78.6757	21.8647	18.3653	200
439	0.172515	78.8641	21.9088	18.3998	200
440	0.172729	78.9331	21.9527	18.4342	200
441	0.172966	79.1429	21.9967	18.4687	200
442	0.1732	79.0979	22.0404	18.503	200
443	0.173411	79.2556	22.0842	18.5373	200
444	0.173616	78.5879	22.127	18.5711	200
445	0.173822	78.6846	22.1698	18.605	200
446	0.174061	77.8949	22.2114	18.6382	200
447	0.174264	78.0031	22.253	18.6715	200
448	0.17445	77.743	22.2941	18.7045	200
449	0.174625	77.8942	22.3353	18.7375	200
450	0.174822	77.8952	22.3762	18.7704	200
451	0.175	78.0484	22.4172	18.8033	200
452	0.175184	77.9295	22.4578	18.836	200
453	0.175393	78.0803	22.4985	18.8688	200
454	0.175571	77.6878	22.5385	18.9011	200
455	0.175756	77.7776	22.5785	18.9336	200
456	0.175944	77.3908	22.6179	18.9656	200
457	0.176125	77.4892	22.6572	18.9977	200
458	0.176304	77.1437	22.696	19.0294	200
459	0.176479	77.2132	22.7347	19.0612	200
460	0.176662	77.0583	22.7731	19.0927	200
461	0.17684	77.2199	22.8115	19.1243	200
462	0.17703	77.2876	22.8497	19.1558	200
463	0.177208	77.4508	22.8881	19.1873	200
464	0.177381	77.5123	22.9263	19.2188	200
465	0.17758	77.693	22.9646	19.2503	200
466	0.177764	77.765	23.0027	19.2817	200
467	0.177971	77.9571	23.041	19.3131	200
468	0.178183	78.0585	23.0792	19.3445	200
469	0.178409	78.2723	23.1175	19.376	200
470	0.17861	77.4997	23.1547	19.4069	200
471	0.178815	77.683	23.1921	19.4379	200
472	0.17902	75.9796	23.2274	19.4679	200
473	0.179251	76.1801	23.2629	19.4979	200
474	0.179455	69.2526	23.2908	19.5241	200
475	0.179661	69.4318	23.3189	19.5505	200
476	0.179854	56.8476	23.3336	19.57	200
477	0.180038	57.0147	23.3484	19.5897	200
478	0.180226	56.9989	23.3631	19.6093	200
479	0.180401	57.1615	23.3779	19.6289	200
480	0.180584	57.2343	23.3928	19.6485	200
481	0.180767	57.4048	23.4077	19.6682	200
482	0.18099	57.5266	23.4227	19.6878	200
483	0.181172	57.6942	23.4378	19.7075	200
484	0.181369	57.7918	23.453	19.7272	200
485	0.18157	57.9809	23.4683	19.7469	200
486	0.181775	58.0868	23.4836	19.7667	200
487	0.182063	58.3617	23.4991	19.7865	200
488	0.182315	58.5177	23.5147	19.8064	200
489	0.182532	58.7223	23.5305	19.8263	200
490	0.182758	58.8512	23.5463	19.8462	200
491	0.182963	59.0388	23.5623	19.8662	200
492	0.183197	59.1656	23.5783	19.8862	200
493	0.184646	60.4282	23.5955	19.9068	200
494	0.186215	62.065	23.6143	19.9281	200
495	0.186621	62.4674	23.6334	19.9496	200
496	0.18683	62.5806	23.6526	19.9711	200
497	0.187024	62.7597	23.6719	19.9927	200
498	0.187245	62.8768	23.6912	20.0142	200
499	0.187438	63.0592	23.7106	20.0358	200
500	0.187632	63.1534	23.73	20.0574	200
501	0.187816	63.3247	23.7496	20.079	200
502	0.187999	63.4106	23.7691	20.1006	200
503	0.188193	63.5894	23.7887	20.1223	200
504	0.188393	63.6923	23.8083	20.1439	200
505	0.188576	63.8624	23.8281	20.1656	200
506	0.188763	63.9485	23.8478	20.1872	200
507	0.188974	64.1316	23.8677	20.2089	200
508	0.189167	64.2008	23.8875	20.2306	200
509	0.189351	64.3713	23.9074	20.2523	200
510	0.189544	64.4628	23.9273	20.2739	200
511	0.189741	64.647	23.9473	20.2957	200
512	0.18993	64.735	23.9674	20.3174	200
513	0.190157	64.9464	23.9875	20.3392	200
514	0.190407	65.088	24.0077	20.361	200
515	0.190693	65.3576	24.0281	20.3828	200
516	0.191063	65.6107	24.0487	20.4048	200
517	0.191469	65.9844	24.0696	20.4268	200
518	0.191726	66.1661	24.0905	20.4489	200
519	0.191929	66.3574	24.1115	20.4711	200
520	0.192126	66.4489	24.1326	20.4932	200
521	0.192322	66.6244	24.1537	20.5154	200
522	0.192527	66.7109	24.1748	20.5375	200
523	0.192751	66.9212	24.1961	20.5597	200
524	0.192985	67.049	24.2174	20.5819	200
525	0.193199	67.2429	24.2388	20.6041	200
526	0.193402	67.3455	24.2602	20.6263	200
527	0.193598	67.5268	24.2817	20.6486	200
528	0.193794	67.6151	24.3032	20.6709	200
529	0.193992	67.7974	24.3248	20.6932	200
530	0.194218	67.916	24.3464	20.7155	200
531	0.194415	68.1017	24.3681	20.7378	200
532	0.194603	68.1845	24.3898	20.7601	200
533	0.194807	68.3704	24.4116	20.7825	200
534	0.195041	68.4959	24.4335	20.8048	200
535	0.195302	68.7387	24.4555	20.8273	200
536	0.195551	68.8682	24.4775	20.8497	200
537	0.196363	69.5454	24.5001	20.8724	200
538	0.197557	70.6088	24.5235	20.8955	200
539	0.198338	71.509	24.5478	20.919	200
540	0.198656	71.7317	24.5721	20.9425	200
541	0.198866	71.9268	24.5965	20.9661	200
542	0.199075	72.0274	24.6209	20.9897	200
543	0.19928	72.2187	24.6455	21.0133	200
544	0.199516	72.3489	24.67	21.0369	200
545	0.200479	73.2317	24.6953	21.0609	200
546	0.20088	73.5332	24.7208	21.0849	200
547	0.201167	73.8505	24.7464	21.1091	200
548	0.201414	73.9898	24.7721	21.1332	200
549	0.201651	74.21	24.7979	21.1574	200
550	0.201882	74.3183	24.8237	21.1816	200
551	0.202129	74.5484	24.8497	21.2059	200
552	0.202464	74.7685	24.8757	21.2301	200
553	0.202701	74.9934	24.9018	21.2545	200
554	0.20293	75.1178	24.928	21.2788	200
555	0.203169	75.3444	24.9543	21.3032	200
556	0.203398	75.4739	24.9805	21.3275	200
557	0.20363	75.6907	25.007	21.352	200
558	0.203874	75.8392	25.0334	21.3764	200
559	0.204103	76.0578	25.06	21.4009	200
560	0.204338	76.1936	25.0865	21.4253	200
561	0.204573	76.4219	25.1132	21.4499	200
562	0.204806	76.5594	25.1399	21.4744	200
563	0.205077	76.8115	25.1668	21.499	200
564	0.205321	76.9591	25.1936	21.5236	200
565	0.205554	77.1488	25.2206	21.5483	200
566	0.205789	77.2731	25.2475	21.5729	200
567	0.206024	77.4864	25.2746	21.5976	200
568	0.206252	77.4855	25.3016	21.6222	200
569	0.206488	77.6945	25.3287	21.6468	200
570	0.206717	77.0663	25.3551	21.6712	200
571	0.20694	77.2692	25.3816	21.6955	200
572	0.207161	77.2959	25.408	21.7198	200
573	0.207384	77.5036	25.4346	21.7442	200
574	0.207612	77.0192	25.4606	21.7683	200
575	0.207841	77.2318	25.4867	21.7925	200
576	0.208073	77.2743	25.5127	21.8165	200
577	0.208301	77.4898	25.5389	21.8407	200
578	0.20854	77.5864	25.565	21.8648	200
