segment	time	rtt	rttvar	srtt	rto
9830	1.28097	98.3988	16.6569	75.0325	200
9831	1.28114	98.3951	16.6629	75.043	200
9832	1.28131	98.3896	16.6689	75.0534	200
9833	1.28148	98.3907	16.6749	75.0638	200
9834	1.28169	98.3961	16.6808	75.0742	200
9835	1.28186	98.5704	16.6869	75.0847	200
9836	1.282	98.5607	16.6929	75.0952	200
9837	1.28213	98.522	16.699	75.1057	200
9838	1.28232	98.5429	16.705	75.1161	200
9839	1.28256	98.675	16.7111	75.1266	200
9840	1.28273	98.7098	16.7172	75.1372	200
9841	1.28291	98.7405	16.7234	75.1477	200
9842	1.28307	98.7721	16.7295	75.1583	200
9843	1.28325	98.7868	16.7357	75.1688	200
9844	1.28343	98.8038	16.7419	75.1794	200
9845	1.28358	98.8354	16.748	75.1899	200
9846	1.28375	98.867	16.7542	75.2005	200
9847	1.28394	98.8975	16.7604	75.2111	200
9848	1.28409	98.8874	16.7666	75.2216	200
9849	1.28423	98.1824	16.7721	75.2319	200
9850	1.2844	96.9802	16.7766	75.2416	200
9851	1.28458	96.1748	16.7803	75.2509	200
9852	1.28477	96.1185	16.7839	75.2603	200
9853	1.28496	96.1641	16.7876	75.2696	200
9854	1.28513	96.1842	16.7913	75.2789	200
9855	1.28534	96.2428	16.795	75.2883	200
9856	1.28552	96.2939	16.7988	75.2977	200
9857	1.2857	96.3316	16.8026	75.307	200
9858	1.28589	96.3831	16.8064	75.3165	200
9859	1.28608	96.4267	16.8102	75.3259	200
9860	1.28624	96.4415	16.8141	75.3353	200
9861	1.28647	96.539	16.818	75.3448	200
9862	1.28666	96.5765	16.8219	75.3543	200
9863	1.28687	96.6116	16.8259	75.3637	200
9864	1.28707	96.6999	16.8299	75.3733	200
9865	1.28727	96.7215	16.8339	75.3828	200
9866	1.28745	96.7462	16.838	75.3923	200
9867	1.28762	96.7785	16.842	75.4019	200
9868	1.28782	96.8306	16.8461	75.4114	200
9869	1.2881	96.947	16.8503	75.4211	200
9870	1.28853	97.3738	16.8549	75.4309	200
9871	1.28887	97.5638	16.8596	75.4407	200
9872	1.28911	97.6692	16.8644	75.4507	200
9873	1.28932	97.707	16.8692	75.4606	200
9874	1.28953	97.7935	16.8741	75.4706	200
9875	1.28973	97.855	16.879	75.4806	200
9876	1.28994	97.9091	16.884	75.4906	200
9877	1.29012	97.9628	16.8889	75.5006	200
9878	1.29031	98.0179	16.894	75.5107	200
9879	1.29059	98.1359	16.8991	75.5207	200
9880	1.29079	98.2054	16.9042	75.5308	200
9881	1.29097	98.2473	16.9094	75.5409	200
9882	1.29116	98.2881	16.9146	75.551	200
9883	1.29136	98.3672	16.9198	75.5612	200
9884	1.29154	98.4034	16.9251	75.5714	200
9885	1.29171	98.4124	16.9304	75.5815	200
9886	1.29186	98.4459	16.9356	75.5917	200
9887	1.29203	98.4789	16.9409	75.6019	200
9888	1.29223	98.5359	16.9463	75.6121	200
9889	1.29238	98.5485	16.9516	75.6223	200
9890	1.29255	98.5801	16.9569	75.6325	200
9891	1.29274	98.6225	16.9623	75.6427	200
9892	1.29293	98.6651	16.9677	75.653	200
9893	1.29313	98.7092	16.9731	75.6632	200
9894	1.29328	98.7369	16.9785	75.6735	200
9895	1.29345	98.772	16.984	75.6837	200
9896	1.29362	98.8087	16.9895	75.694	200
9897	1.2938	98.8395	16.9949	75.7043	200
9898	1.29397	98.8638	17.0004	75.7146	200
9899	1.29414	98.899	17.0059	75.7249	200
9900	1.2943	98.9333	17.0114	75.7353	200
9901	1.29449	98.9884	17.017	75.7456	200
9902	1.29469	99.0397	17.0226	75.756	200
9903	1.29484	99.0764	17.0282	75.7663	200
9904	1.29501	99.1011	17.0338	75.7767	200
9905	1.29522	99.2949	17.0396	75.7872	200
9906	1.29539	99.3148	17.0453	75.7977	200
9907	1.29554	99.3478	17.0511	75.8081	200
9908	1.29576	99.4	17.0569	75.8186	200
9909	1.29592	99.3998	17.0627	75.8291	200
9910	1.29609	99.4028	17.0685	75.8396	200
9911	1.29624	99.3735	17.0743	75.8501	200
9912	1.2964	99.3542	17.08	75.8605	200
9913	1.29655	99.3591	17.0857	75.871	200
9914	1.29674	99.3909	17.0914	75.8814	200
9915	1.29692	99.4075	17.0972	75.8919	200
9916	1.29709	99.42	17.1029	75.9024	200
9917	1.29724	99.3894	17.1086	75.9128	200
9918	1.2974	99.4013	17.1142	75.9233	200
9919	1.29756	99.4042	17.1199	75.9337	200
9920	1.29775	99.4044	17.1256	75.9442	200
9921	1.29788	99.3647	17.1312	75.9546	200
9922	1.29805	99.3282	17.1367	75.965	200
9923	1.29821	99.317	17.1422	75.9754	200
9924	1.29839	99.324	17.1478	75.9857	200
9925	1.29857	99.3313	17.1533	75.9961	200
9926	1.29872	99.326	17.1588	76.0065	200
9927	1.29889	99.3278	17.1643	76.0169	200
9928	1.29905	99.3289	17.1697	76.0273	200
9929	1.29921	99.2907	17.1751	76.0376	200
9930	1.29936	99.294	17.1806	76.0479	200
9931	1.29953	99.2776	17.1859	76.0583	200
9932	1.29971	99.2888	17.1913	76.0686	200
9933	1.29988	99.2887	17.1967	76.0789	200
9934	1.30006	99.2991	17.202	76.0893	200
9935	1.30021	99.2828	17.2074	76.0996	200
9936	1.30035	99.2609	17.2127	76.1099	200
9937	1.3005	99.2401	17.2179	76.1202	200
9938	1.30065	99.2256	17.2232	76.1305	200
9939	1.30079	99.205	17.2284	76.1407	200
9940	1.30095	99.348	17.2337	76.1511	200
9941	1.30109	99.3238	17.239	76.1614	200
9942	1.30123	99.3109	17.2442	76.1717	200
9943	1.30138	99.278	17.2495	76.1819	200
9944	1.30153	99.2566	17.2546	76.1922	200
9945	1.30167	99.2271	17.2598	76.2024	200
9946	1.30183	99.2119	17.2649	76.2127	200
9947	1.30197	99.187	17.27	76.2229	200
9948	1.30211	99.1813	17.275	76.2331	200
9949	1.30227	99.1581	17.28	76.2433	200
9950	1.30242	99.1554	17.285	76.2534	200
9951	1.3026	99.1526	17.29	76.2636	200
9952	1.30279	99.1731	17.295	76.2737	200
9953	1.30302	99.2223	17.3	76.2839	200
9954	1.30447	100.409	17.3061	76.2946	200
9955	1.30582	101.63	17.3132	76.3058	200
9956	1.30638	102.104	17.3207	76.3173	200
9957	1.30661	102.191	17.3283	76.3287	200
9958	1.30675	102.168	17.3358	76.3402	200
9959	1.30689	102.126	17.3433	76.3516	200
9960	1.30703	102.1	17.3508	76.363	200
9961	1.3072	102.117	17.3582	76.3745	200
9962	1.30734	102.112	17.3656	76.3859	200
9963	1.30749	102.074	17.373	76.3972	200
9964	1.30763	102.05	17.3804	76.4086	200
9965	1.30777	102.044	17.3877	76.42	200
9966	1.30791	102.022	17.395	76.4313	200
9967	1.30806	101.99	17.4022	76.4427	200
9968	1.30823	101.994	17.4094	76.454	200
9969	1.30838	101.976	17.4166	76.4653	200
9970	1.30853	101.952	17.4238	76.4766	200
9971	1.30867	101.905	17.4309	76.4879	200
9972	1.30882	101.857	17.4379	76.4991	200
9973	1.30898	101.869	17.4449	76.5104	200
9974	1.30913	101.876	17.452	76.5216	200
9975	1.30928	102.002	17.4591	76.5329	200
9976	1.30943	101.994	17.4662	76.5442	200
9977	1.30957	101.956	17.4732	76.5554	200
9978	1.30971	101.934	17.4802	76.5667	200
9979	1.30986	101.918	17.4872	76.5779	200
9980	1.31	101.905	17.4942	76.5892	200
9981	1.31014	101.877	17.5011	76.6004	200
9982	1.31029	101.885	17.508	76.6116	200
9983	1.31044	101.892	17.5149	76.6228	200
9984	1.3106	101.925	17.5218	76.634	200
9985	1.31075	101.938	17.5287	76.6452	200
9986	1.31089	101.901	17.5355	76.6564	200
9987	1.31104	101.887	17.5423	76.6676	200
9988	1.31119	101.908	17.5492	76.6788	200
9989	1.31133	101.895	17.5559	76.69	200
9990	1.31147	101.868	17.5627	76.7011	200
9991	1.31162	101.864	17.5694	76.7123	200
9992	1.31176	101.87	17.5762	76.7234	200
9993	1.31189	101.825	17.5828	76.7345	200
9994	1.31203	101.829	17.5895	76.7457	200
9995	1.31217	101.815	17.5961	76.7568	200
9996	1.31231	101.794	17.6027	76.7679	200
9997	1.31245	101.767	17.6093	76.779	200
9998	1.31259	101.74	17.6158	76.79	200
9999	1.31272	101.72	17.6223	76.8011	200
10000	1.31286	101.707	17.6287	76.8121	200
10001	1.313	101.64	17.6351	76.8231	200
10002	1.31315	101.619	17.6415	76.8341	200
10003	1.31332	101.629	17.6478	76.8451	200
10004	1.3135	101.612	17.6541	76.8561	200
10005	1.31372	101.655	17.6605	76.8671	200
10006	1.31388	101.663	17.6668	76.8781	200
10007	1.31405	101.656	17.6731	76.8891	200
10008	1.31424	101.631	17.6794	76.9	200
10009	1.31445	101.684	17.6857	76.911	200
10010	1.31462	101.664	17.6919	76.922	200
10011	1.31479	101.819	17.6983	76.933	200
10012	1.31496	101.811	17.7047	76.944	200
10013	1.31512	101.803	17.711	76.9551	200
10014	1.31527	101.777	17.7173	76.9661	200
10015	1.31544	101.716	17.7236	76.977	200
10016	1.31562	101.701	17.7298	76.988	200
10017	1.31579	101.716	17.736	76.999	200
10018	1.31597	101.724	17.7422	77.0099	200
10019	1.31611	101.665	17.7483	77.0208	200
10020	1.31631	101.613	17.7543	77.0317	200
10021	1.31645	101.599	17.7604	77.0426	200
10022	1.31662	101.597	17.7664	77.0534	200
10023	1.31679	101.428	17.7722	77.0642	200
10024	1.31694	101.106	17.7777	77.0748	200
10025	1.31711	100.991	17.7832	77.0853	200
10026	1.31728	100.938	17.7885	77.0959	200
10027	1.31744	100.874	17.7938	77.1064	200
10028	1.31763	100.88	17.7991	77.1169	200
10029	1.3178	100.874	17.8044	77.1274	200
10030	1.31796	100.856	17.8096	77.1379	200
10031	1.31814	100.825	17.8148	77.1483	200
10032	1.3183	100.817	17.82	77.1588	200
10033	1.31849	100.836	17.8251	77.1692	200
10034	1.31864	100.795	17.8303	77.1797	200
10035	1.31882	100.77	17.8353	77.1901	200
10036	1.31901	100.718	17.8404	77.2005	200
10037	1.31918	100.722	17.8454	77.2109	200
10038	1.31937	100.776	17.8504	77.2213	200
10039	1.31953	100.785	17.8555	77.2317	200
10040	1.3197	100.777	17.8605	77.2421	200
10041	1.31985	100.759	17.8655	77.2525	200
10042	1.32007	100.745	17.8705	77.2629	200
10043	1.32023	100.762	17.8755	77.2732	200
10044	1.32043	100.809	17.8805	77.2836	200
10045	1.3206	100.812	17.8854	77.294	200
10046	1.32078	100.965	17.8906	77.3045	200
10047	1.32094	100.959	17.8956	77.3149	200
10048	1.32113	100.978	17.9007	77.3254	200
10049	1.32132	100.99	17.9058	77.3358	200
10050	1.32151	101.012	17.9109	77.3463	200
10051	1.32172	101.009	17.916	77.3567	200
10052	1.32192	101.042	17.9211	77.3672	200
10053	1.32213	101.088	17.9262	77.3777	200
10054	1.32231	101.145	17.9314	77.3882	200
10055	1.32254	101.189	17.9366	77.3987	200
10056	1.32273	101.213	17.9418	77.4092	200
10057	1.32292	101.25	17.947	77.4197	200
10058	1.3231	101.276	17.9522	77.4303	200
10059	1.32331	101.301	17.9574	77.4408	200
10060	1.3235	101.345	17.9627	77.4514	200
10061	1.32368	101.346	17.9679	77.4619	200
10062	1.32388	101.359	17.9732	77.4725	200
10063	1.32405	101.369	17.9784	77.483	200
10064	1.32423	101.393	17.9836	77.4936	200
10065	1.32447	101.442	17.9889	77.5042	200
10066	1.325	101.822	17.9945	77.5149	200
10067	1.32542	102.044	18.0003	77.5258	200
10068	1.32569	102.173	18.0061	77.5366	200
10069	1.32589	102.221	18.012	77.5475	200
10070	1.32608	102.253	18.0179	77.5585	200
10071	1.32624	102.238	18.0238	77.5694	200
10072	1.32647	102.314	18.0298	77.5803	200
10073	1.32665	102.359	18.0357	77.5912	200
10074	1.32685	102.375	18.0417	77.6022	200
10075	1.32704	102.399	18.0477	77.6131	200
10076	1.32729	102.458	18.0537	77.6241	200
10077	1.32747	102.517	18.0597	77.6351	200
10078	1.32765	102.528	18.0657	77.6461	200
10079	1.32782	102.52	18.0718	77.6571	200
10080	1.32801	102.554	18.0778	77.6681	200
10081	1.3282	102.602	18.0838	77.6791	200
10082	1.32835	102.751	18.09	77.6902	200
10083	1.32852	102.756	18.0962	77.7012	200
10084	1.32871	102.775	18.1023	77.7123	200
10085	1.32888	102.771	18.1085	77.7234	200
10086	1.32903	102.804	18.1146	77.7345	200
10087	1.32922	102.795	18.1208	77.7455	200
10088	1.32937	102.792	18.1269	77.7566	200
10089	1.32954	102.795	18.133	77.7677	200
10090	1.32971	102.811	18.1391	77.7787	200
10091	1.32989	102.827	18.1452	77.7897	200
10092	1.33008	102.863	18.1513	77.8008	200
10093	1.33025	102.869	18.1574	77.8118	200
10094	1.33043	102.887	18.1635	77.8228	200
10095	1.3306	102.889	18.1695	77.8339	200
10096	1.33079	102.904	18.1756	77.8449	200
10097	1.33096	102.895	18.1817	77.8559	200
10098	1.33111	102.898	18.1877	77.867	200
10099	1.33125	102.885	18.1937	77.878	200
10100	1.33142	102.873	18.1997	77.889	200
10101	1.33162	102.901	18.2057	77.9	200
10102	1.33178	102.888	18.2117	77.911	200
10103	1.33194	102.904	18.2176	77.922	200
10104	1.3321	102.905	18.2236	77.933	200
10105	1.33227	102.885	18.2295	77.944	200
10106	1.33244	102.829	18.2354	77.9549	200
10107	1.33261	102.83	18.2412	77.9659	200
10108	1.3328	102.864	18.2471	77.9768	200
10109	1.33297	102.865	18.2529	77.9878	200
10110	1.33313	102.896	18.2588	77.9987	200
10111	1.33329	102.903	18.2646	78.0097	200
10112	1.33346	102.941	18.2705	78.0207	200
10113	1.33362	102.947	18.2764	78.0316	200
10114	1.33377	102.956	18.2822	78.0426	200
10115	1.33392	102.958	18.2881	78.0536	200
10116	1.33406	102.96	18.2939	78.0645	200
10117	1.3342	103.08	18.2998	78.0756	200
10118	1.33434	103.069	18.3057	78.0866	200
10119	1.3345	103.071	18.3116	78.0975	200
10120	1.33464	103.078	18.3174	78.1085	200
10121	1.33478	103.061	18.3233	78.1195	200
10122	1.33492	103.05	18.3291	78.1305	200
10123	1.33506	103.022	18.3349	78.1415	200
10124	1.33522	103.04	18.3407	78.1524	200
10125	1.33536	103.042	18.3464	78.1634	200
10126	1.33562	103.143	18.3523	78.1744	200
10127	1.33788	105.071	18.3598	78.1862	200
10128	1.33917	106.327	18.3684	78.1986	200
10129	1.33959	106.651	18.3773	78.2111	200
10130	1.33986	106.791	18.3863	78.2237	200
10131	1.34005	106.837	18.3953	78.2363	200
10132	1.34024	106.887	18.4043	78.2489	200
10133	1.34042	106.901	18.4133	78.2615	200
10134	1.3406	106.925	18.4223	78.2741	200
10135	1.34077	106.954	18.4314	78.2867	200
10136	1.34093	106.983	18.4404	78.2994	200
10137	1.34109	106.981	18.4494	78.312	200
10138	1.34128	107.012	18.4584	78.3246	200
10139	1.34147	106.98	18.4674	78.3372	200
10140	1.34165	107.022	18.4764	78.3499	200
10141	1.34181	107.044	18.4854	78.3625	200
10142	1.34196	107.059	18.4944	78.3751	200
10143	1.34212	107.071	18.5034	78.3878	200
10144	1.34229	107.102	18.5124	78.4004	200
10145	1.34246	107.109	18.5213	78.413	200
10146	1.34261	107.057	18.5302	78.4256	200
10147	1.34276	106.352	18.5385	78.4379	200
10148	1.34291	105.197	18.5457	78.4497	200
10149	1.34306	104.31	18.5522	78.4611	200
10150	1.34322	104.15	18.5585	78.4724	200
10151	1.34337	104.092	18.5647	78.4837	200
10152	1.34352	104.104	18.5709	78.4949	200
10153	1.34366	104.237	18.5772	78.5063	200
10154	1.34381	104.247	18.5835	78.5176	200
10155	1.34397	104.244	18.5898	78.5289	200
10156	1.34412	104.21	18.596	78.5402	200
10157	1.34427	104.22	18.6023	78.5515	200
10158	1.34442	104.216	18.6085	78.5628	200
10159	1.34456	104.221	18.6147	78.5741	200
10160	1.34471	104.23	18.6209	78.5854	200
10161	1.34487	104.239	18.6271	78.5967	200
10162	1.34503	104.264	18.6333	78.608	200
10163	1.34518	104.272	18.6394	78.6192	200
10164	1.34533	104.28	18.6456	78.6305	200
10165	1.34548	104.273	18.6517	78.6417	200
10166	1.34563	104.285	18.6579	78.653	200
10167	1.34578	104.291	18.664	78.6642	200
10168	1.34593	104.305	18.6701	78.6755	200
10169	1.34608	104.317	18.6762	78.6867	200
10170	1.34624	104.343	18.6823	78.698	200
10171	1.34638	104.349	18.6885	78.7092	200
10172	1.34653	104.361	18.6946	78.7205	200
10173	1.34667	104.37	18.7007	78.7317	200
10174	1.34683	104.363	18.7067	78.743	200
10175	1.34701	104.416	18.7129	78.7542	200
10176	1.34715	104.43	18.719	78.7655	200
10177	1.34731	104.437	18.7251	78.7767	200
10178	1.34746	104.455	18.7312	78.788	200
10179	1.34761	104.47	18.7373	78.7993	200
10180	1.3478	104.493	18.7434	78.8105	200
10181	1.34794	104.486	18.7494	78.8218	200
10182	1.34809	104.463	18.7555	78.833	200
10183	1.34823	104.43	18.7615	78.8443	200
10184	1.34838	104.408	18.7675	78.8555	200
10185	1.34852	104.396	18.7734	78.8667	200
10186	1.34867	104.388	18.7793	78.8779	200
10187	1.34881	104.361	18.7852	78.8891	200
10188	1.34895	104.481	18.7912	78.9003	200
10189	1.3491	104.47	18.7971	78.9115	200
10190	1.34926	104.451	18.803	78.9227	200
10191	1.34939	104.425	18.8089	78.9339	200
10192	1.34953	104.41	18.8148	78.9451	200
10193	1.34967	104.397	18.8206	78.9562	200
10194	1.34981	104.324	18.8263	78.9673	200
10195	1.34995	104.314	18.832	78.9785	200
10196	1.3501	104.266	18.8377	78.9895	200
10197	1.35029	104.284	18.8434	79.0006	200
10198	1.35046	104.295	18.849	79.0117	200
10199	1.35063	104.271	18.8546	79.0228	200
10200	1.35078	104.257	18.8602	79.0339	200
10201	1.35094	104.244	18.8658	79.0449	200
10202	1.35111	104.248	18.8714	79.056	200
10203	1.35128	104.209	18.8769	79.067	200
10204	1.35146	104.179	18.8824	79.078	200
10205	1.35162	104.175	18.8878	79.089	200
10206	1.35179	104.191	18.8933	79.1001	200
10207	1.35196	104.19	18.8987	79.1111	200
10208	1.35213	104.206	18.9041	79.1221	200
10209	1.35229	104.22	18.9096	79.1331	200
10210	1.35248	104.193	18.915	79.1441	200
10211	1.35266	104.193	18.9203	79.1551	200
10212	1.35285	104.142	18.9257	79.166	200
10213	1.35302	104.125	18.9309	79.177	200
10214	1.35319	104.107	18.9362	79.1879	200
10215	1.35336	104.088	18.9414	79.1988	200
10216	1.35353	104.077	18.9466	79.2097	200
10217	1.35369	104.059	18.9518	79.2206	200
10218	1.35386	104.039	18.957	79.2315	200
10219	1.35406	104.076	18.9621	79.2424	200
10220	1.35425	104.003	18.9672	79.2533	200
10221	1.35444	103.959	18.9723	79.2641	200
10222	1.35461	103.962	18.9773	79.2749	200
10223	1.35476	103.913	18.9822	79.2857	200
10224	1.35493	104.061	18.9873	79.2966	200
10225	1.3551	104.035	18.9924	79.3075	200
10226	1.35529	104.047	18.9974	79.3183	200
10227	1.35546	104.048	19.0024	79.3292	200
10228	1.35562	103.971	19.0074	79.34	200
10229	1.35579	103.639	19.012	79.3506	200
10230	1.35598	103.443	19.0165	79.3612	200
10231	1.35611	103.348	19.0208	79.3717	200
10232	1.35627	103.306	19.0252	79.3822	200
10233	1.35645	103.311	19.0294	79.3927	200
10234	1.35662	103.287	19.0337	79.4031	200
10235	1.35679	103.247	19.0379	79.4135	200
10236	1.35698	103.225	19.0421	79.4239	200
10237	1.35714	103.19	19.0462	79.4343	200
10238	1.35731	103.186	19.0503	79.4447	200
10239	1.3575	103.194	19.0544	79.4551	200
10240	1.35769	103.133	19.0585	79.4654	200
10241	1.35788	103.127	19.0625	79.4758	200
10242	1.35813	103.195	19.0666	79.4861	200
10243	1.35833	103.224	19.0706	79.4965	200
10244	1.35854	103.236	19.0747	79.5069	200
10245	1.35872	103.257	19.0788	79.5173	200
10246	1.35891	103.269	19.0829	79.5277	200
10247	1.3591	103.282	19.087	79.538	200
10248	1.35927	103.304	19.0911	79.5484	200
10249	1.35947	103.341	19.0952	79.5588	200
10250	1.35963	103.337	19.0993	79.5692	200
10251	1.3598	103.32	19.1033	79.5796	200
10252	1.36001	103.344	19.1074	79.59	200
10253	1.3602	103.388	19.1115	79.6004	200
10254	1.36037	103.388	19.1156	79.6108	200
10255	1.36054	103.409	19.1197	79.6212	200
10256	1.36113	103.767	19.1241	79.6317	200
10257	1.36163	104.121	19.1288	79.6424	200
10258	1.36191	104.2	19.1335	79.6532	200
10259	1.36211	104.235	19.1383	79.6639	200
10260	1.36232	104.424	19.1432	79.6747	200
10261	1.36254	104.457	19.1481	79.6856	200
10262	1.36273	104.503	19.1531	79.6964	200
10263	1.36292	104.517	19.158	79.7073	200
10264	1.36312	104.547	19.163	79.7181	200
10265	1.36332	104.594	19.168	79.729	200
10266	1.36351	104.64	19.173	79.7399	200
10267	1.36372	104.635	19.178	79.7508	200
10268	1.3639	104.661	19.183	79.7616	200
10269	1.36409	104.681	19.188	79.7725	200
10270	1.36427	104.714	19.1931	79.7834	200
10271	1.36444	104.704	19.1981	79.7943	200
10272	1.36462	104.674	19.203	79.8052	200
10273	1.36479	104.698	19.208	79.8161	200
10274	1.36497	104.724	19.213	79.827	200
10275	1.36515	104.704	19.218	79.8378	200
10276	1.36532	104.707	19.2229	79.8487	200
10277	1.3655	104.708	19.2278	79.8596	200
10278	1.36567	104.679	19.2327	79.8704	200
10279	1.36585	104.689	19.2376	79.8813	200
10280	1.366	104.676	19.2424	79.8921	200
10281	1.36617	104.677	19.2473	79.9029	200
10282	1.36634	104.679	19.2521	79.9138	200
10283	1.36657	104.756	19.257	79.9246	200
10284	1.36674	104.746	19.2619	79.9355	200
10285	1.3669	104.752	19.2667	79.9463	200
10286	1.3671	104.765	19.2716	79.9572	200
10287	1.36724	104.724	19.2764	79.968	200
10288	1.36739	104.704	19.2812	79.9788	200
10289	1.36756	104.702	19.2859	79.9896	200
10290	1.3677	104.695	19.2907	80.0004	200
10291	1.36784	104.656	19.2953	80.0112	200
10292	1.36798	104.629	19.3	80.0219	200
10293	1.36814	104.616	19.3046	80.0327	200
10294	1.36833	104.642	19.3093	80.0434	200
10295	1.3685	104.66	19.3139	80.0542	200
10296	1.36865	104.775	19.3186	80.065	200
10297	1.36879	104.753	19.3233	80.0758	200
10298	1.36894	104.73	19.328	80.0866	200
10299	1.36908	104.724	19.3326	80.0973	200
10300	1.36923	104.686	19.3372	80.1081	200
10301	1.36939	104.682	19.3418	80.1188	200
10302	1.36954	104.639	19.3463	80.1296	200
10303	1.37011	104.986	19.3511	80.1404	200
10304	1.37139	106.081	19.3569	80.1518	200
10305	1.37264	107.254	19.3636	80.1636	200
10306	1.37297	107.375	19.3705	80.1754	200
10307	1.37323	107.493	19.3774	80.1873	200
10308	1.37337	107.448	19.3843	80.1992	200
10309	1.37351	107.422	19.3911	80.211	200
10310	1.37365	107.398	19.3979	80.2229	200
10311	1.3738	107.363	19.4046	80.2347	200
10312	1.37394	107.345	19.4113	80.2465	200
10313	1.37408	107.348	19.418	80.2583	200
10314	1.37424	107.336	19.4247	80.2701	200
10315	1.37438	107.337	19.4314	80.2819	200
10316	1.37454	107.321	19.438	80.2937	200
10317	1.37469	107.316	19.4446	80.3054	200
10318	1.37484	107.314	19.4512	80.3172	200
10319	1.37498	107.316	19.4578	80.329	200
10320	1.37512	107.318	19.4643	80.3407	200
10321	1.37527	107.321	19.4709	80.3525	200
10322	1.37541	107.274	19.4774	80.3642	200
10323	1.37556	107.272	19.4838	80.3759	200
10324	1.3757	107.272	19.4903	80.3876	200
10325	1.37585	107.276	19.4967	80.3993	200
10326	1.37599	107.277	19.5032	80.411	200
10327	1.37614	107.276	19.5096	80.4227	200
10328	1.37628	107.239	19.5159	80.4344	200
10329	1.37643	107.242	19.5223	80.4461	200
10330	1.37657	107.244	19.5286	80.4578	200
10331	1.37671	107.196	19.5349	80.4694	200
10332	1.37686	107.317	19.5413	80.4811	200
10333	1.377	107.311	19.5476	80.4928	200
10334	1.37716	107.253	19.5539	80.5044	200
10335	1.3773	106.27	19.5593	80.5157	200
10336	1.37744	104.836	19.5635	80.5263	200
10337	1.37758	104.339	19.5672	80.5366	200
10338	1.37772	104.276	19.5708	80.547	200
10339	1.37786	104.276	19.5744	80.5573	200
10340	1.378	104.275	19.578	80.5676	200
10341	1.37817	104.306	19.5817	80.578	200
10342	1.37835	104.333	19.5853	80.5883	200
10343	1.37855	104.407	19.589	80.5987	200
10344	1.37872	104.424	19.5927	80.6091	200
10345	1.3789	104.457	19.5964	80.6195	200
10346	1.37907	104.464	19.6001	80.6298	200
10347	1.37921	104.471	19.6038	80.6402	200
10348	1.37937	104.483	19.6075	80.6506	200
10349	1.37954	104.512	19.6112	80.661	200
10350	1.37972	104.558	19.6149	80.6714	200
10351	1.3799	104.572	19.6186	80.6818	200
10352	1.38007	104.618	19.6224	80.6923	200
10353	1.38022	104.635	19.6262	80.7027	200
10354	1.38036	104.628	19.6299	80.7131	200
10355	1.3805	104.626	19.6336	80.7235	200
10356	1.38065	104.623	19.6374	80.7339	200
10357	1.38079	104.622	19.6411	80.7443	200
10358	1.38093	104.621	19.6448	80.7547	200
10359	1.38106	104.62	19.6484	80.7651	200
10360	1.38121	104.619	19.6521	80.7755	200
10361	1.38136	104.623	19.6558	80.7859	200
10362	1.3815	104.63	19.6594	80.7963	200
10363	1.38167	104.659	19.6631	80.8067	200
10364	1.38185	104.69	19.6667	80.8171	200
10365	1.38203	104.734	19.6704	80.8275	200
10366	1.38221	104.754	19.6741	80.8379	200
10367	1.38238	104.802	19.6779	80.8484	200
10368	1.38257	104.967	19.6818	80.8589	200
10369	1.38274	104.994	19.6856	80.8694	200
10370	1.38291	105.029	19.6895	80.8799	200
10371	1.38308	105.06	19.6934	80.8904	200
10372	1.38324	105.057	19.6973	80.9009	200
10373	1.38342	105.088	19.7012	80.9115	200
10374	1.38359	105.113	19.7052	80.922	200
10375	1.38376	105.131	19.7091	80.9326	200
10376	1.38392	105.181	19.713	80.9431	200
10377	1.3841	105.229	19.717	80.9537	200
10378	1.38428	105.267	19.721	80.9642	200
10379	1.38445	105.295	19.725	80.9748	200
10380	1.38462	105.294	19.729	80.9853	200
10381	1.38477	105.287	19.733	80.9959	200
10382	1.38494	105.289	19.7369	81.0064	200
10383	1.38511	105.305	19.7409	81.017	200
10384	1.3853	105.313	19.7448	81.0275	200
10385	1.38547	105.328	19.7488	81.0381	200
10386	1.38565	105.304	19.7527	81.0486	200
10387	1.38579	105.271	19.7566	81.0591	200
10388	1.38597	105.3	19.7605	81.0696	200
10389	1.38616	105.296	19.7644	81.0802	200
10390	1.38631	105.312	19.7682	81.0907	200
10391	1.38649	105.302	19.7721	81.1012	200
10392	1.38666	105.314	19.776	81.1117	200
10393	1.38684	105.33	19.7798	81.1222	200
10394	1.38701	105.286	19.7836	81.1327	200
10395	1.3872	105.273	19.7874	81.1432	200
10396	1.38737	105.336	19.7912	81.1537	200
10397	1.38754	105.369	19.7951	81.1642	200
10398	1.38771	105.339	19.7989	81.1747	200
10399	1.38788	105.289	19.8026	81.1851	200
10400	1.38808	105.314	19.8064	81.1956	200
10401	1.38823	105.271	19.8101	81.2061	200
10402	1.3884	105.289	19.8138	81.2165	200
10403	1.38856	105.277	19.8175	81.2269	200
10404	1.38877	105.477	19.8213	81.2375	200
10405	1.38895	105.474	19.8251	81.248	200
10406	1.38911	105.492	19.829	81.2585	200
10407	1.38929	105.508	19.8328	81.269	200
10408	1.38944	105.47	19.8366	81.2795	200
10409	1.38961	105.486	19.8404	81.2901	200
10410	1.38978	105.498	19.8442	81.3006	200
10411	1.38997	105.533	19.848	81.3111	200
10412	1.39012	105.507	19.8518	81.3216	200
10413	1.39032	105.517	19.8555	81.3321	200
