segment	time	rtt	rttvar	srtt	rto
278	0.968811	123.146	11.863	110.515	200
279	0.969466	123.77	11.8655	110.527	200
280	0.970469	123.194	11.867	110.539	200
281	0.970958	123.584	11.8691	110.55	200
282	0.971863	124.225	11.8723	110.562	200
283	0.972521	124.797	11.8764	110.575	200
284	0.97755	129.728	11.8893	110.592	200
285	0.977922	130.107	11.9027	110.609	200
286	0.978112	129.153	11.9143	110.625	200
287	0.978357	129.313	11.9261	110.641	200
288	0.978496	129.066	11.9374	110.657	200
289	0.97869	129.23	11.9489	110.674	200
290	0.97886	128.552	11.9592	110.689	200
291	0.979003	128.679	11.9696	110.705	200
292	0.979195	128.121	11.9789	110.719	200
293	0.980357	129.242	11.9901	110.735	200
294	0.980777	128.935	12.0007	110.751	200
295	0.98184	129.92	12.0128	110.767	200
296	0.982421	130.054	12.0251	110.783	200
297	0.984173	131.655	12.0401	110.801	200
298	0.985013	131.757	12.055	110.819	200
299	0.986483	133.108	12.0722	110.837	200
300	0.987834	129.713	12.0835	110.853	200
301	0.989481	131.201	12.0973	110.87	200
302	0.990572	131.592	12.1116	110.887	200
303	0.990836	131.781	12.1261	110.904	200
304	0.991011	131.079	12.1394	110.921	200
305	0.991167	131.149	12.1527	110.938	200
306	0.991314	130.991	12.1656	110.954	200
307	0.99147	131.129	12.1787	110.97	200
308	0.992081	131.602	12.1924	110.987	200
309	0.99227	131.784	12.2064	111.004	200
310	0.993377	132.643	12.2216	111.022	200
311	0.993865	133.261	12.2377	111.04	200
312	0.994564	133.852	12.2547	111.058	200
313	0.995352	134.63	12.2728	111.077	200
314	0.996266	135.444	12.2921	111.096	200
315	0.99687	136.014	12.3122	111.116	200
316	0.997628	136.672	12.3331	111.136	200
317	0.998354	137.386	12.3552	111.157	200
318	0.999222	138.155	12.3782	111.178	200
319	0.999753	138.664	12.4019	111.2	200
320	1.00056	138.374	12.425	111.221	200
321	1.00142	139.215	12.4494	111.243	200
322	1.00195	139.547	12.474	111.265	200
323	1.00276	140.327	12.4997	111.287	200
324	1.00599	142.902	12.5292	111.312	200
325	1.00618	143.076	12.5589	111.336	200
326	1.00634	142.424	12.5873	111.36	200
327	1.00648	142.551	12.6159	111.384	200
328	1.00694	142.278	12.6437	111.408	200
329	1.00775	143.069	12.6727	111.432	200
330	1.00882	143.268	12.7018	111.456	200
331	1.00959	144.036	12.7319	111.481	200
332	1.01058	144.471	12.7624	111.505	200
333	1.01109	145.003	12.7936	111.531	200
334	1.01265	145.684	12.8256	111.556	200
335	1.01317	146.31	12.8584	111.582	200
336	1.01597	148.168	12.8937	111.609	200
337	1.01707	149.419	12.9308	111.638	200
338	1.01751	149.025	12.967	111.665	200
339	1.01778	149.259	13.0034	111.693	200
340	1.01882	149.694	13.0402	111.721	200
341	1.02012	150.995	13.0787	111.75	200
342	1.02088	150.905	13.1169	111.778	200
343	1.0211	151.119	13.1552	111.807	200
344	1.02126	150.773	13.1927	111.835	200
345	1.02222	151.699	13.2315	111.864	200
346	1.02327	151.988	13.2704	111.893	200
347	1.02634	154.995	13.3135	111.925	200
348	1.02796	155.817	13.3574	111.956	200
349	1.02913	156.963	13.4029	111.988	200
350	1.03014	157.229	13.4484	112.021	200
351	1.03106	158.064	13.4949	112.054	200
352	1.03324	159.537	13.5432	112.087	200
353	1.03461	160.926	13.5933	112.122	200
354	1.03492	160.171	13.642	112.156	200
355	1.03541	160.562	13.6911	112.19	200
356	1.03622	160.975	13.7404	112.224	200
357	1.03673	161.392	13.7901	112.259	200
358	1.03769	161.495	13.8397	112.293	200
359	1.03978	163.381	13.8917	112.329	200
360	1.04118	164.538	13.9449	112.365	200
361	1.04152	164.873	13.9985	112.402	200
362	1.04221	163.89	14.0502	112.437	200
363	1.04506	166.591	14.1056	112.475	200
364	1.04592	167.435	14.1617	112.512	200
365	1.0468	168.3	14.2189	112.551	200
366	1.04908	170.291	14.2784	112.59	200
367	1.0497	170.92	14.3386	112.63	200
368	1.05077	171.014	14.3984	112.67	200
369	1.05128	171.516	14.4588	112.71	200
370	1.05223	171.968	14.5193	112.75	200
371	1.05314	172.848	14.5809	112.79	200
372	1.05399	172.697	14.6418	112.831	200
373	1.05484	173.508	14.7037	112.871	200
374	1.05636	174.535	14.7665	112.913	200
375	1.05811	176.268	14.8315	112.955	200
376	1.06057	177.858	14.898	112.998	200
377	1.061	178.276	14.965	113.042	200
378	1.06196	178.763	15.0322	113.085	200
379	1.06429	181.073	15.1022	113.13	200
380	1.0651	181.051	15.1717	113.175	200
381	1.06559	181.528	15.2417	113.22	200
382	1.06653	181.989	15.3118	113.265	200
383	1.06726	182.71	15.3826	113.31	200
384	1.0696	182.481	15.4527	113.355	200
385	1.07118	185.479	15.5264	113.402	200
386	1.07208	186.02	15.6004	113.449	200
387	1.07239	186.325	15.6746	113.496	200
388	1.0726	185.822	15.7476	113.543	200
389	1.0728	186.006	15.8207	113.59	200
390	1.07333	185.607	15.8927	113.636	200
391	1.07502	187.195	15.9667	113.683	200
392	1.0763	187.971	16.041	113.73	200
393	1.07769	189.348	16.117	113.778	200
394	1.08086	189.081	16.1921	113.826	200
395	1.08159	189.803	16.268	113.874	200
396	1.08263	190.669	16.3444	113.923	200
397	1.08341	191.436	16.4217	113.972	200
398	1.08436	192.247	16.4994	114.021	200
399	1.08486	192.726	16.5775	114.071	200
400	1.08564	193.414	16.656	114.12	200
401	1.08688	194.521	16.7357	114.17	200
402	1.0884	195.983	16.8166	114.221	200
403	1.08919	196.832	16.8984	114.273	200
404	1.0895	195.635	16.9782	114.323	200
405	1.09044	196.47	17.0589	114.374	200
406	1.09162	197.496	17.1402	114.425	200
407	1.09325	199.145	17.2235	114.477	200
408	1.09528	200.757	17.3081	114.53	200
409	1.09666	202.16	17.3943	114.584	200
410	1.09818	201.28	17.4788	114.637	200
411	1.09844	201.616	17.5635	114.69	200
412	1.09885	201.869	17.648	114.742	200
413	1.09977	202.699	17.7334	114.796	200
414	1.10109	203.938	17.8196	114.85	200
415	1.10277	205.605	17.9077	114.904	200
416	1.10448	207.103	18.0001	114.962	200
417	1.10578	208.412	18.0939	115.02	200
418	1.10617	208.527	18.1877	115.078	200
419	1.10635	208.693	18.2815	115.136	200
420	1.10776	209.057	18.3756	115.195	200
421	1.10967	211.011	18.4719	115.254	200
422	1.11115	212.051	18.5694	115.315	200
423	1.11274	213.632	18.6685	115.376	200
424	1.11503	215.164	18.7782	115.443	200
425	1.11579	215.89	18.8885	115.511	200
426	1.1165	214.721	18.9971	115.578	200
427	1.11734	215.488	19.1064	115.645	200
428	1.11824	215.389	19.2154	115.713	200
429	1.11897	216.034	19.325	115.781	200
430	1.11997	216.726	19.4353	115.849	200
431	1.12079	217.495	19.5464	115.918	200
432	1.12185	218.428	19.6585	115.987	200
433	1.12316	219.649	19.772	116.057	200
434	1.12392	220.253	19.8861	116.127	200
435	1.12639	222.735	20.0121	116.205	200
436	1.1279	222.867	20.1381	116.282	200
437	1.1305	225.359	20.2674	116.362	200
438	1.13134	225.052	20.3959	116.441	200
439	1.13227	225.932	20.5254	116.52	200
440	1.13275	225.846	20.6545	116.6	200
441	1.13373	226.8	20.7846	116.68	200
442	1.13437	227.236	20.9151	116.76	200.42
