segment	time	rtt	rttvar	srtt	rto
135	1.78745	104.979	0.875034	105.153	200
136	1.78821	105.562	0.860496	105.159	200
137	1.79511	112.032	1.04839	105.266	200
138	1.79773	113.721	1.27984	105.398	200
139	1.79869	113.53	1.49395	105.525	200
140	1.79932	113.002	1.6809	105.642	200
141	1.79977	112.006	1.82722	105.742	200
142	1.80082	112.118	1.96938	105.841	200
143	1.80137	112.072	2.10254	105.939	200
144	1.80186	111.716	2.21738	106.029	200
145	1.80223	111.759	2.32715	106.119	200
146	1.80261	111.665	2.42775	106.205	200
147	1.88724	104.238	2.41335	106.174	200
148	1.88789	104.028	2.40502	106.141	200
149	1.88979	103.812	2.40262	106.105	200
150	1.89049	103.662	2.40388	106.066	200
151	1.89178	104.007	2.39311	106.034	200
152	1.89271	104.14	2.37752	106.005	200
153	1.89308	104.418	2.35279	105.98	200
154	1.89956	104.1	2.33966	105.954	200
155	1.90275	104.671	2.3103	105.936	200
156	1.90329	104.258	2.29272	105.913	200
157	1.90392	104.273	2.27459	105.89	200
158	1.90488	104.82	2.24111	105.875	200
159	1.90575	104.539	2.21596	105.856	200
160	1.90658	104.905	2.18085	105.843	200
161	1.90756	105.383	2.13304	105.837	200
162	1.9082	105.676	2.07825	105.835	200
163	1.90857	105.7	2.02426	105.833	200
164	1.99179	104.157	2.01459	105.809	200
165	1.99275	104.551	1.99359	105.792	200
166	1.99443	104.37	1.97773	105.772	200
167	1.99539	104.636	1.95434	105.756	200
168	1.99638	104.3	1.9405	105.736	200
169	1.99727	104.27	1.92732	105.716	200
170	1.99765	104.333	1.9122	105.697	200
171	1.99853	105.097	1.87575	105.688	200
172	2.00292	103.055	1.89678	105.652	200
173	2.00648	103.396	1.90675	105.62	200
174	2.00732	103.776	1.905	105.595	200
175	2.0083	104.084	1.89404	105.574	200
176	2.00935	104.218	1.87908	105.555	200
177	2.01023	104.153	1.86583	105.535	200
178	2.01061	103.783	1.8627	105.511	200
179	2.01194	104.108	1.84992	105.492	200
180	2.01285	104.397	1.82895	105.476	200
181	2.01339	104.57	1.80332	105.464	200
182	2.09665	104.527	1.77926	105.451	200
183	2.09734	104.35	1.7604	105.436	200
184	2.09887	104.127	1.74786	105.417	200
185	2.09943	103.767	1.74514	105.394	200
186	2.1007	104.083	1.7331	105.376	200
187	2.10184	104.18	1.71818	105.36	200
188	2.10262	104.66	1.68988	105.35	200
189	2.10341	104.605	1.66362	105.34	200
190	2.10426	105.349	1.61767	105.34	200
191	2.10645	103.167	1.63154	105.313	200
192	2.11077	103.684	1.63148	105.292	200
193	2.11122	103.678	1.63106	105.272	200
194	2.11244	103.885	1.62496	105.255	200
195	2.11301	103.415	1.63032	105.232	200
196	2.11436	103.861	1.62383	105.215	200
197	2.11521	104.385	1.60398	105.204	200
198	2.11578	103.609	1.60375	105.184	200
199	2.11713	104.014	1.59293	105.17	200
200	2.11799	104.293	1.57503	105.159	200
201	2.20162	104.47	1.55286	105.15	200
202	2.20226	104.623	1.52723	105.143	200
203	2.20389	104.584	1.50303	105.136	200
204	2.20468	104.944	1.47026	105.134	200
205	2.20589	104.921	1.43883	105.131	200
206	2.20658	104.373	1.42182	105.122	200
207	2.20787	104.905	1.39169	105.119	200
208	2.2084	104.756	1.36598	105.115	200
209	2.20929	104.757	1.34077	105.11	200
210	2.21038	105.677	1.32141	105.117	200
211	2.21089	104.15	1.31257	105.105	200
212	2.21466	103.582	1.31784	105.086	200
213	2.21538	103.937	1.31363	105.072	200
214	2.21663	103.838	1.31163	105.056	200
215	2.2175	103.363	1.32116	105.035	200
216	2.21866	104.007	1.31384	105.022	200
217	2.21972	104.183	1.30199	105.012	200
218	2.22017	104.179	1.29027	105.001	200
219	2.22125	103.78	1.28854	104.986	200
220	2.22171	103.439	1.29501	104.967	200
221	2.30632	104.327	1.27863	104.959	200
222	2.30725	104.66	1.25414	104.955	200
223	2.30912	104.947	1.22299	104.955	200
224	2.3102	105.175	1.19793	104.958	200
225	2.31064	104.477	1.18	104.952	200
226	2.31164	104.612	1.15899	104.947	200
227	2.31252	104.252	1.14739	104.939	200
228	2.31353	104.633	1.12636	104.935	200
229	2.3144	104.77	1.10233	104.933	200
230	2.31489	104.244	1.09199	104.924	200
231	2.31575	105.027	1.06726	104.926	200
232	2.31639	105.201	1.04927	104.929	200
233	2.31838	103.427	1.05955	104.912	200
234	2.31887	102.865	1.08199	104.888	200
235	2.32037	103.424	1.09069	104.872	200
236	2.32168	103.785	1.09059	104.859	200
237	2.32214	103.15	1.10467	104.84	200
238	2.32257	102.556	1.13148	104.814	200
239	2.32376	103.269	1.14089	104.796	200
240	2.32423	102.703	1.16253	104.773	200
241	2.32534	103.317	1.1692	104.756	200
242	2.41115	104.3	1.15299	104.751	200
243	2.4118	104.213	1.13901	104.745	200
244	2.41326	103.809	1.13438	104.734	200
245	2.41423	103.69	1.13233	104.722	200
246	2.41467	103.735	1.12905	104.711	200
247	2.41615	104.233	1.11426	104.706	200
248	2.41686	104.018	1.10457	104.698	200
249	2.41737	103.564	1.10525	104.685	200
250	2.41897	104.21	1.09091	104.68	200
251	2.41992	104.692	1.06639	104.68	200
252	2.42071	104.66	1.0426	104.679	200
253	2.42109	104.925	1.0245	104.682	200
254	2.42206	105.399	1.01751	104.69	200
255	2.42279	104.138	1.00694	104.684	200
256	2.42299	103.869	1.00258	104.675	200
257	2.42425	103.627	1.00361	104.663	200
258	2.42483	102.893	1.02103	104.643	200
259	2.42577	103.427	1.02547	104.629	200
260	2.4269	104.086	1.0145	104.623	200
261	2.42783	103.782	1.01054	104.613	200
262	2.42826	103.853	1.00486	104.605	200
263	2.42876	103.157	1.01492	104.588	200
264	2.51637	104.808	0.99685	104.591	200
265	2.51707	104.903	0.981302	104.594	200
266	2.51878	105.191	0.972572	104.601	200
267	2.51933	104.812	0.955254	104.603	200
268	2.52015	105.165	0.946298	104.61	200
269	2.52112	104.684	0.926477	104.611	200
270	2.52219	105.078	0.916035	104.616	200
271	2.52313	105.396	0.912946	104.625	200
272	2.52398	104.648	0.892715	104.625	200
273	2.52474	104.572	0.873628	104.624	200
274	2.52579	104.801	0.857776	104.626	200
275	2.52663	105.275	0.853026	104.634	200
276	2.52744	106.066	0.866195	104.65	200
277	2.52838	106	0.876269	104.664	200
278	2.52882	105.828	0.882262	104.676	200
279	2.52958	106.369	0.899153	104.694	200
280	2.53034	105.884	0.905208	104.706	200
281	2.53124	106.17	0.916845	104.722	200
282	2.5318	105.78	0.919801	104.733	200
283	2.533	105.859	0.924101	104.744	200
284	2.53349	105.435	0.919238	104.752	200
285	2.5339	105.462	0.914888	104.759	200
286	2.53442	105.464	0.910511	104.766	200
287	2.621	104.152	0.904335	104.76	200
288	2.62194	104.566	0.889526	104.758	200
289	2.62398	104.876	0.873465	104.759	200
290	2.62601	106.304	0.887445	104.775	200
291	2.62657	106.058	0.89569	104.789	200
292	2.62715	105.589	0.893714	104.797	200
293	2.62767	105.151	0.882472	104.801	200
294	2.62867	105.155	0.871469	104.804	200
295	2.62933	104.905	0.855408	104.805	200
296	2.6302	105.188	0.845567	104.809	200
297	2.63116	104.966	0.831214	104.811	200
298	2.63198	105.04	0.818673	104.813	200
299	2.63287	105.144	0.808514	104.817	200
300	2.63335	105.557	0.807085	104.825	200
301	2.63498	106.272	0.820426	104.84	200
302	2.63522	106.183	0.831331	104.854	200
303	2.63618	106.343	0.845039	104.869	200
304	2.63697	106.425	0.859844	104.885	200
305	2.63749	105.988	0.864898	104.897	200
306	2.63802	105.984	0.869531	104.908	200
307	2.64398	110.62	0.970423	104.968	200
308	2.64468	110.84	1.07254	105.029	200
309	2.64514	110.969	1.17396	105.091	200
310	2.64558	110.876	1.27004	105.151	200
311	2.7251	103.86	1.27048	105.137	200
312	2.72594	103.798	1.27192	105.124	200
313	2.72764	103.413	1.28106	105.106	200
314	2.72947	103.151	1.29508	105.085	200
315	2.72995	103.147	1.30848	105.065	200
316	2.73159	104.151	1.30027	105.056	200
317	2.73251	104.5	1.28476	105.05	200
318	2.73354	104.549	1.26843	105.045	200
319	2.73449	104.862	1.2458	105.043	200
320	2.73525	104.82	1.22448	105.04	200
321	2.73631	104.832	1.20331	105.038	200
322	2.73735	105.094	1.1794	105.039	200
323	2.73813	105.023	1.15516	105.039	200
324	2.73865	105.089	1.13215	105.039	200
325	2.73949	105.864	1.12574	105.048	200
326	2.74454	109.249	1.18489	105.088	200
327	2.74485	109.513	1.2472	105.131	200
328	2.74643	110.082	1.31843	105.178	200
329	2.74696	109.822	1.38238	105.223	200
330	2.74802	110.362	1.45462	105.272	200
331	2.74848	110.318	1.52368	105.321	200
332	2.74945	105.198	1.49674	105.32	200
333	2.74968	104.737	1.47916	105.314	200
334	2.7502	104.844	1.45975	105.31	200
335	2.75073	104.919	1.4392	105.306	200
336	2.82924	103.803	1.44043	105.291	200
337	2.8298	103.649	1.4443	105.276	200
338	2.83067	102.758	1.46495	105.251	200
339	2.83281	103.114	1.47788	105.231	200
340	2.83325	103.097	1.4905	105.21	200
341	2.83463	102.851	1.50721	105.188	200
342	2.83628	103.544	1.50983	105.172	200
343	2.8369	103.126	1.52013	105.152	200
344	2.83823	103.482	1.52302	105.136	200
345	2.84398	108.546	1.55931	105.169	200
346	2.84447	107.903	1.58192	105.195	200
347	2.84603	108.402	1.61315	105.226	200
348	2.84653	108.17	1.63875	105.254	200
349	2.84693	108.078	1.66153	105.281	200
350	2.8478	108.065	1.6831	105.308	200
351	2.8483	108.516	1.71242	105.339	200
352	2.84899	104.207	1.70126	105.328	200
353	2.8499	104.8	1.67871	105.323	200
354	2.85037	103.724	1.67718	105.308	200
355	2.85129	104.045	1.66921	105.296	200
356	2.85223	103.961	1.66279	105.283	200
357	2.85274	104.051	1.65449	105.271	200
358	2.85365	103.962	1.64784	105.258	200
359	2.854	104.165	1.63718	105.248	200
360	2.85483	104.393	1.62214	105.24	200
361	2.85534	104.41	1.60689	105.232	200
362	2.93418	104.526	1.58955	105.225	200
363	2.93543	105.288	1.56019	105.225	200
364	2.93594	105.029	1.53395	105.224	200
365	2.93739	104.247	1.52324	105.214	200
366	2.93832	104.846	1.50102	105.211	200
367	2.93907	104.09	1.4937	105.2	200
368	2.9451	108.49	1.52825	105.232	200
369	2.94573	108.554	1.56276	105.263	200
370	2.94618	107.684	1.57924	105.287	200
371	2.94733	103.048	1.59194	105.265	200
372	2.94814	103.384	1.5975	105.247	200
373	2.94915	102.754	1.61472	105.223	200
374	2.95	102.791	1.63044	105.2	200
375	2.95105	103.709	1.62774	105.185	200
376	2.95191	103.737	1.6243	105.171	200
377	2.95237	103.794	1.61955	105.158	200
378	2.95322	104.475	1.60156	105.152	200
379	2.95431	105.005	1.57558	105.15	200
380	2.95477	104.56	1.55798	105.145	200
381	2.9556	104.917	1.53424	105.143	200
382	2.95636	104.758	1.51372	105.14	200
383	2.95732	104.735	1.49392	105.136	200
384	2.95778	104.745	1.47422	105.133	200
385	2.95862	104.667	1.45621	105.128	200
386	2.95954	105.349	1.43415	105.13	200
387	2.96038	105.228	1.41028	105.131	200
388	2.96118	105.561	1.39277	105.135	200
389	3.03941	104.518	1.37891	105.13	200
390	3.03994	104.13	1.37214	105.121	200
391	3.0413	105.087	1.34825	105.12	200
392	3.04233	104.591	1.33361	105.116	200
393	3.04308	104.388	1.32279	105.109	200
394	3.04354	104.157	1.31617	105.101	200
395	3.04906	103.583	1.31975	105.087	200
396	3.05052	104.476	1.3071	105.082	200
397	3.05097	104.488	1.29437	105.076	200
398	3.05154	103.908	1.29212	105.066	200
399	3.05225	103.874	1.29032	105.055	200
400	3.05386	104.396	1.27906	105.049	200
401	3.05469	104.385	1.26808	105.043	200
402	3.05552	104.174	1.26096	105.036	200
403	3.05623	104.025	1.2565	105.027	200
404	3.05709	104.416	1.24496	105.021	200
405	3.05805	104.457	1.2328	105.016	200
406	3.05899	105.359	1.2169	105.019	200
407	3.05946	104.831	1.19854	105.017	200
408	3.06032	105.255	1.18138	105.02	200
409	3.06108	105.148	1.16258	105.021	200
410	3.06184	105.146	1.14405	105.022	200
411	3.06255	104.973	1.12449	105.021	200
412	3.06325	105.017	1.10449	105.021	200
413	3.06384	104.922	1.08654	105.02	200
414	3.06466	104.859	1.07002	105.019	200
415	3.06562	104.745	1.0558	105.017	200
416	3.06602	104.572	1.04489	105.013	200
417	3.14379	103.993	1.04443	105.004	200
418	3.14482	104.585	1.03326	105	200
419	3.14661	104.956	1.01559	104.999	200
420	3.14735	104.679	1.00317	104.997	200
421	3.14782	104.416	0.995624	104.991	200
422	3.14861	104.767	0.981843	104.989	200
423	3.15292	103.51	0.990725	104.976	200
424	3.15404	103.197	1.00481	104.96	200
425	3.15495	103.615	1.01088	104.948	200
426	3.15594	104.096	1.00805	104.941	200
427	3.15685	104.264	1.00214	104.935	200
428	3.15784	103.662	1.00697	104.923	200
429	3.15847	103.454	1.01522	104.91	200
430	3.15994	104.046	1.01252	104.902	200
431	3.16065	104.139	1.00808	104.896	200
432	3.16098	103.658	1.01218	104.885	200
433	3.16276	104.382	1.00309	104.88	200
434	3.16328	103.998	1.00092	104.872	200
435	3.16416	104.786	0.984591	104.871	200
436	3.16495	105.27	0.97482	104.875	200
437	3.16571	105.139	0.962974	104.877	200
438	3.16642	105.055	0.949885	104.878	200
439	3.16737	105.271	0.940598	104.882	200
440	3.16812	105.332	0.932422	104.885	200
441	3.16888	105.372	0.924983	104.889	200
442	3.16964	105.395	0.917999	104.894	200
443	3.1701	105.175	0.907393	104.896	200
444	3.17055	104.628	0.896739	104.894	200
445	3.17132	105.057	0.884516	104.895	200
446	3.24849	104.329	0.879212	104.89	200
447	3.24941	104.315	0.874144	104.886	200
448	3.25115	104.061	0.873326	104.879	200
449	3.25194	104.344	0.867687	104.874	200
450	3.2527	104.668	0.856672	104.873	200
451	3.25316	104.284	0.852198	104.868	200
452	3.25614	102.962	0.86976	104.852	200
453	3.25854	104.186	0.866364	104.846	200
454	3.25912	103.766	0.869927	104.837	200
455	3.26025	103.968	0.869919	104.83	200
456	3.26073	103.581	0.87623	104.82	200
457	3.2615	103.386	0.885519	104.808	200
458	3.26225	103.502	0.892521	104.797	200
459	3.26362	103.35	0.901759	104.785	200
460	3.26445	103.54	0.907479	104.774	200
461	3.26483	103.662	0.910895	104.765	200
462	3.26623	103.18	0.92213	104.752	200
463	3.26695	103.41	0.929122	104.741	200
464	3.26807	103.585	0.932894	104.731	200
465	3.26847	103.88	0.931529	104.724	200
466	3.26934	104.108	0.926263	104.719	200
467	3.27005	104.044	0.922078	104.713	200
468	3.271	104.289	0.913779	104.71	200
469	3.27143	103.8	0.913712	104.702	200
470	3.27227	103.858	0.912551	104.695	200
471	3.27303	103.866	0.911164	104.688	200
472	3.27369	103.767	0.911324	104.68	200
473	3.27439	104.043	0.90676	104.675	200
474	3.27517	104.373	0.896691	104.673	200
475	3.27591	104.337	0.887333	104.67	200
476	3.35321	104.305	0.878631	104.667	200
477	3.35377	104.126	0.872994	104.662	200
478	3.35549	104.049	0.868665	104.657	200
479	3.35628	104.061	0.864122	104.652	200
480	3.35706	104.089	0.859104	104.648	200
481	3.35799	104.491	0.847397	104.646	200
482	3.35951	103.087	0.859267	104.633	200
483	3.3623	103.414	0.865273	104.623	200
484	3.36272	103.336	0.872299	104.612	200
485	3.36452	103.963	0.868582	104.607	200
486	3.36514	104.127	0.862107	104.603	200
487	3.36604	104.243	0.853732	104.6	200
488	3.36652	104	0.84951	104.595	200
489	3.36809	104.148	0.842804	104.591	200
490	3.36861	103.871	0.840754	104.585	200
491	3.36997	104.873	0.831533	104.588	200
492	3.37057	104.041	0.826783	104.583	200
493	3.37108	103.788	0.826262	104.576	200
494	3.37182	103.505	0.830347	104.568	200
495	3.37268	103.965	0.826548	104.562	200
496	3.37367	104.941	0.819079	104.566	200
497	3.37452	104.962	0.812472	104.569	200
498	3.375	104.71	0.801978	104.57	200
499	3.37581	104.48	0.790852	104.569	200
500	3.37657	104.968	0.784725	104.572	200
501	3.37739	104.918	0.777863	104.575	200
502	3.37816	104.935	0.771327	104.578	200
503	3.37893	105.041	0.76652	104.581	200
504	3.37955	104.905	0.759602	104.584	200
505	3.37995	104.545	0.748344	104.584	200
506	3.38064	104.474	0.738356	104.583	200
507	3.45838	104.778	0.729872	104.584	200
508	3.45882	104.806	0.721927	104.586	200
509	3.46083	105.052	0.717922	104.59	200
510	3.46174	105.168	0.715746	104.594	200
511	3.46277	105.414	0.717367	104.601	200
512	3.46329	105.059	0.713325	104.604	200
513	3.4637	103.942	0.712533	104.599	200
514	3.46565	103.045	0.725678	104.587	200
515	3.46679	103.853	0.725807	104.581	200
516	3.46832	103.499	0.731378	104.573	200
517	3.46882	103.39	0.738424	104.563	200
518	3.46991	103.599	0.741951	104.556	200
519	3.47059	103.823	0.741806	104.55	200
520	3.47194	103.535	0.746072	104.542	200
521	3.47266	103.766	0.746537	104.536	200
522	3.47418	103.836	0.745814	104.531	200
523	3.47481	103.767	0.746087	104.525	200
524	3.4755	104.117	0.740796	104.522	200
525	3.47633	104.243	0.733578	104.519	200
526	3.47713	104.09	0.728831	104.516	200
527	3.47754	103.608	0.731634	104.509	200
528	3.47831	104.234	0.724494	104.507	200
529	3.4794	104.58	0.714319	104.507	200
530	3.48014	104.836	0.708289	104.51	200
531	3.48048	104.423	0.698587	104.509	200
532	3.48146	104.573	0.688675	104.51	200
533	3.48225	104.56	0.678695	104.51	200
534	3.48271	104.291	0.671514	104.508	200
535	3.48351	104.256	0.664968	104.506	200
536	3.48427	104.423	0.655889	104.506	200
537	3.48503	104.81	0.650387	104.508	200
538	3.48543	104.515	0.640337	104.508	200
539	3.56349	104.708	0.63346	104.51	200
540	3.56424	105.112	0.632967	104.514	200
541	3.56659	105.452	0.63772	104.522	200
542	3.56751	105.457	0.642373	104.529	200
543	3.56896	105.841	0.65284	104.539	200
544	3.57057	107.004	0.681157	104.559	200
545	3.57154	107.589	0.717865	104.582	200
546	3.57241	106.42	0.735358	104.597	200
547	3.57279	105.746	0.741829	104.606	200
548	3.5739	105.231	0.740006	104.611	200
549	3.57487	105.772	0.746595	104.62	200
550	3.57528	105.163	0.743424	104.624	200
551	3.57627	105.392	0.743812	104.63	200
552	3.57671	104.536	0.733651	104.629	200
553	3.57758	104.624	0.722267	104.629	200
554	3.57868	103.558	0.727716	104.621	200
555	3.57922	104.045	0.725341	104.616	200
556	3.58	104.201	0.720492	104.613	200
557	3.58048	103.912	0.720191	104.607	200
558	3.58095	103.568	0.725186	104.599	200
559	3.58188	104.106	0.721568	104.595	200
560	3.58267	104.096	0.718103	104.592	200
561	3.58351	104.833	0.710658	104.593	200
562	3.58427	104.593	0.700219	104.593	200
563	3.58512	104.683	0.691246	104.594	200
564	3.58589	105.169	0.689538	104.598	200
565	3.58668	104.881	0.683556	104.6	200
566	3.58757	105.005	0.67946	104.603	200
567	3.58803	105.014	0.675502	104.606	200
568	3.59437	110.468	0.75177	104.65	200
569	3.5953	110.703	0.829739	104.694	200
570	3.59664	111.305	0.914758	104.743	200
571	3.59703	111.352	0.998495	104.791	200
572	3.66919	105.399	0.99275	104.796	200
573	3.67031	105.786	0.99272	104.803	200
574	3.67152	104.65	0.980376	104.802	200
575	3.67238	104.585	0.969152	104.8	200
576	3.6732	103.97	0.967113	104.794	200
577	3.67459	103.734	0.968482	104.786	200
578	3.67497	103.173	0.977959	104.775	200
579	3.67648	103.807	0.977802	104.767	200
580	3.67746	104.433	0.968338	104.765	200
581	3.67792	103.773	0.968686	104.758	200
582	3.67925	104.067	0.964597	104.753	200
583	3.68052	104.36	0.956184	104.75	200
584	3.68104	104.462	0.946351	104.748	200
585	3.68152	104.564	0.935135	104.746	200
586	3.682	104.087	0.931076	104.741	200
587	3.68273	103.745	0.932032	104.734	200
588	3.68358	104.058	0.92827	104.729	200
589	3.68437	104.062	0.924428	104.724	200
590	3.68505	104.293	0.917176	104.721	200
591	3.68577	104.529	0.906514	104.72	200
592	3.68661	104.433	0.897391	104.717	200
593	3.68743	104.468	0.887858	104.716	200
594	3.68812	104.316	0.880672	104.713	200
595	3.69395	110.049	0.946199	104.752	200
596	3.69478	110.255	1.01322	104.792	200
597	3.6969	111.45	1.09622	104.841	200
598	3.69738	111.163	1.17306	104.888	200
599	3.698	111.045	1.24635	104.933	200
600	3.69839	110.528	1.3103	104.974	200
601	3.69898	110.711	1.37539	105.016	200
602	3.69961	104.935	1.35636	105.016	200
603	3.70027	104.676	1.34141	105.013	200
604	3.70108	104.199	1.33366	105.007	200
605	3.70165	104.352	1.32368	105.003	200
606	3.77399	104.419	1.31279	104.998	200
607	3.77498	104.413	1.30209	104.994	200
608	3.77615	104.377	1.29201	104.989	200
609	3.77694	104.303	1.2831	104.984	200
610	3.77746	103.989	1.27888	104.977	200
611	3.77911	104.143	1.27234	104.971	200
612	3.77957	104.319	1.26322	104.966	200
613	3.78098	104.212	1.25574	104.961	200
614	3.78186	104.088	1.25011	104.954	200
615	3.78261	104.425	1.23951	104.95	200
616	3.78363	104.13	1.23335	104.944	200
617	3.78462	103.787	1.23222	104.936	200
618	3.78563	104.285	1.22367	104.931	200
619	3.78634	104.559	1.21114	104.928	200
620	3.78712	104.817	1.19497	104.927	200
621	3.78893	105.914	1.19191	104.935	200
622	3.78943	105.609	1.18429	104.94	200
623	3.79429	109.68	1.23658	104.974	200
624	3.79521	109.901	1.29085	105.011	200
625	3.79645	110.386	1.35091	105.05	200
626	3.79683	109.981	1.40355	105.086	200
627	3.79758	109.907	1.45381	105.122	200
628	3.79794	109.622	1.49861	105.155	200
629	3.79891	104.671	1.48369	105.151	200
630	3.7995	105.164	1.46205	105.152	200
631	3.80062	105.576	1.44765	105.154	200
632	3.8015	104.299	1.43942	105.149	200
633	3.802	104.355	1.43045	105.143	200
634	3.80292	104.291	1.42243	105.137	200
635	3.80365	104.996	1.40462	105.136	200
