segment	time	rtt	rttvar	srtt	rto
46	0.0598901	6.42426	1.17923	6.20959	200
47	0.0612744	7.16007	1.16779	6.23336	200
48	0.0614417	6.81325	1.1384	6.24785	200
49	0.0617586	6.35546	1.08686	6.25054	200
50	0.062568	6.1877	1.03566	6.24897	200
51	0.0633747	5.73688	1.00948	6.23617	200
52	0.0639757	5.61237	0.990195	6.22058	200
53	0.064726	5.60647	0.97139	6.20522	200
54	0.0656521	6.3492	0.930019	6.20882	200
55	0.0662336	6.87271	0.916713	6.22542	200
56	0.0674035	7.40521	0.929867	6.25491	200
57	0.0683547	6.96785	0.91902	6.27274	200
58	0.0689697	7.42856	0.93086	6.30163	200
59	0.0699385	8.0785	0.973161	6.34605	200
60	0.0708494	8.1891	1.01665	6.39213	200
61	0.0713568	7.88448	1.04044	6.42944	200
62	0.0721996	8.12971	1.07343	6.47195	200
63	0.0727115	7.88249	1.09029	6.50721	200
64	0.0735351	7.79413	1.10012	6.53938	200
65	0.074675	8.33689	1.13499	6.58432	200
66	0.0752523	7.75483	1.13676	6.61358	200
67	0.0757528	8.21097	1.15596	6.64686	200
68	0.076781	8.31171	1.17716	6.68155	200
69	0.077604	8.51916	1.20468	6.71983	200
70	0.0785528	8.50535	1.22888	6.75703	200
71	0.0793521	8.39217	1.24581	6.79109	200
72	0.0799087	8.44948	1.263	6.82564	200
73	0.0803957	8.09939	1.26345	6.85218	200
74	0.0812131	8.39807	1.27522	6.88439	200
75	0.0857473	12.0682	1.43808	6.99238	200
76	0.0859777	11.1854	1.55286	7.07974	200
77	0.0912387	15.8246	1.85253	7.26192	200
78	0.0924608	17.0477	2.18308	7.46579	200
79	0.0929518	17.0973	2.49343	7.66645	200
80	0.0938749	16.9925	2.77813	7.86074	200
81	0.0947319	17.0349	3.04463	8.05187	200
82	0.0959514	17.2923	3.30278	8.24438	200
83	0.097185	17.724	3.56015	8.44187	200
84	0.0982403	18.227	3.81952	8.64573	200
85	0.0992402	18.7429	4.08109	8.85608	200
86	0.10054	19.2311	4.34334	9.07223	200
87	0.101627	15.7492	4.44057	9.21133	200
88	0.102497	16.408	4.55541	9.36126	200
89	0.102875	11.5263	4.45581	9.40637	200
90	0.103676	11.104	4.34089	9.44174	200
91	0.104531	11.8837	4.26177	9.49261	200
92	0.105074	12.0014	4.19916	9.53741	200
93	0.106102	12.0855	4.1402	9.58291	200
94	0.106645	11.817	4.07212	9.62281	200
95	0.107502	11.453	3.99205	9.65549	200
96	0.10806	10.7601	3.88893	9.67521	200
97	0.108997	10.638	3.78442	9.69241	200
98	0.10978	10.4264	3.67548	9.70551	200
99	0.111144	10.4829	3.57197	9.71939	200
100	0.111359	9.63841	3.4473	9.71795	200
101	0.111921	9.30518	3.33892	9.71058	200
102	0.112537	9.57393	3.22455	9.70814	200
103	0.113367	9.60079	3.11322	9.70622	200
104	0.114202	9.56532	3.00707	9.7037	200
105	0.115043	10.3622	2.92319	9.71546	200
106	0.115956	10.7828	2.85691	9.73452	200
107	0.116984	10.7632	2.79162	9.75289	200
108	0.117936	11.1965	2.74347	9.77867	200
109	0.118911	11.3038	2.69996	9.8059	200
110	0.11975	11.5784	2.66684	9.83756	200
111	0.120274	11.1654	2.61902	9.86127	200
112	0.121201	11.3108	2.57725	9.88715	200
113	0.121805	10.4732	2.50614	9.89762	200
114	0.122931	11.3425	2.46823	9.92342	200
115	0.123944	11.7676	2.44595	9.95635	200
116	0.124109	11.4888	2.41332	9.98372	200
117	0.124974	11.4901	2.38093	10.0106	200
118	0.1256	11.3029	2.34205	10.0337	200
119	0.126504	11.3735	2.30626	10.0576	200
120	0.127407	12.2277	2.3014	10.0964	200
121	0.128406	12.3426	2.29967	10.1315	200
122	0.128946	11.8503	2.28152	10.1583	200
123	0.129585	11.5484	2.25366	10.18	200
124	0.130102	11.0894	2.21165	10.1943	200
125	0.13066	10.8149	2.16193	10.204	200
126	0.135505	15.1274	2.24823	10.2809	200
127	0.140501	19.192	2.45644	10.4201	200
128	0.141602	19.6656	2.6686	10.5646	200
129	0.142272	19.1248	2.85271	10.6983	200
130	0.142887	18.8283	3.01763	10.8254	200
131	0.144057	19.8526	3.20543	10.9664	200
132	0.145482	20.3789	3.3994	11.1135	200
133	0.146807	21.1109	3.60559	11.2697	200
134	0.148663	22.0528	3.82988	11.4382	200
135	0.149359	21.8566	4.03577	11.601	200
136	0.150976	23.4025	4.27845	11.7854	200
137	0.151777	23.2523	4.50309	11.9645	200
138	0.152408	23.3452	4.71802	12.1424	200
139	0.1535	23.8009	4.93491	12.3245	200
140	0.155164	24.9433	5.17503	12.5217	200
141	0.157391	26.6182	5.45383	12.7419	200
142	0.158418	22.809	5.59799	12.8992	200
143	0.158619	18.0111	5.5828	12.9791	200
144	0.159438	17.7381	5.55705	13.0535	200
145	0.160224	17.8424	5.53305	13.1283	200
146	0.160443	17.4554	5.49536	13.1959	200
147	0.161298	17.1467	5.44709	13.2576	200
148	0.162298	16.7138	5.38488	13.3116	200
149	0.163248	16.3352	5.31108	13.3589	200
150	0.163996	15.2295	5.20357	13.3881	200
151	0.164495	15.037	5.09249	13.4139	200
152	0.165517	14.4263	4.96498	13.4297	200
153	0.166702	15.586	4.87721	13.4634	200
154	0.167536	15.5886	4.80077	13.4929	200
155	0.168215	15.6754	4.72804	13.5232	200
156	0.16925	15.6447	4.65564	13.5527	200
157	0.170093	14.8059	4.56112	13.5701	200
158	0.171002	13.4064	4.43897	13.5678	200
159	0.17196	13.2564	4.32432	13.5635	200
160	0.17261	13.759	4.20963	13.5662	200
161	0.172979	13.4609	4.09562	13.5647	200
162	0.173932	13.6102	3.98311	13.5654	200
163	0.174599	14.0609	3.88624	13.5723	200
164	0.17532	13.9318	3.78827	13.5773	200
165	0.176574	14.1778	3.69973	13.5856	200
166	0.177276	13.9259	3.60641	13.5903	200
167	0.17843	14.3349	3.52692	13.6007	200
168	0.179396	14.8006	3.46228	13.6173	200
169	0.180331	14.7099	3.39645	13.6325	200
170	0.181241	14.4168	3.32389	13.6434	200
171	0.18207	15.2149	3.27521	13.6652	200
172	0.182899	15.234	3.22781	13.687	200
173	0.183567	15.2429	3.18137	13.7086	200
174	0.185434	16.069	3.15856	13.7414	200
175	0.186304	16.034	3.13451	13.7732	200
176	0.187159	15.9045	3.10664	13.8028	200
177	0.188071	15.8686	3.07773	13.8315	200
178	0.18892	16.2012	3.05806	13.8644	200
179	0.189969	16.9037	3.05754	13.9067	200
180	0.191415	17.3831	3.06917	13.9549	200
181	0.192554	17.8385	3.0918	14.0089	200
182	0.193916	18.5019	3.13072	14.0713	200
183	0.195475	18.7857	3.17471	14.1368	200
184	0.197143	19.7669	3.24291	14.215	200
185	0.198778	20.2479	3.32042	14.2988	200
186	0.200326	20.8109	3.40907	14.3892	200
187	0.201024	20.5792	3.48632	14.4752	200
188	0.202053	20.6838	3.56194	14.5614	200
189	0.20257	20.3741	3.62446	14.6421	200
190	0.203536	21.2835	3.70827	14.7344	200
191	0.204371	21.3123	3.78001	14.8166	200
192	0.204883	21.1846	3.84471	14.8962	200
193	0.205851	20.2836	3.88328	14.9635	200
194	0.206715	20.1849	3.91673	15.0288	200
195	0.207736	20.3318	3.95139	15.0951	200
196	0.208717	20.495	3.9876	15.1626	200
197	0.209901	20.8681	4.03054	15.2339	200
198	0.210634	20.5343	4.06229	15.3002	200
199	0.211551	19.9964	4.07814	15.3589	200
200	0.212107	19.4307	4.07798	15.4098	200
201	0.21295	18.9148	4.06366	15.4536	200
202	0.21371	18.1146	4.02859	15.4868	200
203	0.214687	17.4069	3.97588	15.5108	200
204	0.215139	16.2336	3.89455	15.5199	200
205	0.215995	15.5457	3.79783	15.5202	200
206	0.21691	15.7456	3.70852	15.523	200
207	0.217694	15.5144	3.61602	15.5229	200
208	0.218181	15.4827	3.52663	15.5224	200
209	0.219017	15.356	3.44262	15.5203	200
210	0.220164	16.4518	3.37984	15.532	200
211	0.220908	16.3664	3.31621	15.5424	200
212	0.221335	16.3288	3.25296	15.5522	200
213	0.222038	15.9569	3.18176	15.5573	200
214	0.222873	15.9122	3.11109	15.5617	200
215	0.223733	15.6095	3.0345	15.5623	200
216	0.224614	15.7572	2.96351	15.5648	200
217	0.2255	15.4772	2.89161	15.5637	200
218	0.226054	15.2899	2.82617	15.5602	200
219	0.227123	15.4372	2.75859	15.5587	200
220	0.227705	15.4635	2.69201	15.5575	200
221	0.228785	15.6068	2.62594	15.5581	200
222	0.229429	15.5812	2.56087	15.5584	200
223	0.23032	15.4951	2.49843	15.5576	200
224	0.230836	15.5688	2.43625	15.5578	200
225	0.231319	15.2148	2.38391	15.5535	200
226	0.236419	19.318	2.41843	15.6005	200
227	0.242104	24.2148	2.57333	15.7082	200
228	0.242985	24.5857	2.73093	15.8192	200
229	0.243765	24.5813	2.88171	15.9287	200
230	0.244791	24.4466	3.02261	16.0352	200
231	0.246566	26.1927	3.20099	16.1622	200
232	0.248398	27.2818	3.38096	16.2885	200
233	0.249424	27.9206	3.56848	16.4207	200
234	0.250613	28.3997	3.75963	16.5568	200
235	0.251294	28.2647	3.94027	16.6899	200
236	0.252109	28.2444	4.11332	16.8212	200
237	0.253161	28.389	4.28275	16.9526	200
238	0.253629	27.9697	4.4358	17.0778	200
239	0.254715	28.5114	4.59484	17.2077	200
240	0.255299	28.022	4.73619	17.3306	200
241	0.255911	28.0186	4.87146	17.4521	200
242	0.256921	27.964	4.99965	17.5715	200
243	0.257516	27.9144	5.12109	17.6891	200
244	0.258451	27.968	5.23831	17.8059	200
245	0.258929	27.9362	5.34949	17.921	200
246	0.259935	28.4175	5.46647	18.0403	200
247	0.260741	24.1496	5.48108	18.1097	200
248	0.261336	19.0436	5.37773	18.1203	200
249	0.262057	18.8796	5.27277	18.1289	200
250	0.262762	18.7423	5.16687	18.1359	200
251	0.263628	18.6233	5.06052	18.1414	200
252	0.264251	17.4832	4.96047	18.134	200
253	0.264978	18.1194	4.84806	18.1338	200
254	0.265711	17.0628	4.76222	18.1216	200
255	0.266366	16.7519	4.68512	18.1061	200
256	0.267086	16.257	4.62066	18.0851	200
257	0.267892	16.3573	4.55492	18.0654	200
258	0.268418	16.142	4.49511	18.0436	200
259	0.269266	15.901	4.44164	18.0192	200
260	0.270026	16.2186	4.38162	17.9988	200
261	0.270546	15.6736	4.33488	17.9723	200
262	0.271464	16.0168	4.2808	17.9501	200
263	0.271993	15.9368	4.22927	17.9272	200
264	0.272615	15.5273	4.18769	17.9	200
265	0.273464	15.737	4.14168	17.8754	200
266	0.274689	15.8413	4.09378	17.8523	200
267	0.275172	16.0157	4.04248	17.8314	200
268	0.275517	14.8747	4.0178	17.7978	200
269	0.276033	15.1483	3.9867	17.7677	200
270	0.276953	15.475	3.9482	17.7416	200
271	0.27744	15.2659	3.91474	17.7135	200
272	0.278471	15.5755	3.87436	17.6892	200
273	0.279314	15.544	3.83506	17.6648	200
274	0.279798	15.4078	3.79919	17.6392	200
275	0.280351	15.2361	3.76746	17.6119	200
276	0.280946	15.7332	3.72453	17.5905	200
277	0.286339	20.4954	3.70746	17.6208	200
278	0.291955	25.4659	3.79366	17.7025	200
279	0.292907	25.6845	3.88092	17.7857	200
280	0.293774	25.7379	3.96574	17.8685	200
281	0.294328	25.7714	4.04776	17.9508	200
282	0.295496	26.0865	4.13293	18.0356	200
283	0.297445	27.3164	4.24018	18.1322	200
284	0.29898	28.3272	4.36423	18.2384	200
285	0.300254	28.6605	4.49044	18.347	200
286	0.301935	29.8267	4.63605	18.4666	200
287	0.302398	29.6664	4.77279	18.5832	200
288	0.303355	29.7257	4.90549	18.6993	200
289	0.30416	29.2131	5.02233	18.8088	200
290	0.304887	29.5351	5.14117	18.9206	200
291	0.305455	29.7605	5.25989	19.0335	200
292	0.306792	30.6766	5.39288	19.1548	200
293	0.30726	30.206	5.51076	19.2699	200
294	0.308102	30.5523	5.631	19.3874	200
295	0.308901	30.3431	5.74193	19.5015	200
296	0.309507	30.0918	5.84294	19.6118	200
297	0.309961	30.0546	5.93877	19.7206	200
298	0.310824	30.3941	6.03741	19.8318	200
299	0.311737	30.674	6.13751	19.9447	200
300	0.312497	31.399	6.24827	20.064	200
301	0.313029	26.5799	6.25385	20.1319	200
302	0.31354	21.4816	6.15168	20.146	200
303	0.314414	21.4065	6.04978	20.1591	200
304	0.314913	21.0343	5.94198	20.1682	200
305	0.31569	21.2622	5.84098	20.1796	200
306	0.316295	20.711	5.73036	20.1852	200
307	0.316816	19.2717	5.63001	20.1756	200
308	0.317727	18.6429	5.54465	20.1597	200
309	0.318494	18.1182	5.47167	20.1384	200
310	0.319451	17.3387	5.416	20.1093	200
311	0.320487	17.8514	5.3502	20.0857	200
312	0.321159	17.6095	5.29033	20.0599	200
313	0.321678	17.3175	5.23725	20.0314	200
314	0.322026	17.0422	5.19041	20.0002	200
315	0.322801	17.2359	5.13987	19.9714	200
316	0.323365	16.4519	5.10611	19.9348	200
317	0.324194	16.8116	5.0648	19.9022	200
318	0.324726	16.5022	5.03012	19.8668	200
319	0.325576	16.5574	4.99427	19.8324	200
320	0.326447	16.8182	4.95302	19.801	200
321	0.327073	16.9939	4.90831	19.7717	200
322	0.328085	17.1558	4.86055	19.7445	200
323	0.328998	17.1536	4.81327	19.7175	200
324	0.329535	16.9071	4.77154	19.6882	200
325	0.330345	17.6766	4.71404	19.6672	200
326	0.330838	17.6907	4.6614	19.6482	200
327	0.335932	22.2162	4.62114	19.6729	200
328	0.339624	25.0745	4.63615	19.7249	200
329	0.340646	25.6087	4.66014	19.7814	200
330	0.342204	26.4082	4.69796	19.8452	200
331	0.34305	26.6573	4.73862	19.9107	200
332	0.343906	26.9854	4.78354	19.9787	200
333	0.344867	27.0336	4.82722	20.0465	200
334	0.346168	27.5472	4.87863	20.1187	200
335	0.347614	27.9883	4.93615	20.1943	200
336	0.349683	28.9464	5.00954	20.2785	200
337	0.35043	29.0726	5.08232	20.363	200
338	0.351152	29.2995	5.15643	20.449	200
339	0.352028	29.9113	5.23924	20.5399	200
340	0.352724	29.7728	5.31604	20.6287	200
341	0.353581	30.0755	5.39548	20.7196	200
342	0.354387	30.0721	5.47158	20.8095	200
343	0.355053	30.1529	5.54603	20.8993	200
344	0.356004	30.1656	5.61758	20.9884	200
345	0.356931	30.3423	5.68943	21.0784	200
346	0.357303	30.109	5.75368	21.1652	200
347	0.357935	29.7426	5.80799	21.2477	200
348	0.35852	29.4055	5.85317	21.3261	200
349	0.359386	29.7269	5.90217	21.4069	200
350	0.360223	29.7523	5.94915	21.4871	200
351	0.361097	30.5904	6.00981	21.5747	200
352	0.361709	30.7413	6.07052	21.6628	200
353	0.362535	26.475	6.04632	21.7091	200
354	0.363156	23.4006	5.96257	21.7253	200
355	0.364207	23.4141	5.88038	21.7416	200
356	0.364953	22.6386	5.78455	21.7502	200
357	0.365483	22.3166	5.6842	21.7557	200
358	0.366359	22.3463	5.58625	21.7613	200
359	0.367022	22.0528	5.48442	21.7641	200
360	0.368026	21.751	5.37921	21.764	200
361	0.368474	20.7696	5.29488	21.7544	200
362	0.369263	19.4771	5.23685	21.7326	200
363	0.370459	19.8897	5.17158	21.7148	200
364	0.370806	19.5523	5.11372	21.694	200
365	0.372089	19.9474	5.04896	21.6772	200
366	0.372257	19.4373	4.99495	21.6557	200
367	0.372969	19.2777	4.94462	21.6328	200
368	0.373829	19.3332	4.89375	21.6107	200
369	0.374682	19.4728	4.84076	21.5902	200
370	0.375466	19.289	4.79192	21.568	200
371	0.376022	18.9725	4.74968	21.5431	200
372	0.376863	19.443	4.69873	21.5229	200
373	0.377703	19.6776	4.64385	21.5052	200
374	0.378503	19.8792	4.58582	21.4895	200
375	0.379371	19.877	4.52864	21.474	200
376	0.379897	19.5684	4.4782	21.4557	200
377	0.38066	19.4499	4.43065	21.4364	200
378	0.381465	20.1988	4.36924	21.4245	200
379	0.385266	23.4015	4.32653	21.4422	200
380	0.389449	26.7825	4.34463	21.4898	200
381	0.389996	26.7298	4.36062	21.5366	200
382	0.39194	27.6266	4.3915	21.591	200
383	0.392556	27.4938	4.41849	21.6437	200
384	0.394006	28.4101	4.46041	21.7041	200
385	0.395184	28.6645	4.50506	21.7663	200
386	0.397016	29.8361	4.56871	21.8383	200
387	0.398656	30.4639	4.64116	21.9153	200
388	0.400047	31.4232	4.72806	22.0002	200
389	0.40085	31.4353	4.81212	22.0845	200
390	0.401577	30.9513	4.88452	22.1636	200
391	0.402354	31.4104	4.96242	22.2462	200
392	0.40295	30.7192	5.02511	22.3218	200
393	0.403606	31.2427	5.09468	22.4015	200
394	0.404244	31.1292	5.15955	22.4794	200
395	0.404874	30.9002	5.21779	22.5546	200
396	0.405631	30.8175	5.27216	22.6284	200
397	0.4064	30.7969	5.32388	22.7013	200
398	0.40715	30.9876	5.37678	22.7753	200
399	0.40874	31.7261	5.44061	22.8552	200
400	0.409063	31.2436	5.49324	22.9301	200
401	0.410127	31.4692	5.54763	23.0064	200
402	0.41052	30.9932	5.59119	23.0777	200
403	0.410866	30.8329	5.62983	23.1469	200
404	0.411356	30.5645	5.66176	23.2131	200
405	0.41167	30.0685	5.68307	23.2743	200
406	0.41232	30.6769	5.71378	23.3404	200
407	0.413079	27.6522	5.68874	23.3789	200
408	0.413722	24.1228	5.60044	23.3856	200
409	0.414498	24.3591	5.51782	23.3943	200
410	0.415138	23.0589	5.42527	23.3913	200
411	0.416008	23.3084	5.32987	23.3905	200
412	0.416596	22.4321	5.25181	23.382	200
413	0.417289	21.8946	5.18459	23.3687	200
414	0.417986	20.7662	5.13848	23.3455	200
415	0.418811	19.9056	5.10815	23.3147	200
416	0.419518	19.2825	5.08894	23.2787	200
417	0.42034	19.2808	5.06945	23.243	200
418	0.420875	19.0895	5.0531	23.206	200
419	0.42169	19.1161	5.0359	23.1694	200
420	0.42236	19.2066	5.01674	23.1341	200
421	0.423187	19.3789	4.99421	23.1005	200
422	0.423827	19.3602	4.97182	23.0671	200
423	0.424598	19.5282	4.94623	23.0355	200
424	0.425054	19.2592	4.92534	23.0018	200
425	0.426124	19.4763	4.90034	22.9703	200
426	0.42705	19.648	4.87216	22.9407	200
427	0.427648	18.7156	4.86061	22.903	200
428	0.428292	19.0943	4.84182	22.869	200
429	0.429233	18.9304	4.82569	22.8338	200
430	0.430044	19.3338	4.80202	22.8025	200
431	0.430598	19.3967	4.77709	22.7721	200
432	0.435544	23.9847	4.71344	22.783	200
433	0.439656	27.7345	4.71769	22.8272	200
434	0.440945	28.4551	4.73394	22.8774	200
435	0.442132	29.5741	4.76899	22.9372	200
436	0.443181	29.9493	4.80638	22.9956	200
437	0.443915	30.0323	4.84355	23.0543	200
438	0.445621	30.933	4.89414	23.1199	200
439	0.44749	32.1414	4.96293	23.1951	200
440	0.448856	32.6423	5.03766	23.2738	200
441	0.450386	33.5735	5.12536	23.3597	200
442	0.451332	33.8275	5.21441	23.4469	200
443	0.45205	33.8273	5.3005	23.5334	200
444	0.453433	34.3639	5.39267	23.6237	200
445	0.454275	34.508	5.4842	23.7144	200
446	0.454592	34.0507	5.56507	23.8005	200
447	0.455173	34.0775	5.6436	23.8861	200
448	0.455927	33.9698	5.7176	23.9702	200
449	0.456196	33.6409	5.78349	24.0508	200
450	0.456838	33.4011	5.84293	24.1287	200
451	0.457155	33.0729	5.89462	24.2032	200
452	0.458044	33.2514	5.94718	24.2786	200
453	0.458752	33.4436	6.00081	24.355	200
454	0.459668	33.3067	6.04999	24.4296	200
455	0.461089	33.7836	6.10506	24.5075	200
456	0.461741	33.9442	6.16059	24.5862	200
457	0.462395	33.9398	6.2138	24.6641	200
458	0.463148	33.7549	6.26175	24.7399	200
459	0.463783	33.5725	6.3046	24.8135	200
460	0.464596	33.7953	6.34922	24.8883	200
461	0.465246	29.5195	6.32059	24.9269	200
462	0.466174	26.3	6.23813	24.9384	200
463	0.466836	25.7038	6.14692	24.9448	200
464	0.467219	24.9385	6.04457	24.9447	200
465	0.468397	26.0374	5.96204	24.9538	200
466	0.469279	25.9124	5.87865	24.9618	200
467	0.469572	25.5416	5.79034	24.9666	200
468	0.470561	24.7191	5.69795	24.9646	200
469	0.471355	23.6457	5.62497	24.9536	200
470	0.471898	22.791	5.56726	24.9355	200
471	0.472688	22.0844	5.52199	24.9118	200
472	0.47338	21.8372	5.4812	24.8862	200
473	0.474082	21.8025	5.44125	24.8605	200
474	0.474833	21.1438	5.4125	24.8295	200
475	0.475623	21.0948	5.38454	24.7984	200
476	0.476402	21.6128	5.34789	24.7718	200
477	0.477158	21.7554	5.30903	24.7467	200
478	0.478008	21.8456	5.2689	24.7225	200
479	0.479192	22.7305	5.21428	24.7059	200
480	0.48009	22.8538	5.15825	24.6905	200
481	0.480675	23.2799	5.09579	24.6787	200
482	0.481264	23.0577	5.03788	24.6652	200
483	0.481757	22.8432	4.98428	24.65	200
484	0.48232	22.4738	4.93748	24.6319	200
485	0.482852	21.5931	4.90583	24.6066	200
486	0.48611	24.1589	4.83153	24.6028	200
487	0.491436	28.7977	4.82092	24.6378	200
488	0.492374	28.9703	4.81278	24.6739	200
489	0.493126	28.961	4.80402	24.7096	200
490	0.493755	28.918	4.79409	24.7447	200
491	0.49438	28.8875	4.78324	24.7792	200
492	0.496152	29.713	4.78575	24.8203	200
493	0.49791	30.8498	4.80647	24.8706	200
494	0.49964	32.2008	4.84854	24.9317	200
495	0.5009	32.2774	4.89016	24.9929	200
496	0.501849	33.1473	4.94456	25.0608	200
497	0.502588	33.0838	4.99266	25.1235	200
498	0.503136	33.3993	5.04396	25.1882	200
499	0.504041	33.2181	5.09061	25.2509	200
500	0.504789	33.2015	5.1353	25.313	200
501	0.505322	33.1872	5.1781	25.3745	200
502	0.506153	33.2299	5.21993	25.4359	200
503	0.506733	33.0838	5.25787	25.4957	200
504	0.507487	33.1993	5.29608	25.5558	200
505	0.508113	33.0574	5.33054	25.6144	200
506	0.509019	33.1334	5.36473	25.6732	200
507	0.509668	32.9997	5.39539	25.7304	200
508	0.510007	32.6187	5.41871	25.7842	200
509	0.51083	32.506	5.43907	25.8368	200
510	0.511485	31.9558	5.4497	25.8846	200
511	0.512262	31.8545	5.45783	25.9312	200
512	0.512933	32.057	5.46826	25.9791	200
513	0.513521	32.1042	5.47853	26.0269	200
514	0.514141	32.2321	5.48988	26.0754	200
515	0.514906	32.4147	5.50315	26.1249	200
516	0.515562	32.5125	5.51697	26.1748	200
517	0.516374	29.9987	5.49052	26.2047	200
518	0.516981	25.2176	5.42015	26.197	200
519	0.517773	25.0941	5.3527	26.1884	200
520	0.518546	25.1885	5.28468	26.1806	200
521	0.519087	25.1152	5.21876	26.1722	200
522	0.519914	25.2659	5.15137	26.1652	200
523	0.520534	23.1393	5.11816	26.1415	200
524	0.521259	23.1147	5.08548	26.1179	200
525	0.521871	21.9872	5.07057	26.0856	200
526	0.523178	22.0351	5.05463	26.0539	200
527	0.523782	21.6503	5.04446	26.0195	200
528	0.524414	22.2793	5.02408	25.9903	200
529	0.525039	22.2893	5.0034	25.9614	200
530	0.525273	21.9965	4.98718	25.9304	200
531	0.526315	22.0245	4.97028	25.8999	200
532	0.527011	22.0422	4.9529	25.8698	200
533	0.52771	22.2024	4.93281	25.8411	200
534	0.528938	22.5652	4.90693	25.8155	200
535	0.529584	22.6611	4.87954	25.7909	200
536	0.530362	22.6458	4.85244	25.7663	200
537	0.530933	22.574	4.8265	25.7414	200
538	0.531417	22.1686	4.80691	25.7135	200
539	0.535965	26.0488	4.73705	25.7161	200
540	0.540531	30.2679	4.73415	25.7516	200
541	0.540997	29.9192	4.7253	25.7842	200
542	0.542328	30.6046	4.72678	25.8219	200
543	0.542985	30.4892	4.72586	25.8583	200
544	0.543734	30.562	4.72551	25.8951	200
545	0.544993	31.2534	4.7354	25.9369	200
546	0.546653	32.272	4.76039	25.9864	200
547	0.548366	33.2563	4.7996	26.0432	200
548	0.550269	34.4488	4.85595	26.1089	200
549	0.552516	35.8602	4.93244	26.1851	200
550	0.552916	35.6851	5.0038	26.2593	200
551	0.553231	35.221	5.06565	26.3293	200
552	0.553558	34.7808	5.11855	26.3953	200
553	0.553877	34.5621	5.16618	26.4591	200
554	0.554423	34.2908	5.20783	26.5203	200
555	0.555194	34.4495	5.25035	26.5823	200
556	0.556124	34.6077	5.29371	26.645	200
557	0.557208	35.0435	5.34222	26.7106	200
558	0.557815	34.3875	5.3787	26.7706	200
559	0.558393	34.2314	5.41123	26.8288	200
560	0.559295	34.7049	5.44975	26.8904	200
561	0.56031	35.5311	5.4996	26.9579	200
562	0.561211	35.9279	5.55064	27.0238	200
563	0.561955	36.4023	5.60693	27.0928	200
564	0.56255	35.9464	5.65468	27.1579	200
565	0.562886	35.6995	5.69713	27.2207	200
566	0.56381	35.9221	5.74131	27.2847	200
567	0.564457	35.3307	5.7752	27.3439	200
568	0.565108	35.3467	5.80796	27.4027	200
569	0.566123	35.5695	5.84265	27.4627	200
570	0.566716	35.5658	5.87589	27.5223	200
571	0.567726	36.1255	5.916	27.5856	200
572	0.568322	32.1597	5.89627	27.6192	200
573	0.569033	28.2414	5.81871	27.6238	200
574	0.56964	28.4181	5.74482	27.6296	200
575	0.570443	27.9072	5.66442	27.6317	200
576	0.571089	27.9046	5.58513	27.6337	200
577	0.571947	27.893	5.50681	27.6356	200
578	0.57241	27.2148	5.43201	27.6325	200
579	0.573541	26.6547	5.36651	27.6253	200
580	0.574411	25.8383	5.31387	27.6122	200
581	0.574893	24.428	5.28255	27.5888	200
582	0.575708	22.9611	5.27292	27.5547	200
