time	cwndsize
0.479157	31.4607
0.48004	31.493
0.480635	31.5252
0.481251	31.5575
0.481746	31.5897
0.482303	31.622
0.482838	31.6543
0.486082	31.6865
0.491407	31.7188
0.492344	31.751
0.493004	31.7833
0.493736	31.8155
0.49436	31.8478
0.496125	31.8801
0.497886	31.9123
0.499601	31.9446
0.500884	31.9768
0.501831	32.0091
0.502573	32.0403
0.50312	32.0716
0.504015	32.1028
0.504773	32.1341
0.505306	32.1653
0.506134	32.1966
0.506714	32.2278
0.507467	32.2591
0.508094	32.2903
0.508991	32.3216
0.509641	32.3528
0.509988	32.3841
0.510803	32.4153
0.511458	32.4466
0.512236	32.4778
0.512907	32.5091
0.513501	32.5403
0.514122	32.5716
0.514889	32.6028
0.515535	32.6341
0.516349	32.6653
0.516955	32.6966
0.517747	32.7278
0.518524	32.7591
0.519064	32.7903
0.51989	32.8216
0.520513	32.8528
0.521238	32.8841
0.521845	32.9153
0.523142	32.9466
0.523755	32.9778
0.524399	33.0091
0.525027	33.0394
0.525262	33.0697
0.526273	33.1
0.526992	33.1303
0.527691	33.1606
0.528919	33.1909
0.529565	33.2212
0.530343	33.2515
0.530881	33.2818
0.531403	33.3121
0.535946	33.3424
0.540504	33.3727
0.540976	33.403
0.542309	33.4333
0.542967	33.4636
0.543716	33.4939
0.544973	33.5242
0.546634	33.5545
0.548346	33.5848
0.550243	33.6152
0.552487	33.6455
0.5529	33.6758
0.553211	33.7061
0.553537	33.7364
0.553858	33.7667
0.554408	33.797
0.555179	33.8273
0.556109	33.8576
0.557188	33.8879
0.557799	33.9182
0.558378	33.9485
0.559275	33.9788
0.560264	34.0091
0.561174	34.0385
0.561909	34.0679
0.562527	34.0973
0.562873	34.1267
0.563796	34.1561
0.564442	34.1856
0.565094	34.215
0.56611	34.2444
0.566697	34.2738
0.567707	34.3032
0.568303	34.3326
0.569014	34.362
0.569621	34.3914
0.570423	34.4209
0.571069	34.4503
0.571921	34.4797
0.572391	34.5091
0.573521	34.5385
0.574391	34.5679
0.57488	34.5973
0.575694	34.6267
0.57636	34.6561
0.577041	34.6856
0.577791	34.715
0.579013	34.7444
0.579684	34.7738
0.580447	34.8032
0.582196	34.8326
0.585747	34.862
0.592158	34.8914
0.592938	34.9209
0.593666	34.9503
0.594335	34.9797
0.595628	35.0091
0.597493	35.0377
0.599034	35.0662
0.601042	35.0948
0.601343	35.1234
0.6021	35.1519
0.602935	35.1805
0.603747	35.2091
0.604204	35.2377
0.604774	35.2662
0.605596	35.2948
0.606238	35.3234
0.606983	35.3519
0.60847	35.3805
0.609088	35.4091
0.610029	35.4377
0.610352	35.4662
0.610642	35.4948
0.611398	35.5234
0.612154	35.5519
0.612883	35.5805
0.613543	35.6091
0.614242	35.6377
0.61494	35.6662
0.615502	35.6948
0.616361	35.7234
0.617276	35.7519
0.61791	35.7805
0.61864	35.8091
0.619309	35.8377
0.620085	35.8662
0.620879	35.8948
0.621556	35.9234
0.622244	35.9519
0.622937	35.9805
0.624104	36.0091
0.624651	36.0369
0.625436	36.0646
0.62614	36.0924
0.626827	36.1202
0.627608	36.148
0.628526	36.1758
0.629383	36.2035
0.630104	36.2313
0.630802	36.2591
0.631481	36.2869
0.635779	36.3146
0.64109	36.3424
0.642047	36.3702
0.642743	36.398
0.64344	36.4258
0.644647	36.4535
0.646141	36.4813
0.647943	36.5091
0.649719	36.5369
0.650505	36.5646
0.651504	36.5924
0.652366	36.6202
0.653089	36.648
0.653783	36.6758
0.654573	36.7035
0.655138	36.7313
0.656203	36.7591
0.657419	36.7869
0.65795	36.8146
0.658222	36.8424
0.659039	36.8702
0.659991	36.898
0.660765	36.9258
0.661711	36.9535
0.662395	36.9813
0.663057	37.0091
0.66395	37.0361
0.664832	37.0631
0.665436	37.0902
0.666114	37.1172
0.667213	37.1442
0.668061	37.1713
0.668422	37.1983
0.669507	37.2253
0.670357	37.2523
0.671062	37.2794
0.672398	37.3064
0.673408	37.3334
0.673834	37.3604
0.675274	37.3875
0.67568	37.4145
0.67606	37.4415
0.67662	37.4686
0.677387	37.4956
0.678126	37.5226
0.678949	37.5496
0.679653	37.5767
0.680342	37.6037
0.680919	37.6307
0.686094	37.6577
0.690501	37.6848
0.69205	37.7118
0.693046	37.7388
0.693579	37.7658
0.695756	37.7929
0.697061	37.8199
0.698463	37.8469
0.700349	37.874
0.701459	37.901
0.702191	37.928
0.70289	37.955
0.703659	37.9821
0.70413	38.0091
0.705015	38.0354
0.705738	38.0617
0.706535	38.088
0.707269	38.1144
0.708058	38.1407
0.708927	38.167
0.709777	38.1933
0.710714	38.2196
0.711474	38.2459
0.712264	38.2722
0.713021	38.2986
0.714712	38.3249
0.716128	38.3512
0.716928	38.3775
0.717439	38.4038
0.717867	38.4301
0.719084	38.4565
0.719884	38.4828
0.720566	38.5091
0.72116	38.5354
0.721927	38.5617
0.722655	38.588
0.72351	38.6144
0.724237	38.6407
0.725027	38.667
0.726132	38.6933
0.726734	38.7196
0.727505	38.7459
0.728357	38.7722
0.729138	38.7986
0.729762	38.8249
0.730489	38.8512
0.731042	38.8775
0.735971	38.9038
0.739375	38.9301
0.74018	38.9565
0.741085	38.9828
0.741905	39.0091
0.743573	39.0347
0.744499	39.0604
0.745744	39.086
0.747396	39.1117
0.749493	39.1373
0.750465	39.1629
0.751268	39.1886
0.752257	39.2142
0.752858	39.2399
0.753625	39.2655
0.754672	39.2911
0.755246	39.3168
0.75606	39.3424
0.756849	39.3681
0.757649	39.3937
0.759652	39.4193
0.760119	39.445
0.760822	39.4706
0.761557	39.4963
0.762218	39.5219
0.763296	39.5476
0.764132	39.5732
0.765015	39.5988
0.765527	39.6245
0.766429	39.6501
0.767069	39.6758
0.767952	39.7014
0.768729	39.727
0.769507	39.7527
0.77028	39.7783
0.771893	39.804
0.772257	39.8296
0.772635	39.8552
0.773385	39.8809
0.774149	39.9065
0.77492	39.9322
0.775741	39.9578
0.776561	39.9834
0.777344	40.0091
0.777997	40.0341
0.779212	40.0591
0.77966	40.0841
0.780198	40.1091
0.780691	40.1341
0.785733	40.1591
0.790221	40.1841
0.791209	40.2091
0.792195	40.2341
0.792907	40.2591
0.794781	40.2841
0.796467	40.3091
0.798373	40.3341
0.79966	40.3591
0.800601	40.3841
0.80213	40.4091
0.802905	40.4341
0.803265	40.4591
0.80421	40.4841
0.804482	40.5091
0.804917	40.5341
0.805544	40.5591
0.806378	40.5841
0.807216	40.6091
0.808023	40.6341
0.80925	40.6591
0.809898	40.6841
0.810584	40.7091
0.81129	40.7341
0.812302	40.7591
0.8129	40.7841
0.81375	40.8091
0.814478	40.8341
0.815154	40.8591
0.816123	40.8841
0.816738	40.9091
0.817469	40.9341
0.818346	40.9591
0.818908	40.9841
0.819691	41.0091
0.820484	41.0335
0.821237	41.0579
0.822413	41.0823
0.822977	41.1067
0.823708	41.131
0.824451	41.1554
0.825171	41.1798
0.8263	41.2042
0.827333	41.2286
0.828646	41.253
0.828975	41.2774
0.829566	41.3018
0.830322	41.3262
0.830931	41.3506
0.831465	41.3749
0.836223	41.3993
0.840271	41.4237
0.841502	41.4481
0.842718	41.4725
0.84335	41.4969
0.844301	41.5213
0.845906	41.5457
0.847653	41.5701
0.849585	41.5945
0.850847	41.6188
0.851663	41.6432
0.85241	41.6676
0.85307	41.692
0.853859	41.7164
0.854946	41.7408
0.855486	41.7652
0.856347	41.7896
0.857186	41.814
0.858001	41.8384
0.858674	41.8627
0.859419	41.8871
0.860534	41.9115
0.861111	41.9359
0.861893	41.9603
0.862742	41.9847
0.863504	42.0091
0.864253	42.0329
0.865049	42.0567
0.865792	42.0805
0.866617	42.1043
0.867906	42.1281
0.869304	42.1519
0.87004	42.1758
0.870855	42.1996
0.87202	42.2234
0.872569	42.2472
0.873468	42.271
0.874098	42.2948
0.874802	42.3186
0.876043	42.3424
0.876668	42.3662
0.877283	42.39
0.878053	42.4139
0.879109	42.4377
0.879607	42.4615
0.880137	42.4853
0.880681	42.5091
0.886033	42.5329
0.889658	42.5567
0.890077	42.5805
0.891173	42.6043
0.892279	42.6281
0.893356	42.6519
0.89551	42.6758
0.897324	42.6996
0.898745	42.7234
0.90018	42.7472
0.900837	42.771
0.901619	42.7948
0.902521	42.8186
0.903178	42.8424
0.903826	42.8662
0.904469	42.89
0.905162	42.9139
0.905932	42.9377
0.90671	42.9615
0.907468	42.9853
0.908248	43.0091
0.908992	43.0323
0.909981	43.0556
0.911118	43.0789
0.911704	43.1021
0.912331	43.1254
0.912853	43.1486
0.913584	43.1719
0.914326	43.1951
0.915086	43.2184
0.915981	43.2416
0.916742	43.2649
0.917442	43.2882
0.918276	43.3114
0.919058	43.3347
0.919796	43.3579
0.920589	43.3812
0.921274	43.4044
0.922146	43.4277
0.922904	43.451
0.923688	43.4742
0.924469	43.4975
0.925433	43.5207
0.926079	43.544
0.92737	43.5672
0.928504	43.5905
0.928869	43.6137
0.929524	43.637
0.93014	43.6603
0.930667	43.6835
0.935649	43.7068
0.939555	43.73
0.940204	43.7533
0.94138	43.7765
0.942038	43.7998
0.942867	43.823
0.944087	43.8463
0.94542	43.8696
0.947409	43.8928
0.949021	43.9161
0.950279	43.9393
0.950899	43.9626
0.951776	43.9858
0.952764	44.0091
0.953509	44.0318
0.954292	44.0545
0.955053	44.0773
0.955313	44.1
0.956572	44.1227
0.957196	44.1455
0.958412	44.1682
0.958852	44.1909
0.959372	44.2136
0.960092	44.2364
0.9607	44.2591
0.961395	44.2818
0.962268	44.3045
0.962989	44.3273
0.963645	44.35
0.96448	44.3727
0.96554	44.3955
0.966308	44.4182
0.967416	44.4409
0.968257	44.4636
0.969374	44.4864
0.969671	44.5091
0.970356	44.5318
0.971384	44.5545
0.971722	44.5773
0.972535	44.6
0.973193	44.6227
0.973963	44.6455
0.974785	44.6682
0.975579	44.6909
0.976289	44.7136
0.977356	44.7364
0.977954	44.7591
0.979056	44.7818
0.97975	44.8045
0.980427	44.8273
0.980924	44.85
0.981459	44.8727
0.986463	44.8955
0.99011	44.9182
0.99102	44.9409
0.992916	44.9636
0.993532	44.9864
0.994367	45.0091
0.995576	45.0313
0.996496	45.0535
0.998043	45.0758
0.999596	45.098
1.00063	45.1202
1.00197	45.1424
1.00234	45.1646
1.00326	45.1869
1.00387	45.2091
1.00472	45.2313
1.0055	45.2535
1.00634	45.2758
1.00713	45.298
1.00783	45.3202
1.00868	45.3424
1.00943	45.3646
1.01009	45.3869
1.01091	45.4091
1.01165	45.4313
1.01254	45.4535
1.01317	45.4758
1.01393	45.498
1.01459	45.5202
1.01555	45.5424
1.01614	45.5646
1.01721	45.5869
1.01768	45.6091
1.01869	45.6313
1.01952	45.6535
1.02012	45.6758
1.02082	45.698
1.02158	45.7202
1.02227	45.7424
1.02336	45.7646
1.02399	45.7869
1.02475	45.8091
1.02552	45.8313
1.02649	45.8535
1.02708	45.8758
1.02783	45.898
1.02847	45.9202
1.02933	45.9424
1.03014	45.9646
1.03072	45.9869
1.03148	46.0091
1.03654	46.0308
1.04053	46.0526
1.04166	46.0743
1.04292	46.096
1.04365	46.1178
1.04437	46.1395
1.04614	46.1613
1.04766	46.183
1.04908	46.2047
1.05071	46.2265
1.05159	46.2482
1.05347	46.27
1.05376	46.2917
1.05415	46.3134
1.05446	46.3352
1.05528	46.3569
1.0559	46.3787
1.05648	46.4004
1.0571	46.4221
1.05817	46.4439
1.05866	46.4656
1.05947	46.4874
1.06222	46.5091
1.06259	46.5308
1.06294	46.5526
1.06327	46.5743
1.06355	46.596
1.06418	46.6178
1.06471	46.6395
1.0655	46.6613
1.06643	46.683
1.06715	46.7047
1.06787	46.7265
1.06861	46.7482
1.06943	46.77
1.07015	46.7917
1.07088	46.8134
1.0716	46.8352
1.07238	46.8569
1.07312	46.8787
1.07379	46.9004
1.07463	46.9221
1.07574	46.9439
1.07614	46.9656
1.07744	46.9874
1.07825	47.0091
1.07913	47.0304
1.07963	47.0516
1.08039	47.0729
1.08083	47.0942
1.08155	47.1155
1.08636	47.1368
1.09104	47.158
1.09224	47.1793
1.0932	47.2006
1.09393	47.2219
1.09457	47.2431
1.097	47.2644
1.09852	47.2857
1.09976	47.307
1.10121	47.3282
1.10199	47.3495
1.10243	47.3708
1.10335	47.3921
1.10395	47.4133
1.10469	47.4346
1.10525	47.4559
1.10595	47.4772
1.10699	47.4985
1.10755	47.5197
1.1083	47.541
1.10915	47.5623
1.10984	47.5836
1.11046	47.6048
1.11132	47.6261
1.11209	47.6474
1.11302	47.6687
1.11372	47.6899
1.11438	47.7112
1.11523	47.7325
1.11592	47.7538
1.11675	47.775
1.11752	47.7963
1.11822	47.8176
1.11902	47.8389
1.11983	47.8602
1.12055	47.8814
1.12133	47.9027
1.12206	47.924
1.12291	47.9453
1.12357	47.9665
1.1244	47.9878
1.12582	48.0091
1.12686	48.0299
1.12747	48.0508
1.12782	48.0716
1.12842	48.0924
1.12893	48.1133
1.12964	48.1341
1.13017	48.1549
1.13099	48.1758
1.13154	48.1966
1.13632	48.2174
1.14209	48.2383
1.14247	48.2591
1.14313	48.2799
1.14412	48.3008
1.14495	48.3216
1.14542	48.3424
1.1469	48.3633
1.14824	48.3841
1.14972	48.4049
1.15047	48.4258
1.15135	48.4466
1.15237	48.4674
1.15296	48.4883
1.15368	48.5091
1.15427	48.5299
1.15509	48.5508
1.15615	48.5716
1.15668	48.5924
1.15759	48.6133
1.15821	48.6341
1.15906	48.6549
1.15966	48.6758
1.16058	48.6966
1.16119	48.7174
1.16201	48.7383
1.1626	48.7591
1.16336	48.7799
1.16414	48.8008
1.16496	48.8216
1.16582	48.8424
1.16683	48.8633
1.16741	48.8841
1.16816	48.9049
1.16874	48.9258
1.16948	48.9466
1.17041	48.9674
1.17176	48.9883
1.17261	49.0091
1.17311	49.0295
1.17348	49.0499
1.1743	49.0703
1.17498	49.0907
1.17569	49.1111
1.17665	49.1315
1.17766	49.1519
1.17866	49.1724
1.17925	49.1928
1.18012	49.2132
1.1807	49.2336
1.18118	49.254
1.18613	49.2744
1.19181	49.2948
1.19277	49.3152
1.19339	49.3356
1.19416	49.356
1.19511	49.3764
1.1967	49.3968
1.19865	49.4173
1.19995	49.4377
1.20089	49.4581
1.20161	49.4785
1.20241	49.4989
1.20305	49.5193
1.20383	49.5397
1.2046	49.5601
1.20568	49.5805
1.20638	49.6009
1.20707	49.6213
1.20771	49.6417
1.2085	49.6622
1.20923	49.6826
1.20991	49.703
1.21082	49.7234
1.2116	49.7438
1.2123	49.7642
1.21298	49.7846
1.21384	49.805
1.21452	49.8254
1.21528	49.8458
1.21617	49.8662
1.21701	49.8866
1.21812	49.9071
1.21887	49.9275
1.21957	49.9479
1.22032	49.9683
1.22113	49.9887
1.22186	50.0091
1.22295	50.0291
1.22474	50.0491
1.22513	50.0691
1.22551	50.0891
1.22585	50.1091
1.22672	50.1291
1.22748	50.1491
1.2284	50.1691
1.22908	50.1891
1.23015	50.2091
1.23079	50.2291
1.23105	50.2491
1.23551	50.2691
1.23873	50.2891
1.23923	50.3091
1.24033	50.3291
1.24142	50.3491
1.24253	50.3691
1.24321	50.3891
1.2445	50.4091
1.24614	50.4291
1.24771	50.4491
1.24934	50.4691
1.25031	50.4891
1.25107	50.5091
1.2519	50.5291
1.25256	50.5491
1.25333	50.5691
1.25398	50.5891
1.2547	50.6091
1.25543	50.6291
1.25619	50.6491
1.25701	50.6691
1.25778	50.6891
1.25845	50.7091
1.25928	50.7291
1.26026	50.7491
1.26084	50.7691
1.26178	50.7891
1.26242	50.8091
1.26322	50.8291
1.26404	50.8491
1.26463	50.8691
1.26534	50.8891
1.26632	50.9091
1.2669	50.9291
1.26776	50.9491
1.26862	50.9691
1.2694	50.9891
1.27005	51.0091
1.27072	51.0287
1.27141	51.0483
1.27215	51.0679
1.27317	51.0875
1.27367	51.1071
1.27448	51.1267
1.2753	51.1463
1.27602	51.166
1.27691	51.1856
1.27745	51.2052
1.27857	51.2248
1.27941	51.2444
1.27998	51.264
1.28081	51.2836
1.28143	51.3032
1.2862	51.3228
1.29057	51.3424
1.29155	51.362
1.29321	51.3816
1.29394	51.4012
1.29436	51.4209
1.29527	51.4405
1.29737	51.4601
1.2989	51.4797
1.30024	51.4993
1.30111	51.5189
1.30184	51.5385
1.30258	51.5581
1.30337	51.5777
1.30441	51.5973
1.30502	51.6169
1.30572	51.6365
1.30642	51.6561
1.3072	51.6758
1.30794	51.6954
1.30881	51.715
1.30951	51.7346
1.31019	51.7542
1.31151	51.7738
1.31344	51.7934
1.31392	51.813
1.31423	51.8326
1.31449	51.8522
1.31486	51.8718
1.31516	51.8914
1.3159	51.9111
1.31649	51.9307
1.3173	51.9503
1.31852	51.9699
1.3189	51.9895
1.3196	52.0091
1.32049	52.0283
1.32121	52.0476
1.32192	52.0668
1.32265	52.086
1.32348	52.1052
1.32419	52.1245
1.32497	52.1437
1.32559	52.1629
1.32638	52.1822
1.32696	52.2014
1.32771	52.2206
1.32846	52.2399
1.32925	52.2591
1.32993	52.2783
1.33051	52.2976
1.33589	52.3168
1.34333	52.336
1.34366	52.3552
1.34396	52.3745
1.34421	52.3937
1.34445	52.4129
1.34475	52.4322
1.34539	52.4514
1.34678	52.4706
1.34833	52.4899
1.34984	52.5091
1.35108	52.5283
1.35176	52.5476
1.35254	52.5668
1.35335	52.586
1.35497	52.6052
1.35535	52.6245
1.35568	52.6437
1.35612	52.6629
1.35708	52.6822
1.35791	52.7014
1.35844	52.7206
1.3592	52.7399
1.36023	52.7591
1.36099	52.7783
1.36164	52.7976
1.3623	52.8168
1.36308	52.836
1.3636	52.8552
1.36446	52.8745
1.36517	52.8937
1.36598	52.9129
1.36674	52.9322
1.36749	52.9514
1.36849	52.9706
1.36906	52.9899
1.36984	53.0091
1.37089	53.028
1.3715	53.0468
1.37219	53.0657
1.3729	53.0846
1.37354	53.1034
1.37432	53.1223
1.3753	53.1412
1.37692	53.16
1.37747	53.1789
1.37799	53.1978
1.37863	53.2166
1.37928	53.2355
1.37979	53.2544
1.38041	53.2732
1.38121	53.2921
1.38583	53.311
1.39222	53.3298
1.39291	53.3487
1.39369	53.3676
1.39434	53.3864
1.39556	53.4053
1.39678	53.4242
1.39875	53.4431
1.39999	53.4619
1.40074	53.4808
1.40153	53.4997
1.40234	53.5185
1.40324	53.5374
