time	cwndsize
0.483027	151.742
0.483533	151.748
0.48413	151.755
0.484691	151.762
0.485173	151.768
0.48558	151.775
0.486036	151.781
0.486491	151.788
0.486891	151.795
0.487428	151.801
0.487937	151.808
0.488392	151.815
0.489077	151.821
0.489434	151.828
0.489917	151.834
0.490386	151.841
0.490916	151.848
0.491525	151.854
0.492067	151.861
0.492533	151.868
0.493038	151.874
0.493517	151.881
0.494039	151.887
0.494559	151.894
0.495087	151.901
0.495615	151.907
0.495952	151.914
0.496381	151.921
0.496867	151.927
0.497377	151.934
0.497895	151.94
0.4982	151.947
0.498923	151.954
0.499231	151.96
0.49975	151.967
0.501287	151.974
0.501668	151.98
0.502015	151.987
0.502339	151.993
0.502676	152
0.503735	152.007
0.504603	152.013
0.504926	152.02
0.505202	152.026
0.505988	152.033
0.506728	152.04
0.507621	152.046
0.508313	152.053
0.508772	152.059
0.509459	152.066
0.509916	152.072
0.510606	152.079
0.511696	152.086
0.51263	152.092
0.512969	152.099
0.513592	152.105
0.514333	152.112
0.514951	152.118
0.515821	152.125
0.516386	152.132
0.517227	152.138
0.51826	152.145
0.518802	152.151
0.519785	152.158
0.520632	152.165
0.521273	152.171
0.521959	152.178
0.522878	152.184
0.523507	152.191
0.524209	152.197
0.525027	152.204
0.525781	152.211
0.526589	152.217
0.52798	152.224
0.528439	152.23
0.529247	152.237
0.529647	152.243
0.530706	152.25
0.531521	152.257
0.532256	152.263
0.532891	152.27
0.533651	152.276
0.534296	152.283
0.535113	152.29
0.535903	152.296
0.53663	152.303
0.537707	152.309
0.53828	152.316
0.539121	152.322
0.539663	152.329
0.540708	152.336
0.541301	152.342
0.542321	152.349
0.54286	152.355
0.543748	152.362
0.544457	152.368
0.545187	152.375
0.545994	152.382
0.546727	152.388
0.547604	152.395
0.548361	152.401
0.549013	152.408
0.550098	152.415
0.551036	152.421
0.551839	152.428
0.552622	152.434
0.553717	152.441
0.557436	152.447
0.567236	152.454
0.568245	152.461
0.569443	152.467
0.570504	152.474
0.571133	152.48
0.571989	152.487
0.572536	152.493
0.573244	152.5
0.57419	152.507
0.575009	152.513
0.575648	152.52
0.576633	152.526
0.577248	152.533
0.577891	152.54
0.578988	152.546
0.579701	152.553
0.580267	152.559
0.580976	152.566
0.582033	152.572
0.582558	152.579
0.583403	152.586
0.584169	152.592
0.585236	152.599
0.585809	152.605
0.58655	152.612
0.587298	152.618
0.587896	152.625
0.588673	152.632
0.589291	152.638
0.590049	152.645
0.590616	152.651
0.591397	152.658
0.592004	152.665
0.592797	152.671
0.593994	152.678
0.594552	152.684
0.595395	152.691
0.596298	152.697
0.597012	152.704
0.597948	152.711
0.598797	152.717
0.599788	152.724
0.600418	152.73
0.601637	152.737
0.602223	152.743
0.602676	152.75
0.603247	152.757
0.607196	152.763
0.610004	152.77
0.611098	152.776
0.611977	152.783
0.613315	152.79
0.614814	152.796
0.615298	152.803
0.616739	152.809
0.618261	152.816
0.620246	152.822
0.621699	152.829
0.622366	152.836
0.622861	152.842
0.62374	152.849
0.624361	152.855
0.625017	152.862
0.62569	152.868
0.626552	152.875
0.627348	152.882
0.628126	152.888
0.629127	152.895
0.629684	152.901
0.630426	152.908
0.631202	152.915
0.632021	152.921
0.633063	152.928
0.633611	152.934
0.634403	152.941
0.635028	152.947
0.636223	152.954
0.636718	152.961
0.637401	152.967
0.638137	152.974
0.639181	152.98
0.639736	152.987
0.640568	152.993
0.645835	153
0.646546	153.007
0.647151	153.013
0.647486	153.02
0.648187	153.026
0.648799	153.033
0.649845	153.039
0.651052	153.046
0.65176	153.052
0.652676	153.059
0.653316	153.065
0.657821	153.072
0.662529	153.078
0.669592	153.085
0.670299	153.092
0.671244	153.098
0.671879	153.105
0.672562	153.111
0.673089	153.118
0.673703	153.124
0.674528	153.131
0.675261	153.137
0.676079	153.144
0.676908	153.15
0.677644	153.157
0.678388	153.163
0.679126	153.17
0.679909	153.177
0.68063	153.183
0.681791	153.19
0.682498	153.196
0.683318	153.203
0.683926	153.209
0.684691	153.216
0.685314	153.222
0.686131	153.229
0.686842	153.235
0.687925	153.242
0.688459	153.248
0.689265	153.255
0.689934	153.261
0.691022	153.268
0.691657	153.275
0.692289	153.281
0.69329	153.288
0.693826	153.294
0.694673	153.301
0.695493	153.307
0.696455	153.314
0.697109	153.32
0.697832	153.327
0.698637	153.333
0.699405	153.34
0.700514	153.346
0.701248	153.353
0.701876	153.36
0.703821	153.366
0.704349	153.373
0.707334	153.379
0.710793	153.386
0.711761	153.392
0.713085	153.399
0.713845	153.405
0.715152	153.412
0.717534	153.418
0.719677	153.425
0.721043	153.431
0.721779	153.438
0.72254	153.444
0.723399	153.451
0.724076	153.458
0.725131	153.464
0.725718	153.471
0.726541	153.477
0.727352	153.484
0.727953	153.49
0.72879	153.497
0.729581	153.503
0.7304	153.51
0.731634	153.516
0.732149	153.523
0.733038	153.529
0.73375	153.536
0.734881	153.543
0.735626	153.549
0.736471	153.556
0.737603	153.562
0.738262	153.569
0.739447	153.575
0.740622	153.582
0.741628	153.588
0.742489	153.595
0.743645	153.601
0.744562	153.608
0.745693	153.614
0.747102	153.621
0.747614	153.627
0.748002	153.634
0.748368	153.641
0.748856	153.647
0.749888	153.654
0.751028	153.66
0.751746	153.667
0.752478	153.673
0.753579	153.68
0.754112	153.686
0.754791	153.693
0.757138	153.699
0.758397	153.706
0.759104	153.712
0.759907	153.719
0.761295	153.726
0.762983	153.732
0.764329	153.739
0.765674	153.745
0.767763	153.752
0.7691	153.758
0.770836	153.765
0.772044	153.771
0.772673	153.778
0.773498	153.784
0.774343	153.791
0.775065	153.797
0.775711	153.804
0.776531	153.811
