time	cwndsize
1.26575	155.452
1.26645	155.458
1.26718	155.465
1.26811	155.471
1.26888	155.477
1.2699	155.484
1.27094	155.49
1.27203	155.497
1.27256	155.503
1.27305	155.51
1.27355	155.516
1.27405	155.523
1.27462	155.529
1.27514	155.535
1.27594	155.542
1.27614	155.548
1.27665	155.555
1.27724	155.561
1.27776	155.568
1.27824	155.574
1.27849	155.581
1.27901	155.587
1.27956	155.594
1.28004	155.6
1.28059	155.606
1.28079	155.613
1.28134	155.619
1.28184	155.626
1.28235	155.632
1.28283	155.639
1.28312	155.645
1.28366	155.652
1.28419	155.658
1.28467	155.665
1.28531	155.671
1.28561	155.677
1.28606	155.684
1.28666	155.69
1.28712	155.697
1.28738	155.703
1.2879	155.71
1.28846	155.716
1.28893	155.723
1.28945	155.729
1.29077	155.735
1.29098	155.742
1.29114	155.748
1.29128	155.755
1.29184	155.761
1.2931	155.768
1.29341	155.774
1.29358	155.781
1.2937	155.787
1.29408	155.794
1.29453	155.8
1.29503	155.806
1.29587	155.813
1.29631	155.819
1.29726	155.826
1.29774	155.832
1.29851	155.839
1.2993	155.845
1.30001	155.852
1.30074	155.858
1.30146	155.865
1.30226	155.871
1.30295	155.877
1.30378	155.884
1.30429	155.89
1.30511	155.897
1.3053	155.903
1.30582	155.91
1.30634	155.916
1.30721	155.923
1.30771	155.929
1.30822	155.935
1.30924	155.942
1.30975	155.948
1.31084	155.955
1.31163	155.961
1.31236	155.968
1.31296	155.974
1.31431	155.981
1.31518	155.987
1.31542	155.994
1.31609	156
1.31683	156.006
1.3173	156.013
1.3183	156.019
1.31893	156.026
1.31993	156.032
1.32048	156.039
1.32134	156.045
1.3221	156.051
1.32286	156.058
1.32391	156.064
1.32473	156.071
1.32525	156.077
1.32591	156.083
1.32687	156.09
1.32755	156.096
1.3285	156.103
1.3289	156.109
1.32975	156.115
1.33066	156.122
1.33111	156.128
1.33206	156.135
1.33257	156.141
1.33356	156.147
1.33413	156.154
1.33504	156.16
1.33558	156.167
1.33643	156.173
1.33693	156.18
1.33767	156.186
1.33839	156.192
1.33915	156.199
1.34005	156.205
1.34111	156.212
1.34189	156.218
1.34268	156.224
1.34318	156.231
1.34368	156.237
1.3488	156.244
1.35831	156.25
1.37807	156.256
1.42417	156.263
1.48856	156.269
1.51134	156.276
1.51206	156.282
1.51276	156.289
1.51342	156.295
1.5143	156.301
1.51562	156.308
1.51653	156.314
1.51779	156.321
1.51902	156.327
1.5198	156.333
1.52041	156.34
1.52101	156.346
1.52156	156.353
1.52237	156.359
1.52321	156.365
1.52384	156.372
1.52441	156.378
1.52498	156.385
1.52562	156.391
1.52621	156.397
1.5268	156.404
1.52738	156.41
1.52795	156.417
1.52851	156.423
1.52908	156.43
1.52966	156.436
1.53022	156.442
1.53092	156.449
1.53149	156.455
1.53205	156.462
