segment	time	rtt	rttvar	srtt	rto
122	0.175356	92.9997	20.3295	17.5189	200
123	0.176105	93.7126	20.5585	17.675	200
124	0.176602	93.4585	20.7811	17.8278	200
125	0.177011	93.8499	21.0039	17.9811	200
126	0.178054	94.0118	21.2222	18.1319	200
127	0.178681	94.6501	21.4417	18.2838	200
128	0.17926	94.7512	21.6566	18.4331	200
129	0.179855	95.3081	21.8723	18.5833	200
130	0.180756	94.7698	22.0812	18.7298	200
131	0.181657	95.5698	22.2918	18.8775	200
132	0.182257	95.7119	22.4984	19.0231	200
133	0.183058	96.4667	22.7066	19.1697	200
134	0.184004	97.2483	22.9132	19.3154	200
135	0.184606	97.8347	23.1207	19.4619	200
136	0.185334	97.4953	23.3225	19.6053	200
137	0.186293	98.3966	23.5265	19.7502	200
138	0.18746	98.735	23.7274	19.8933	200
139	0.188126	99.3722	23.9294	20.0373	200
140	0.188692	99.1253	24.1264	20.1785	200
141	0.189361	99.7681	24.3245	20.3206	200
142	0.190269	99.814	24.5187	20.4606	200
143	0.190957	100.505	24.7142	20.6015	200
144	0.191566	100.284	24.9051	20.7398	200
145	0.192608	101.265	25.0982	20.8796	200
146	0.193199	101.05	25.2868	21.0169	200
147	0.194155	101.975	25.4775	21.1555	200
148	0.194874	101.879	25.6641	21.2919	200
149	0.195846	102.842	25.8529	21.4296	200
150	0.196456	103.03	26.0388	21.5656	200
151	0.197488	103.969	26.2266	21.703	200
152	0.198399	104.065	26.4113	21.8384	200
153	0.199008	104.653	26.5968	21.9746	200
154	0.199562	104.447	26.7782	22.1085	200
155	0.20426	109.131	26.9738	22.2498	200
156	0.219305	123.418	27.2116	22.4119	200
157	0.226681	130.779	27.4718	22.5856	200
158	0.227448	130.766	27.7272	22.7568	200
159	0.228074	131.384	27.9832	22.9286	200
160	0.228368	130.858	28.233	23.0973	200
161	0.228759	131.234	28.4827	23.2662	200
162	0.2296	131.626	28.7292	23.4335	200
163	0.230496	132.498	28.9772	23.6018	200
164	0.231373	132.762	29.2217	23.7682	200
165	0.231932	133.308	29.4665	23.9352	200
166	0.232925	128.597	29.693	24.0928	200
167	0.233818	129.455	29.9209	24.2515	200
168	0.234588	112.193	30.0936	24.3823	200
169	0.235118	112.705	30.2669	24.5138	200
170	0.23598	111.407	30.4335	24.6415	200
171	0.236877	112.277	30.6017	24.7704	200
172	0.23765	112.483	30.7677	24.8979	200
173	0.238166	112.973	30.9343	25.0259	200
174	0.239125	113.445	31.0995	25.153	200
175	0.239962	114.262	31.2662	25.281	200
176	0.24048	114.195	31.43	25.4073	200
177	0.241331	115.009	31.5952	25.5346	200
178	0.242325	115.079	31.758	25.6603	200
179	0.243237	115.975	31.9225	25.7872	200
180	0.24372	115.875	32.0841	25.9123	200
181	0.244592	116.726	32.2472	26.0384	200
182	0.245257	116.519	32.4072	26.1627	200
183	0.246134	117.372	32.5687	26.288	200
184	0.246827	117.219	32.7273	26.4116	200
185	0.247723	118.088	32.8875	26.5361	200
186	0.248244	117.755	33.0443	26.6587	200
187	0.248759	118.241	33.2017	26.7818	200
188	0.253603	122.303	33.3674	26.9088	200
189	0.270421	139.101	33.577	27.058	200
190	0.273415	141.251	33.7892	27.2083	200
191	0.27413	141.932	34.0022	27.3592	200
192	0.274625	141.586	34.2111	27.508	200
193	0.275424	142.359	34.4211	27.6575	200
194	0.276274	142.451	34.6282	27.8054	200
195	0.277215	143.373	34.8368	27.9544	200
196	0.278167	143.519	35.0428	28.1018	200
197	0.278942	144.27	35.2497	28.2499	200
198	0.279721	144.261	35.4537	28.3964	200
199	0.280478	144.997	35.6586	28.5436	200
200	0.281295	145.035	35.8607	28.6893	200
201	0.282131	145.826	36.0639	28.8357	200
202	0.282654	145.59	36.2636	28.9802	200
203	0.283692	146.59	36.465	29.1257	200
204	0.284243	146.351	36.6629	29.2694	200
205	0.284995	147.08	36.8618	29.4138	200
206	0.285964	146.995	37.0577	29.5565	200
207	0.287345	148.201	37.2557	29.7005	200
208	0.288065	148.26	37.4512	29.8429	200
209	0.288363	148.553	37.6465	29.9856	200
210	0.288919	148.505	37.8391	30.1267	200
211	0.289682	149.242	38.0326	30.2685	200
212	0.290546	149.218	38.2234	30.4088	200
213	0.291422	150.071	38.4155	30.5499	200
214	0.291965	149.806	38.6044	30.6892	200
215	0.292709	150.521	38.7942	30.8292	200
216	0.293563	150.615	38.9816	30.9679	200
217	0.294508	151.519	39.1705	31.1074	200
218	0.295099	151.33	39.3564	31.2453	200
219	0.296283	152.494	39.5442	31.3843	200
220	0.297205	152.3	39.7291	31.5217	200
221	0.297678	152.758	39.9144	31.6595	200
222	0.298196	152.43	40.0965	31.7955	200
223	0.298694	152.894	40.2789	31.9318	200
224	0.303763	156.542	40.4671	32.0709	200
225	0.319126	171.756	40.6886	32.2268	200
226	0.323365	175.57	40.9157	32.3854	200
227	0.323991	176.157	41.1433	32.5444	200
228	0.324384	175.878	41.3674	32.7016	200
229	0.324915	176.365	41.5917	32.8591	200
230	0.325658	176.674	41.8139	33.0154	200.271
231	0.326549	177.534	42.0372	33.1725	201.321
232	0.327482	177.718	42.2581	33.3283	202.361
233	0.328301	178.504	42.4799	33.4847	203.404
234	0.329079	174.857	42.6912	33.6358	204.401
235	0.32958	175.336	42.9028	33.7871	205.398
236	0.330446	164.598	43.089	33.9257	206.282
237	0.331301	165.411	43.2763	34.065	207.17
238	0.332228	158.412	43.4466	34.1956	207.982
239	0.332733	158.801	43.6171	34.3265	208.795
240	0.333496	159.118	43.7863	34.4565	209.602
241	0.334308	159.883	43.9563	34.5872	210.413
242	0.335116	160.377	44.1254	34.7171	211.219
243	0.336039	161.153	44.2955	34.8477	212.03
244	0.33686	161.331	44.4639	34.9773	212.833
245	0.337705	162.106	44.6333	35.1076	213.641
246	0.338216	161.919	44.8003	35.2364	214.438
247	0.339	162.637	44.9682	35.3659	215.239
248	0.339932	163.211	45.1353	35.4948	216.036
249	0.34077	163.979	45.3033	35.6243	216.838
250	0.341281	164.148	45.4698	35.7528	217.632
251	0.342136	164.958	45.6373	35.882	218.431
252	0.342954	164.689	45.8023	36.0098	219.219
253	0.343855	165.485	45.9683	36.1383	220.011
254	0.344304	165.436	46.1323	36.2655	220.795
255	0.34516	166.186	46.2973	36.3934	221.582
256	0.345962	166.55	46.4611	36.5205	222.365
257	0.346808	167.31	46.6258	36.6482	223.151
258	0.347643	167.623	46.7892	36.7751	223.932
259	0.348166	168.061	46.953	36.9024	224.714
260	0.349025	168.09	47.115	37.0285	225.488
261	0.353952	172.94	47.2857	37.1592	226.302
262	0.371018	189.143	47.4855	37.3042	227.246
263	0.375595	193.651	47.6933	37.4534	228.227
264	0.376037	193.603	47.8987	37.6013	229.196
265	0.376879	194.367	48.1049	37.7497	230.169
266	0.377326	194.081	48.3083	37.8966	231.13
267	0.377829	194.49	48.5119	38.0438	232.091
268	0.378687	194.473	48.7132	38.1897	233.043
269	0.379578	195.286	48.9154	38.3363	233.998
270	0.38016	195.41	49.1157	38.4817	234.944
271	0.380992	196.16	49.3167	38.6277	235.895
272	0.381854	196.324	49.516	38.7727	236.837
273	0.382651	197.053	49.7159	38.9181	237.782
274	0.383185	196.687	49.9131	39.0621	238.714
275	0.383957	197.349	50.1108	39.2065	239.65
276	0.384798	197.163	50.3062	39.3496	240.574
277	0.385802	198.009	50.5025	39.4933	241.503
278	0.386704	198.361	50.6974	39.6362	242.426
279	0.387362	198.994	50.8928	39.7795	243.351
280	0.387936	199.102	51.0865	39.9217	244.268
281	0.388706	199.791	51.2807	40.0645	245.187
282	0.389554	200.018	51.4734	40.2063	246.1
283	0.39051	200.882	51.667	40.3487	247.017
284	0.391343	200.862	51.8586	40.49	247.925
285	0.391907	201.344	52.0505	40.6316	248.834
286	0.392704	201.592	52.2409	40.7723	249.736
287	0.393583	202.375	52.4321	40.9136	250.642
288	0.394508	202.758	52.6221	41.0541	251.542
289	0.395391	203.573	52.8129	41.1951	252.447
290	0.396223	203.44	53.0016	41.335	253.341
291	0.396758	203.878	53.1904	41.4751	254.237
292	0.39763	204.279	53.3848	41.6195	255.159
293	0.398138	204.704	53.5793	41.764	256.081
294	0.398958	204.632	53.773	41.9084	257.001
295	0.403458	209.043	53.974	42.0566	257.953
296	0.415366	220.291	54.2025	42.2204	259.03
297	0.417267	222.105	54.4335	42.3857	260.12
298	0.418197	222.116	54.6638	42.5509	261.206
299	0.419643	223.332	54.8957	42.7171	262.3
300	0.419992	223.389	55.1269	42.8832	263.391
301	0.420187	223.509	55.3576	43.0492	264.479
302	0.420749	223.043	55.5867	43.2146	265.561
303	0.42134	223.526	55.8159	43.3803	266.644
304	0.421521	222.948	56.0434	43.5454	267.719
305	0.422164	223.496	56.2712	43.7108	268.796
306	0.422698	223.516	56.4983	43.876	269.869
307	0.423675	224.397	56.7263	44.042	270.947
308	0.423943	224.229	56.9532	44.2076	272.02
309	0.424278	224.453	57.1799	44.3732	273.093
310	0.424806	220.395	57.3983	44.535	274.128
311	0.425299	220.821	57.6169	44.697	275.164
312	0.425819	206.366	57.8081	44.8456	276.078
313	0.426334	206.783	58.001	44.9956	276.999
314	0.426837	199.986	58.1806	45.1391	277.861
315	0.42737	200.479	58.3618	45.284	278.731
316	0.427883	200.314	58.5435	45.4297	279.604
317	0.428388	200.79	58.7255	45.5757	280.478
318	0.428892	200.703	58.9067	45.7215	281.348
319	0.429101	200.889	59.089	45.8685	282.225
320	0.429671	201.203	59.2713	46.0155	283.101
321	0.430189	201.679	59.4553	46.1641	283.985
322	0.430654	201.816	59.6389	46.3126	284.868
323	0.431228	202.339	59.8242	46.4626	285.76
324	0.431729	202.039	60.0084	46.6122	286.646
325	0.432265	202.531	60.1942	46.7633	287.54
326	0.432434	201.856	60.3781	46.9136	288.426
327	0.432977	202.369	60.5638	47.0654	289.321
328	0.433493	202.016	60.7482	47.2167	290.21
329	0.434055	202.507	60.9343	47.3696	291.107
330	0.43453	202.495	61.1197	47.5223	292.001
331	0.43504	202.965	61.3069	47.6765	292.904
332	0.435557	202.523	61.4925	47.8301	293.8
333	0.435783	202.718	61.6793	47.985	294.702
334	0.436294	202.398	61.8647	48.1394	295.598
335	0.436817	202.885	62.052	48.2954	296.503
336	0.437368	202.684	62.2381	48.451	297.404
337	0.437883	203.172	62.4308	48.6122	298.335
338	0.438395	203.178	62.6228	48.7732	299.264
339	0.438913	203.674	62.815	48.9345	300.195
340	0.439387	203.316	63.0058	49.0953	301.118
341	0.439921	203.822	63.1969	49.2565	302.044
342	0.440173	203.21	63.3859	49.4169	302.961
343	0.440682	203.693	63.5753	49.5776	303.879
344	0.441204	203.468	63.7634	49.7379	304.792
345	0.441843	204.073	63.9537	49.9	305.715
346	0.442421	204.173	64.1435	50.0621	306.636
347	0.442895	204.608	64.335	50.2258	307.566
348	0.443528	204.323	64.5252	50.389	308.49
349	0.444017	204.772	64.7172	50.554	309.423
350	0.444467	204.424	64.9077	50.7183	310.349
351	0.445506	205.373	65.1011	50.885	311.289
352	0.44592	205.354	65.2937	51.0515	312.226
353	0.446622	206.041	65.4887	51.2199	313.175
354	0.44718	205.756	65.6823	51.3879	314.117
355	0.447666	206.209	65.8777	51.5577	315.069
356	0.447945	205.533	66.0836	51.7375	316.072
357	0.448434	205.988	66.2896	51.9177	317.076
358	0.448954	205.646	66.4939	52.0973	318.073
359	0.44948	206.156	66.6985	52.2773	319.071
360	0.450067	206.27	66.9024	52.4572	320.067
361	0.451852	208.022	67.1096	52.6389	321.077
362	0.45235	207.68	67.315	52.82	322.08
363	0.453007	208.308	67.521	53.0017	323.086
364	0.453596	208.262	67.726	53.1831	324.087
365	0.454176	208.813	67.9314	53.3649	325.091
366	0.454715	208.506	68.1352	53.5461	326.087
367	0.455009	208.763	68.3386	53.7275	327.082
368	0.455495	208.59	68.5408	53.9084	328.072
369	0.456063	209.14	68.7434	54.0897	329.063
370	0.456645	208.835	68.9443	54.2705	330.048
371	0.457252	209.398	69.1476	54.4534	331.044
372	0.457552	209.231	69.3495	54.6359	332.034
373	0.458042	209.686	69.5575	54.8241	333.054
374	0.45866	209.827	69.7649	55.0122	334.072
375	0.458968	210.109	69.972	55.2004	335.089
376	0.459491	205.805	70.1677	55.3832	336.054
377	0.460424	206.66	70.3646	55.5668	337.025
378	0.461257	190.746	70.5219	55.7309	337.819
379	0.461968	191.425	70.6817	55.8971	338.624
380	0.46257	189.08	70.8348	56.0604	339.4
381	0.4631	189.582	70.99	56.2256	340.186
382	0.463676	189.473	71.1441	56.3905	340.967
383	0.464671	190.43	71.3014	56.5581	341.763
384	0.466069	191.285	71.4599	56.7265	342.566
385	0.467247	192.51	71.6223	56.8979	343.387
386	0.467914	192.407	71.7837	57.069	344.204
387	0.468753	193.22	71.9479	57.2427	345.034
388	0.469462	193.111	72.1109	57.416	345.86
389	0.470001	193.621	72.2761	57.5915	346.696
390	0.470589	193.296	72.4396	57.7664	347.525
391	0.471183	193.866	72.6054	57.9436	348.365
392	0.471481	193.239	72.7686	58.1198	349.194
393	0.472051	193.773	72.9341	58.2983	350.035
394	0.472389	193.373	73.0977	58.476	350.867
395	0.472932	193.867	73.2633	58.656	351.709
396	0.473458	193.659	73.4275	58.8356	352.546
397	0.473934	194.107	73.5938	59.0174	353.392
398	0.474481	193.925	73.7586	59.1987	354.233
399	0.475093	194.513	73.9259	59.3825	355.086
400	0.475652	194.276	74.0915	59.5658	355.932
401	0.475844	194.434	74.2585	59.7511	356.785
402	0.476418	194.217	74.4239	59.9358	357.631
403	0.476982	194.748	74.5917	60.123	358.49
404	0.477583	194.628	74.7581	60.3098	359.342
405	0.47806	195.069	74.9266	60.4991	360.206
406	0.478605	194.814	75.0935	60.6878	361.062
407	0.47917	195.32	75.2626	60.879	361.929
408	0.47982	195.458	75.4311	61.0702	362.795
409	0.480229	195.85	75.6017	61.2638	363.67
410	0.480971	195.87	75.7712	61.4572	364.542
411	0.481479	196.328	75.943	61.6532	365.425
412	0.482028	195.956	76.1127	61.8484	366.299
413	0.482664	196.554	76.285	62.0465	367.187
414	0.483205	195.621	76.4535	62.243	368.057
415	0.483385	195.706	76.6232	62.4416	368.934
416	0.484029	195.873	76.7922	62.6401	369.809
417	0.484431	196.245	76.9634	62.8414	370.695
418	0.484939	196.496	77.1341	63.0426	371.579
419	0.485198	196.719	77.3065	63.2464	372.472
420	0.485671	196.658	77.4775	63.4498	373.36
421	0.486341	197.295	77.6515	63.6563	374.262
422	0.486935	197.153	77.8239	63.8624	375.158
423	0.487429	197.606	77.9986	64.0713	376.066
424	0.48768	197.037	78.1704	64.2791	376.961
425	0.488322	197.641	78.3451	64.4901	377.87
426	0.488954	197.439	78.5179	64.7005	378.772
427	0.489455	197.886	78.6931	64.9139	379.686
428	0.489831	197.771	78.8667	65.1268	380.594
429	0.490399	198.284	79.0429	65.343	381.515
430	0.490687	197.883	79.2166	65.5581	382.425
431	0.491249	198.404	79.393	65.7766	383.349
432	0.491805	198.142	79.5673	65.9943	384.264
433	0.492153	198.45	79.7436	66.2151	385.189
434	0.492694	198.091	79.9174	66.4349	386.104
435	0.493333	198.667	80.0941	66.6583	387.035
436	0.493921	198.727	80.2697	66.8813	387.96
437	0.49448	199.245	80.4481	67.108	388.9
438	0.495066	198.69	80.6232	67.3333	389.826
439	0.495673	199.241	80.7988	67.5592	390.755
440	0.49609	198.798	80.9716	67.7839	391.67
441	0.496697	199.374	81.1449	68.0092	392.589
442	0.497598	199.825	81.3185	68.2349	393.509
444	0.499775	201.352	81.4959	68.4629	394.446
445	0.500278	201.954	81.6739	68.6915	395.387
446	0.500489	201.699	81.8497	68.9192	396.318
447	0.501512	202.685	82.0275	69.1483	397.258
448	0.502037	198.161	82.1884	69.3692	398.123
449	0.502887	198.957	82.3508	69.5911	398.994
450	0.503618	184.261	82.4614	69.7874	399.633
451	0.504252	184.746	82.5727	69.9843	400.275
452	0.505117	181.631	82.6723	70.1755	400.865
453	0.505876	182.326	82.7733	70.3675	401.461
454	0.506768	182.66	82.8744	70.5598	402.057
455	0.507423	183.255	82.9765	70.7527	402.659
456	0.508337	183.89	83.0798	70.9465	403.266
457	0.50895	184.455	83.184	71.1408	403.877
458	0.509712	184.705	83.288	71.3353	404.487
459	0.510369	185.31	83.3931	71.5305	405.103
460	0.511272	185.463	83.4977	71.7255	405.716
461	0.51214	186.325	83.6042	71.9218	406.339
462	0.51287	186.209	83.7093	72.1175	406.955
463	0.513557	186.841	83.8155	72.3139	407.576
464	0.514404	186.767	83.9204	72.5099	408.192
465	0.515013	187.366	84.0264	72.7066	408.812
466	0.515736	187.331	84.1311	72.9028	409.427
467	0.51652	188.065	84.2374	73.1	410.05
468	0.517281	188.103	84.3428	73.297	410.668
469	0.518058	188.845	84.4497	73.4948	411.293
470	0.518847	189.171	84.5566	73.6929	411.919
471	0.519672	189.955	84.6652	73.892	412.553
472	0.520229	189.689	84.7718	74.0903	413.177
473	0.521	190.419	84.8799	74.2894	413.809
474	0.521777	190.372	84.9867	74.4882	414.435
475	0.522612	191.169	85.0953	74.688	415.069
476	0.523518	191.206	85.2029	74.8875	415.699
477	0.524257	191.91	85.3118	75.0879	416.335
478	0.525016	192.2	85.4207	75.2884	416.971
479	0.525814	192.962	85.5312	75.4899	417.615
480	0.526569	192.989	85.6407	75.6911	418.254
481	0.527342	193.724	85.7516	75.8933	418.9
482	0.528126	193.742	85.8615	76.095	419.541
483	0.528896	194.468	85.9729	76.2977	420.189
484	0.529635	194.42	86.083	76.5	420.832
485	0.530379	195.127	86.1944	76.7031	421.481
486	0.531627	195.22	86.3051	76.9061	422.127
487	0.531971	195.519	86.4158	77.1092	422.772
488	0.532436	195.482	86.5252	77.3119	423.413
489	0.533746	196.636	86.6375	77.5162	424.066
490	0.534399	196.588	86.7486	77.7201	424.715
491	0.535097	197.268	86.8609	77.9248	425.369
492	0.535818	197.526	86.9731	78.1296	426.022
493	0.53657	198.247	87.0866	78.3353	426.682
494	0.537125	198.042	87.1983	78.5402	427.333
495	0.53795	198.829	87.3116	78.7462	427.993
496	0.538713	198.693	87.4234	78.9516	428.645
497	0.539582	199.515	87.5369	79.158	429.305
498	0.540412	199.573	87.6495	79.3642	429.962
499	0.541246	200.365	87.7637	79.5714	430.626
500	0.541841	200.486	87.8772	79.7785	431.287
501	0.542697	201.301	87.9924	79.9866	431.956
502	0.543444	201.236	88.1063	80.1942	432.619
503	0.544208	201.937	88.2215	80.4026	433.289
504	0.544986	201.962	88.3357	80.6108	433.954
505	0.54582	202.757	88.4515	80.8199	434.626
506	0.546925	202.992	88.567	81.0291	435.297
507	0.547436	203.464	88.6829	81.2388	435.971
508	0.548186	203.799	88.799	81.4487	436.644
509	0.548919	204.459	88.9161	81.6593	437.324
510	0.55347	208.229	89.0451	81.876	438.056
511	0.556945	211.665	89.1846	82.0983	438.837
512	0.557295	211.262	89.3215	82.3194	439.606
513	0.557815	211.721	89.4588	82.541	440.376
514	0.558304	211.428	89.5938	82.7617	441.137
515	0.558791	211.876	89.7292	82.9828	441.899
516	0.560574	212.864	89.8667	83.2052	442.672
517	0.562525	214.686	90.0092	83.4303	443.467
518	0.563282	215.005	90.1515	83.6556	444.262
519	0.564839	216.501	90.2977	83.8831	445.074
520	0.567104	217.843	90.4473	84.1125	445.902
521	0.567726	218.565	90.598	84.3427	446.735
522	0.569234	215.188	90.7358	84.5668	447.51
523	0.570376	216.294	90.8762	84.7923	448.297
524	0.571117	199.964	90.9594	84.9895	448.827
525	0.571939	200.718	91.0442	85.1877	449.365
526	0.57301	197.329	91.1165	85.3797	449.846
527	0.573468	197.743	91.1892	85.5721	450.329
528	0.574579	198.459	91.2635	85.7654	450.82
529	0.575024	198.869	91.3383	85.9591	451.312
530	0.576155	199.201	91.4133	86.153	451.806
531	0.576711	199.714	91.4892	86.3475	452.304
532	0.577572	200.174	91.5657	86.5424	452.805
533	0.57839	200.964	91.644	86.7383	453.314
534	0.57894	201.04	91.7216	86.934	453.82
535	0.579684	201.756	91.8007	87.1306	454.333
536	0.580537	201.745	91.8788	87.3269	454.842
537	0.581279	202.446	91.9584	87.524	455.358
538	0.582048	202.372	92.0368	87.7207	455.868
539	0.582918	203.226	92.1171	87.9185	456.387
540	0.583728	203.481	92.1974	88.1163	456.906
541	0.584497	204.22	92.2793	88.3151	457.432
542	0.585256	204.165	92.36	88.5135	457.954
543	0.586013	204.885	92.4423	88.7128	458.482
544	0.586822	204.868	92.5235	88.9117	459.006
545	0.587599	205.594	92.6062	89.1115	459.536
546	0.588362	205.616	92.6881	89.311	460.063
547	0.589181	206.374	92.7715	89.5114	460.598
548	0.59001	206.734	92.8553	89.7121	461.133
549	0.590783	207.466	92.9405	89.9138	461.676
550	0.591348	207.298	93.0242	90.1148	462.212
551	0.59215	208.052	93.1096	90.3167	462.755
552	0.593011	208.12	93.1941	90.5184	463.295
553	0.593915	208.969	93.2806	90.7213	463.844
554	0.594705	208.746	93.3654	90.9234	464.385
555	0.595241	209.184	93.4506	91.1259	464.928
556	0.595797	208.847	93.5337	91.3274	465.462
557	0.596971	209.954	93.6197	91.5306	466.009
558	0.5976	210.024	93.7049	91.7335	466.553
559	0.59801	210.552	93.7909	91.9369	467.1
560	0.598728	210.519	93.8758	92.14	467.643
561	0.603703	215.648	93.9772	92.3515	468.26
562	0.606921	218.139	94.0862	92.5669	468.912
563	0.60742	218.607	94.1956	92.7827	469.565
564	0.608031	218.396	94.3032	92.9978	470.211
565	0.608569	218.899	94.4114	93.2134	470.859
566	0.609018	218.441	94.517	93.4278	471.496
567	0.610519	219.901	94.6264	93.6444	472.15
568	0.611927	220.498	94.7368	93.8616	472.809
569	0.612759	221.297	94.8488	94.0798	473.475
570	0.613991	221.995	94.962	94.2988	474.147
571	0.61553	223.497	95.0792	94.52	474.837
572	0.616994	224.182	95.1977	94.7421	475.533
573	0.618601	225.77	95.3204	94.9664	476.248
