segment	time	rtt	rttvar	srtt	rto
151	0.925444	180.368	12.4753	110.419	200
152	0.925884	176.632	12.6521	110.528	200
153	0.926298	176.972	12.829	110.637	200
154	0.926929	175.09	12.9966	110.742	200
155	0.927447	175.535	13.1648	110.847	200
156	0.927938	175.537	13.33	110.95	200
157	0.928547	176.048	13.4959	111.055	200
158	0.929058	176.128	13.6591	111.158	200
159	0.929502	176.475	13.8226	111.261	200
160	0.930053	176.276	13.9826	111.363	200
161	0.931344	177.236	14.1447	111.466	200
162	0.931819	177.472	14.3048	111.567	200
163	0.932625	178.054	14.4658	111.67	200
164	0.934023	176.457	14.6193	111.769	200
165	0.935047	177.468	14.775	111.869	200
166	0.935539	177.321	14.9276	111.967	200
167	0.935972	177.672	15.0806	112.066	200
168	0.936402	176.882	15.2286	112.163	200
169	0.936819	177.203	15.3768	112.26	200
170	0.937311	176.962	15.5219	112.355	200
171	0.937769	177.331	15.6674	112.45	200
172	0.938276	176.97	15.8094	112.544	200
173	0.93875	177.361	15.9518	112.638	200
174	0.939225	177.02	16.091	112.731	200
175	0.939683	177.41	16.2306	112.824	200
176	0.940119	176.189	16.3645	112.914	200
177	0.940591	176.54	16.4988	113.004	200
178	0.941037	175.895	16.6291	113.093	200
179	0.941492	176.239	16.7598	113.181	200
180	0.941975	175.512	16.8864	113.268	200
181	0.942475	175.834	17.0133	113.355	200
182	0.942836	174.964	17.1358	113.439	200
183	0.943159	175.078	17.258	113.524	200
184	0.94352	174.924	17.378	113.607	200
185	0.943743	175.11	17.4979	113.691	200
186	0.943956	174.852	17.6153	113.773	200
187	0.946102	176.931	17.7377	113.858	200
188	0.94641	175.602	17.8547	113.94	200
189	0.948328	177.435	17.9761	114.025	200
190	0.949087	177.176	18.095	114.108	200
191	0.949835	177.88	18.2152	114.192	200
192	0.95072	177.922	18.3337	114.275	200
193	0.9515	178.705	18.4538	114.358	200
194	0.95204	178.488	18.5715	114.441	200
195	0.952728	179.153	18.6904	114.525	200
196	0.953	178.639	18.8063	114.606	200
197	0.953593	179.188	18.9231	114.689	200
198	0.954607	179.667	19.0394	114.771	200
199	0.954869	179.901	19.1558	114.853	200
200	0.955346	179.481	19.2694	114.934	200
201	0.955849	179.935	19.3838	115.015	200
202	0.956349	180.034	19.4967	115.095	200
203	0.956857	180.502	19.6104	115.176	200
204	0.957368	179.979	19.7211	115.256	200
205	0.957878	180.45	19.8326	115.336	200
206	0.958383	180.543	19.9427	115.415	200
207	0.958909	181.004	20.0535	115.494	200
208	0.959402	180.965	20.1627	115.573	200
209	0.960226	181.741	20.2733	115.653	200
210	0.961134	181.97	20.3829	115.732	200
211	0.961661	182.447	20.4932	115.811	200
212	0.962825	182.627	20.6025	115.89	200
213	0.963415	183.12	20.7124	115.969	200
214	0.964237	183.525	20.8219	116.048	200
215	0.965128	184.356	20.9328	116.128	200
216	0.965562	184.005	21.0415	116.206	200.372
217	0.966215	184.586	21.1511	116.286	200.89
218	0.967467	185.39	21.2611	116.365	201.409
219	0.969098	187.003	21.3743	116.446	201.943
220	0.970025	187.014	21.4861	116.526	202.47
221	0.971446	188.372	21.6006	116.608	203.01
222	0.972283	188.716	21.7143	116.689	203.546
223	0.972787	189.18	21.8287	116.77	204.085
224	0.973314	188.859	21.9409	116.851	204.614
225	0.973821	189.311	22.0537	116.932	205.146
226	0.974333	189.218	22.1648	117.012	205.671
227	0.975393	190.238	22.2778	117.093	206.204
228	0.975721	189.532	22.3878	117.172	206.723
229	0.976097	189.848	22.498	117.252	207.244
230	0.976601	189.343	22.6058	117.33	207.754
231	0.977065	189.791	22.7142	117.409	208.266
232	0.978021	190.483	22.8228	117.488	208.779
233	0.978573	190.945	22.9319	117.567	209.294
234	0.979292	191.004	23.0398	117.645	209.805
235	0.97954	191.203	23.1477	117.724	210.315
236	0.980052	191.092	23.2541	117.802	210.818
237	0.980533	191.49	23.361	117.88	211.324
238	0.981329	191.983	23.4676	117.958	211.828
239	0.981817	192.428	23.5748	118.036	212.335
240	0.982324	192.189	23.6801	118.113	212.834
241	0.982846	192.664	23.7861	118.191	213.335
242	0.98376	192.767	23.891	118.268	213.832
243	0.984416	193.382	23.9969	118.345	214.333
244	0.984819	192.585	24.0998	118.421	214.821
245	0.985419	193.116	24.2035	118.498	215.312
246	0.985855	192.83	24.3054	118.573	215.795
247	0.986291	193.209	24.4077	118.649	216.28
248	0.986804	193.382	24.5092	118.725	216.761
249	0.987303	193.831	24.6112	118.8	217.245
250	0.987575	193.845	24.712	118.875	217.724
251	0.988083	194.308	24.8135	118.951	218.205
252	0.988595	190.018	24.9053	119.021	218.642
253	0.98906	190.452	24.9976	119.092	219.082
254	0.989879	190.723	25.0894	119.163	219.52
255	0.990923	191.708	25.1828	119.234	219.965
256	0.991662	151.822	25.1972	119.266	220.055
257	0.992198	152.231	25.2124	119.298	220.148
258	0.992681	151.856	25.2266	119.33	220.236
259	0.993193	152.303	25.2417	119.362	220.328
260	0.993699	151.271	25.2545	119.392	220.41
261	0.994189	151.666	25.268	119.423	220.495
262	0.994726	151.563	25.2811	119.454	220.578
263	0.997375	154.02	25.2988	119.487	220.682
264	0.998275	154.306	25.3168	119.52	220.787
265	0.998592	154.642	25.3354	119.553	220.895
266	0.998863	147.974	25.3412	119.58	220.945
267	0.999089	148.119	25.3472	119.607	220.996
268	0.99934	142.035	25.3418	119.628	220.995
269	0.999864	142.498	25.3372	119.649	220.998
270	1.00032	136.711	25.3218	119.665	220.952
271	1.00083	137.147	25.3073	119.681	220.91
272	1.00106	133.578	25.2864	119.694	220.839
273	1.00157	134.027	25.2662	119.707	220.772
274	1.00208	130.256	25.2394	119.717	220.674
275	1.00264	130.719	25.2134	119.727	220.58
276	1.00313	127.903	25.1825	119.734	220.464
277	1.00361	128.33	25.1525	119.742	220.352
278	1.00413	123.215	25.1135	119.745	220.199
279	1.00463	123.668	25.0754	119.748	220.05
280	1.00488	117.07	25.0354	119.746	219.888
281	1.00564	117.78	24.9942	119.744	219.721
282	1.0069	103.181	24.9792	119.73	219.647
283	1.0075	103.713	24.9633	119.715	219.569
284	1.0242	104.548	24.9461	119.702	219.486
285	1.02547	105.791	24.9267	119.69	219.396
286	1.02661	106.005	24.907	119.678	219.306
287	1.02758	106.927	24.8858	119.667	219.21
288	1.02897	107.524	24.8636	119.656	219.111
289	1.02985	108.323	24.8401	119.646	219.007
290	1.03153	108.946	24.8158	119.637	218.9
291	1.03273	110.116	24.7894	119.629	218.786
292	1.03374	110.734	24.7622	119.621	218.67
293	1.03421	111.272	24.7341	119.614	218.55
294	1.03451	111.236	24.7063	119.607	218.432
295	1.0353	111.961	24.6772	119.601	218.309
296	1.03616	112.441	24.6477	119.594	218.185
297	1.03697	113.2	24.6168	119.589	218.056
298	1.03748	113.393	24.5859	119.584	217.928
299	1.0385	114.381	24.5534	119.58	217.793
300	1.03933	114.735	24.5205	119.575	217.658
301	1.03986	115.204	24.487	119.572	217.52
302	1.04088	115.28	24.4535	119.568	217.382
303	1.04181	116.152	24.4187	119.565	217.24
304	1.04236	116.352	24.3838	119.563	217.098
305	1.0431	117.035	24.3479	119.561	216.952
306	1.04361	117.202	24.3119	119.559	216.807
307	1.04863	122.164	24.2765	119.561	216.667
308	1.06565	138.54	24.2679	119.576	216.648
309	1.11707	189.784	24.3425	119.633	217.003
645	1.79131	456.113	25.643	120.334	222.906
646	1.79175	456.016	26.9348	121.034	228.773
647	1.79278	456.131	28.2189	121.732	234.607
648	1.79315	456.1	29.4945	122.428	240.406
649	1.79377	455.976	30.7614	123.123	246.169
650	1.79434	455.806	32.0194	123.816	251.894
651	1.79492	455.643	33.2686	124.508	257.582
652	1.79531	455.119	34.5075	125.196	263.226
653	1.79569	454.44	35.7356	125.882	268.825
654	1.79618	454.166	36.9545	126.566	274.384
655	1.79675	453.924	38.1645	127.248	279.906
656	1.79714	453.831	39.3663	127.929	285.394
657	1.79754	453.719	40.5597	128.607	290.846
658	1.79806	449.094	41.7261	129.275	296.179
659	1.79861	440.16	42.8476	129.923	301.313
660	1.79905	420.777	43.8984	130.539	306.133
661	1.79944	375.012	44.7483	131.057	310.05
662	1.79998	311.098	45.3315	131.445	312.771
663	1.80055	288.869	45.8147	131.784	315.043
664	1.80122	288.852	46.3026	132.129	317.339
665	1.80183	288.732	46.7864	132.472	319.618
666	1.8022	288.491	47.274	132.82	321.916
667	1.80289	288.22	47.7567	133.167	324.194
668	1.80356	287.658	48.2419	133.518	326.486
669	1.80395	287.032	48.7204	133.867	328.749
670	1.80464	286.447	49.2012	134.22	331.025
671	1.80501	285.701	49.6747	134.571	333.27
672	1.80558	285.462	50.1522	134.927	335.536
673	1.80594	285.273	50.6248	135.282	337.781
674	1.80644	285.193	51.1021	135.642	340.05
675	1.80699	285.165	51.5753	136.001	342.303
676	1.8075	284.863	52.0522	136.366	344.575
677	1.80818	284.641	52.5239	136.73	346.825
678	1.80855	284.445	52.9998	137.099	349.098
679	1.80889	284.244	53.4706	137.467	351.349
680	1.80943	284.197	53.9464	137.841	353.627
681	1.81015	284.318	54.4185	138.215	355.889
682	1.81075	284.313	54.896	138.595	358.179
683	1.81152	284.421	55.3696	138.975	360.453
684	1.81193	284.289	55.848	139.361	362.753
685	1.81258	284.301	56.3219	139.747	365.034
686	1.81286	284.138	56.8005	140.139	367.341
687	1.81316	283.848	57.2728	140.53	369.621
688	1.81382	283.896	57.7511	140.928	371.933
689	1.81438	283.885	58.2245	141.325	374.223
690	1.8149	283.698	58.7026	141.73	376.54
691	1.81545	283.681	59.1756	142.133	378.835
692	1.8159	283.582	59.654	142.544	381.16
693	1.81652	283.582	60.1271	142.954	383.463
694	1.81711	283.565	60.6062	143.373	385.797
695	1.8176	283.459	61.0793	143.789	388.107
696	1.81811	283.377	61.558	144.215	390.447
697	1.81841	282.154	62.0237	144.636	392.731
698	1.81882	281.795	62.4933	145.064	395.038
699	1.81908	281.661	62.9565	145.491	397.317
700	1.81952	281.676	63.4259	145.928	399.631
701	1.82014	281.848	63.8906	146.363	401.926
702	1.82054	281.859	64.3496	146.797	404.196
703	1.82115	281.985	64.8037	147.231	406.446
704	1.82175	282.177	65.2533	147.663	408.677
705	1.82212	282.161	65.6972	148.094	410.883
706	1.82246	282.111	66.1352	148.524	413.065
707	1.82319	282.388	66.5693	148.953	415.23
708	1.82362	282.423	66.9982	149.381	417.373
709	1.82397	282.326	67.4209	149.807	419.49
710	1.82465	282.5	67.8393	150.232	421.589
711	1.82505	282.618	68.2531	150.656	423.669
712	1.82545	282.527	68.6609	151.079	425.723
713	1.82581	282.478	69.0631	151.5	427.752
714	1.82637	282.616	69.4608	151.921	429.764
715	1.82695	282.674	69.8537	152.34	431.755
716	1.82751	282.824	70.2424	152.758	433.727
717	1.82806	282.942	70.6266	153.175	435.682
718	1.82842	282.902	71.0055	153.591	437.613
719	1.82894	281.422	71.3697	154.001	439.48
720	1.82945	281.019	71.7265	154.408	441.314
721	1.82999	281.089	72.0787	154.814	443.129
722	1.83035	281.008	72.4256	155.218	444.921
723	1.83092	281.13	72.7685	155.622	446.696
724	1.83132	280.99	73.1057	156.024	448.446
725	1.83187	280.752	73.4366	156.423	450.17
726	1.83241	280.835	73.7633	156.822	451.876
727	1.8328	280.761	74.085	157.219	453.559
728	1.83328	280.109	74.3978	157.613	455.205
729	1.83389	279.552	74.7026	158.004	456.814
730	1.83431	278.974	74.9992	158.392	458.388
731	1.83492	279.028	75.2917	158.778	459.945
732	1.83533	279.009	75.5798	159.164	461.483
733	1.83574	278.851	75.8625	159.547	462.998
734	1.83612	278.799	76.1407	159.93	464.492
735	1.83756	279.785	76.4209	160.314	465.997
736	1.83799	279.836	76.6972	160.697	467.486
737	1.83842	279.551	76.9674	161.078	468.947
738	1.83887	279.552	77.2335	161.458	470.391
739	1.83927	279.548	77.4954	161.836	471.818
740	1.83975	279.556	77.7468	162.204	473.191
741	1.84005	279.479	77.9938	162.57	474.546
742	1.84036	279.34	78.2362	162.935	475.88
743	1.84063	279.22	78.474	163.299	477.195
744	1.84089	279.064	78.7071	163.66	478.489
745	1.84136	279.083	78.9365	164.021	479.767
746	1.84184	279.112	79.1625	164.381	481.031
747	1.84231	279.037	79.3843	164.739	482.276
748	1.84256	278.854	79.6014	165.096	483.501
749	1.84311	279.021	79.8159	165.452	484.715
750	1.8437	279.22	80.0281	165.807	485.92
751	1.84426	278.902	80.2348	166.161	487.1
752	1.84478	278.972	80.4384	166.513	488.267
753	1.84527	279.048	80.639	166.865	489.421
754	1.84574	278.538	80.833	167.214	490.546
755	1.84626	278.041	81.0204	167.56	491.642
756	1.84684	277.615	81.2019	167.904	492.712
757	1.84739	277.016	81.3763	168.245	493.75
758	1.84785	276.414	81.5438	168.583	494.758
759	1.84863	276.225	81.7069	168.92	495.747
760	1.84889	276.161	81.8665	169.255	496.721
761	1.84933	276.154	82.023	169.589	497.681
762	1.84996	276.277	82.1771	169.922	498.631
763	1.85022	275.895	82.3258	170.253	499.557
764	1.85073	275.853	82.4713	170.583	500.468
765	1.85147	276.119	82.6155	170.913	501.375
766	1.85178	275.982	82.7558	171.241	502.265
767	1.85232	276.055	82.8937	171.569	503.144
768	1.85263	275.883	83.0275	171.895	504.005
769	1.85324	275.958	83.159	172.22	504.856
770	1.85355	275.734	83.2862	172.544	505.688
771	1.85409	275.681	83.4103	172.866	506.507
772	1.85467	275.692	83.5316	173.187	507.314
773	1.85527	275.847	83.6512	173.508	508.113
774	1.85557	275.639	83.7667	173.827	508.894
775	1.85619	275.663	83.8796	174.145	509.664
776	1.88475	104.951	83.7878	173.929	509.081
777	1.88528	105.634	83.691	173.716	508.48
778	1.88559	105.346	83.5952	173.502	507.883
779	1.92483	104.993	83.501	173.288	507.292
780	1.92522	104.867	83.4067	173.074	506.701
781	1.92612	105.337	83.3088	172.863	506.098
782	1.92688	105.494	83.2091	172.652	505.489
783	1.92762	105.664	83.1078	172.443	504.874
784	1.92893	106.616	82.9998	172.237	504.236
785	1.92987	107.192	82.8875	172.034	503.584
786	1.93045	107.031	82.7758	171.831	502.934
787	1.93123	107.39	82.6612	171.629	502.274
788	1.93212	107.931	82.5426	171.43	501.601
789	1.93284	107.911	82.4237	171.232	500.927
790	1.93377	108.463	82.3009	171.035	500.239
791	1.93445	108.825	82.1753	170.841	499.542
792	1.93533	109.286	82.0465	170.649	498.835
793	1.93617	109.55	81.9155	170.458	498.12
794	1.93691	109.73	81.7831	170.268	497.4
795	1.93775	110.036	81.6484	170.08	496.673
796	1.93833	110.062	81.5132	169.892	495.945
797	1.93913	110.488	81.375	169.707	495.207
798	1.94019	111.032	81.2332	169.523	494.456
799	1.94124	111.578	81.0876	169.342	493.693
800	1.94233	112.131	80.9384	169.163	492.917
801	1.94295	112.393	80.7873	168.986	492.135
802	1.94367	112.523	80.6353	168.81	491.351
803	1.94415	112.633	80.4824	168.634	490.564
804	1.94949	117.252	80.3006	168.473	489.676
805	1.95006	117.446	80.1176	168.314	488.784
806	1.96043	127.318	79.8731	168.186	487.678
807	1.97544	141.917	79.5381	168.104	486.256
808	1.97587	141.744	79.2057	168.021	484.844
809	1.97643	141.868	78.8741	167.94	483.436
810	1.97681	141.687	78.5452	167.858	482.039
811	1.9776	142.002	78.2159	167.777	480.641
812	1.97798	142.039	77.8879	167.696	479.248
813	1.97833	141.999	77.5618	167.616	477.863
814	1.9787	140.888	77.244	167.533	476.509
815	1.97916	140.963	76.9273	167.45	475.159
816	1.97978	141.135	76.611	167.367	473.811
817	1.98036	141.233	76.2955	167.286	472.468
818	1.9809	141.413	75.9804	167.205	471.126
819	1.98124	141.697	75.6649	167.125	469.785
820	1.98187	141.953	75.3493	167.046	468.444
821	1.98237	142.131	75.0341	166.969	467.105
822	1.98292	142.401	74.7187	166.892	465.767
823	1.98359	142.815	74.4022	166.817	464.425
824	1.98394	142.912	74.0866	166.742	463.088
825	1.98442	142.867	73.7728	166.667	461.758
826	1.98493	142.885	73.4603	166.593	460.434
827	1.9855	143.023	73.1485	166.519	459.113
828	1.98636	143.584	72.8347	166.448	457.786
829	1.987	143.694	72.5217	166.376	456.463
830	1.98735	143.481	72.2115	166.305	455.151
831	1.98821	143.741	71.9012	166.234	453.839
832	1.98903	144.073	71.5903	166.165	452.526
833	1.98986	144.422	71.2788	166.097	451.212
834	1.99053	144.597	70.9677	166.03	449.901
835	1.99118	144.736	70.6572	165.963	448.592
836	1.99171	144.69	70.3486	165.897	447.291
837	1.9922	144.623	70.0419	165.83	445.998
838	1.99269	144.63	69.7366	165.764	444.711
839	1.99314	144.347	69.4346	165.697	443.436
840	1.99366	144.62	69.1324	165.631	442.161
841	1.99429	144.761	68.8307	165.566	440.889
842	1.99505	144.904	68.5297	165.502	439.62
843	1.99546	145.081	68.229	165.438	438.354
844	1.99791	146.949	67.9181	165.38	437.053
845	1.999	147.177	67.6074	165.323	435.753
846	2.00004	147.928	67.2936	165.269	434.443
847	2.00096	148.379	66.9786	165.216	433.13
848	2.00145	148.641	66.6635	165.164	431.818
849	2.00176	148.336	66.3521	165.112	430.52
850	2.00206	148.354	66.0421	165.059	429.228
851	2.00236	148.086	65.7354	165.006	427.948
852	2.00266	147.783	65.4322	164.952	426.681
853	2.003	147.552	65.132	164.898	425.426
854	2.00333	147.592	64.8331	164.844	424.176
855	2.00366	147.278	64.5377	164.789	422.94
856	2.00401	118.946	64.4208	164.646	422.329
857	2.00433	118.878	64.3043	164.503	421.72
858	2.00482	119.061	64.1864	164.361	421.106
859	2.02848	103.354	64.1665	164.17	420.836
860	2.02903	103.625	64.1439	163.981	420.556
861	2.03035	103.995	64.1179	163.793	420.265
862	2.03129	104.184	64.0897	163.607	419.966
863	2.0317	103.919	64.0622	163.421	419.669
864	2.03337	104.173	64.0321	163.236	419.364
865	2.0343	104.156	64.0011	163.051	419.055
866	2.03523	104.531	63.9669	162.868	418.736
867	2.03608	104.613	63.9312	162.686	418.411
868	2.03702	104.636	63.8944	162.505	418.082
869	2.03756	104.434	63.858	162.323	417.755
870	2.03845	104.38	63.8211	162.142	417.426
871	2.03915	104.498	63.7824	161.962	417.092
872	2.03985	104.228	63.7446	161.781	416.76
873	2.04064	104.154	63.7064	161.601	416.427
874	2.04174	104.577	63.6646	161.423	416.082
875	2.04253	104.56	63.6221	161.245	415.734
876	2.05046	110.968	63.5387	161.088	415.243
877	2.05131	111.938	63.4488	160.935	414.73
878	2.05178	111.361	63.3621	160.78	414.228
879	2.05221	110.744	63.2788	160.623	413.739
880	2.05269	110.136	63.1988	160.466	413.261
881	2.05313	109.927	63.1197	160.308	412.787
882	2.0538	109.87	63.0405	160.15	412.312
883	2.05422	109.864	62.9607	159.993	411.836
884	2.05486	104.96	62.9112	159.821	411.466
885	2.05529	105.005	62.8606	159.65	411.092
886	2.06409	103.392	62.8193	159.474	410.751
887	2.07918	103.463	62.7768	159.299	410.406
888	2.07969	103.595	62.7326	159.125	410.055
889	2.0813	104.576	62.6814	158.954	409.68
890	2.08258	105.452	62.6241	158.787	409.283
891	2.08354	105.611	62.565	158.621	408.881
892	2.08446	106.254	62.5013	158.457	408.462
893	2.08558	107.029	62.4321	158.297	408.025
894	2.08686	107.934	62.3566	158.139	407.566
895	2.08813	108.729	62.2757	157.985	407.088
896	2.08906	109.041	62.1924	157.832	406.601
897	2.09919	118.556	62.0492	157.709	405.906
898	2.10641	125.274	61.8641	157.608	405.064
899	2.11319	131.747	61.6391	157.527	404.083
900	2.11512	133.606	61.4033	157.452	403.066
901	2.11573	133.628	61.1742	157.38	402.076
902	2.11636	133.747	60.9453	157.308	401.089
903	2.11679	133.64	60.718	157.235	400.107
904	2.11788	134.096	60.4888	157.165	399.12
905	2.11902	134.851	60.2561	157.097	398.121
906	2.11994	135.317	60.0214	157.03	397.116
907	2.1211	135.965	59.7839	156.966	396.102
908	2.12196	136.261	59.5456	156.903	395.086
909	2.12278	136.19	59.3088	156.84	394.075
910	2.12318	135.937	59.0747	156.776	393.075
911	2.12376	136.187	58.84	156.713	392.073
912	2.12452	136.083	58.607	156.651	391.079
913	2.12489	135.64	58.3778	156.586	390.097
914	2.12524	135.144	58.1525	156.521	389.131
915	2.12591	135.09	57.9286	156.456	388.17
916	2.12647	135.01	57.7062	156.39	387.215
917	2.12691	135.016	57.4846	156.325	386.264
918	2.1275	135.071	57.2637	156.26	385.315
919	2.12811	135.202	57.043	156.196	384.368
920	2.12846	135.147	56.8235	156.132	383.426
921	2.1291	135.214	56.6045	156.068	382.486
922	2.12989	135.34	56.3858	156.005	381.548
923	2.13025	134.966	56.1703	155.941	380.622
924	2.13058	134.922	55.9559	155.877	379.7
925	2.13132	133.126	55.7534	155.807	378.821
926	2.13245	132.928	55.553	155.738	377.95
927	2.13384	133.241	55.3514	155.669	377.075
928	2.13466	133.334	55.1501	155.601	376.201
929	2.13502	133.381	54.9493	155.533	375.331
930	2.13533	133.388	54.7493	155.466	374.463
931	2.13563	133.397	54.55	155.398	373.599
932	2.13658	133.979	54.348	155.333	372.725
933	2.13743	134.515	54.1436	155.27	371.844
934	2.13792	134.72	53.9387	155.207	370.962
935	2.13884	135.298	53.7312	155.146	370.071
936	2.13947	135.587	53.5229	155.087	369.178
