time	pps	kbps
0.100141	0	0
0.200332	10	352.32
0.300486	20	704.64
0.400609	40	1409.28
0.500701	80	2818.56
0.600777	160	5637.12
0.700836	320	11274.2
0.800906	640	22548.5
0.901046	850	29947.2
1.00113	1080	38050.6
1.10139	940	33118.1
1.20148	980	34527.4
1.30149	1350	47563.2
1.40157	1330	46858.6
1.50639	100	3523.2
1.61122	20	704.64
1.71709	20	704.64
1.81724	60	2113.92
